mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
1.3054,1697798.099,1.1766,-1.2437,0.12202,0.13733,1.354,0.22809,1.4279,0.24415,-0.49001,-0.65397,0.26709,21.328,0.006226637,0.39002,0.79954,142.8628,4805.9841,115.8257,909.5737,32.7965,19.1614,48.2697,262.4007,153.26,426.3435,2398.2994,9607.0297,566.3545,1165.0014,85.286,3640.2247,1819.3067,200.6601,1501.417732,810.4144898,0.0
-0.27959,1762181.594,1.4142,-3.6071,0.71408,0.1709,0.84402,0.37835,2.2881,0.17297,-1.5938,-1.3251,0.4828,22.652,0.00444454,0.31983,0.6389,144.2297,5279.0621,127.3996,1000.4178,36.0599,21.0777,53.058,288.5911,154.6269,468.8176,2640.4643,10558.9974,622.3947,1282.1626,93.7659,4001.1772,2000.7862,220.6028,1058.127094,792.6297337,1.0
0.78693,1240990.359,1.3724,-3.8471,0.35374,-0.13441,1.357,0.35824,1.246,0.16457,-1.8331,-0.56728,0.32993,19.025,0.004474338,0.2894,0.66445,144.2208,5271.294,127.1735,998.3934,35.9953,20.9882,52.9173,288.1066,154.618,467.9238,2634.0444,10540.5779,621.3912,1279.1056,93.5761,3994.0859,1996.8046,220.1813,997.4782204,758.7655598,1.0
-0.20389,1360910.647,1.4441,-3.3668,0.20858,0.55607,1.1331,0.42286,1.4275,0.18115,-2.2341,-1.0345,0.41783,23.434,0.004383208,0.37614,0.64601,144.4095,5322.64,128.2218,1006.7344,36.293,21.2027,53.4353,290.3696,154.8067,471.8549,2653.2371,10636.582,626.6234,1289.4919,94.3803,4030.1923,2013.7212,222.0931,1072.064243,701.364447,1.0
1.1946,1301880.905,1.2254,-1.091,-0.24805,-0.35673,-0.30641,0.25353,2.7908,0.18042,0.94452,-0.11416,0.23957,7.158,0.010466197,0.81817,0.82102,142.7369,4780.9692,118.3231,908.0257,33.4619,21.4116,50.3794,273.6214,153.1341,429.2975,2404.3862,9575.7914,584.5397,1152.8707,86.8111,3629.1012,1816.2874,202.8371,1539.563079,616.3828957,1.0
1.1426,1574847.482,1.2201,-1.1201,-0.10759,-0.18075,0.15811,0.27189,3.4471,0.20012,0.65833,-0.00928,0.23158,9.149,0.006560688,0.80353,0.82411,143.8179,4981.8674,123.378,949.1239,35.3889,21.706,52.5061,278.4297,154.2154,449.7409,2519.1562,10012.8935,615.2879,1208.1991,92.212,3795.5723,1898.9401,215.1195,1421.425857,499.1938479,1.0
0.99854,1051590.685,1.1957,-1.2511,-0.092354,-0.19152,0.11655,0.36377,3.4752,0.16829,0.42464,-0.13374,0.38739,10.836,0.005492476,0.78969,0.82402,143.7606,5096.9306,123.8725,960.2015,34.849,20.6067,51.3096,279.1717,154.1579,451.1754,2525.9072,10160.8888,603.5298,1224.5459,90.3231,3848.9265,1920.8171,212.5173,1433.588292,555.4936818,1.0
0.84154,1382022.234,1.1526,-0.31039,-0.11712,-0.13898,-0.72287,0.32692,2.669,0.20972,-1.6945,-1.684,0.22197,22.633,0.008027172,0.30733,0.6547,140.8863,4209.4145,101.5336,796.8259,28.7343,16.781,42.2694,229.9133,151.2835,373.4884,2101.0451,8415.8402,496.0496,1020.5248,74.7075,3188.8897,1593.792,175.7684,973.3046432,576.5598177,0.0
0.1669,1373736.328,1.1684,-0.27031,0.026955,-0.36473,-0.66932,0.37111,3.1227,0.23091,-1.5451,-1.7277,0.26642,22.439,0.008144179,0.36501,0.65154,140.7988,4185.0859,100.8505,792.4301,28.5684,16.6179,42.0263,228.5361,151.1961,371.408,2089.7614,8368.4397,493.124,1015.0343,74.2741,3170.9748,1584.9715,174.7782,985.8422462,580.7524488,0.0
0.54464,1168855.167,1.1316,-0.51293,0.76872,-0.10483,-1.1273,0.26835,2.2459,0.18241,-1.0663,-0.79539,0.44901,14.352,0.008012278,0.55747,0.68753,138.8605,3892.2934,95.6314,741.9801,26.3929,19.3001,50.6101,214.2637,149.2587,346.9384,1978.8159,7795.5559,462.9238,959.7807,69.6833,2950.2333,1482.7252,163.4143,1010.326852,577.911635,0.0
1.2449,1458149.106,1.1266,-1.5615,0.92747,1.5747,-0.36393,0.29336,-0.71858,0.15057,-2.086,-0.80434,0.35745,20.187,0.007958788,0.57261,0.62505,140.9196,4217.4895,101.5797,797.4728,28.7535,16.7851,42.3176,230.2256,151.3168,373.7851,2101.2804,8426.6738,496.6059,1021.2629,74.7662,3192.7862,1595.1619,175.9089,1146.641275,627.7425081,1.0
1.5474,1444946.518,1.2073,-1.8626,0.61874,1.1601,-0.22062,0.2274,-1.2659,0.13039,-2.4959,-0.12691,0.25939,18.313,0.007139917,0.49345,0.64486,141.5261,4399.486,106.0321,832.4386,30.0102,17.5152,44.1597,240.2893,151.9233,390.1454,2194.6526,8792.7497,518.1914,1066.3624,78.0303,3331.6193,1664.9953,183.5989,1157.528062,598.6195899,1.0
1.1733,1469826.372,1.1861,-1.53,0.83235,1.5471,-0.28323,0.33178,-1.2335,0.14365,-2.1457,-0.31099,0.30275,20.751,0.007416226,0.57142,0.62556,141.4147,4355.0328,105.1149,823.6844,29.7262,17.3419,43.7152,237.9686,151.8119,386.2011,2170.7042,8703.2872,513.3057,1054.1847,77.272,3297.6486,1647.6187,181.7926,1189.871805,636.9468648,1.0
1.0596,1485874.008,1.2616,-1.8722,-0.79002,1.8819,-0.15206,0.27,2.0394,0.19343,-2.2404,-1.3407,0.21162,4.296,0.005115085,0.69035,0.75039,143.4158,5003.7473,120.7675,948.6131,34.2011,19.9431,50.294,273.5553,153.813,444.6897,2504.7244,10010.1919,590.7858,1215.0577,88.9224,3793.2839,1897.1304,209.2583,1178.284597,771.9866753,1.0
0.56118,1754801.96,1.2292,-1.7772,-0.81907,1.6902,-0.11008,0.23995,2.8571,0.18829,-2.2498,-1.0586,0.21137,4.224,0.005080741,0.5317,0.77913,143.6063,5052.0372,122.0009,957.0933,34.5377,20.1404,50.7601,276.5331,154.0035,448.7711,2525.4024,10104.5127,596.3809,1225.1332,89.7798,3828.9344,1914.2661,211.2279,1211.515689,745.9673831,1.0
0.77277,1750257.045,1.2179,-1.5355,-0.67925,1.8742,0.064349,0.22648,2.6081,0.18273,-1.7698,-1.2041,0.27371,3.318,0.006847305,0.6443,0.75777,143.3945,4968.6459,123.2964,945.7886,34.6409,22.0858,52.6773,277.5426,153.7918,446.1641,2507.1481,9966.1039,599.639,1201.9789,89.7879,3777.7923,1891.5327,211.0126,1247.171377,742.6520932,1.0
0.0033931,1525519.117,1.2505,-2.5335,1.2362,1.072,-0.3228,0.33815,-0.38387,0.21072,-2.9502,-0.24486,0.3599,14.661,0.005398912,0.52629,0.58222,143.2097,4937.578,140.8953,935.5974,48.7363,28.6046,65.4945,299.6804,153.6069,467.9712,2468.8744,9874.4077,617.9545,1233.8279,109.6608,3741.7272,1871.0255,233.99,1086.847218,713.0337483,1.0
-0.13358,767874.0059,1.2884,-2.3149,1.057,1.1029,-0.8124,0.4611,0.49368,0.23523,-2.0091,0.37912,0.36984,16.299,0.006949994,0.5698,0.59658,142.8914,4840.6843,135.5892,917.5768,45.2702,26.87,61.9793,285.6788,153.2886,458.8271,2419.4009,9680.2652,587.9225,1211.8866,101.1929,3668.1965,1834.3544,215.0599,1107.36872,702.5766575,1.0
0.56718,1726694.238,1.21,-1.6666,0.32672,1.4342,0.014715,0.38945,-1.6148,0.16453,-3.0814,1.2271,0.41201,10.389,0.005757966,0.64275,0.63389,142.341,4368.9936,120.3528,821.4833,43.7378,27.9291,58.3394,272.4655,152.7404,405.4338,2187.6639,8751.0295,518.9777,1136.8938,93.4102,3302.8717,1646.5414,202.2903,1243.806131,678.857956,1.0
-1.1469,1591215.58,1.17,0.23788,0.042202,0.99457,0.087421,0.31347,2.5324,0.24504,-0.34773,0.21242,0.29318,12.867,0.005120295,0.54703,0.82329,143.5616,5041.5018,122.1316,955.9276,34.5312,20.1403,50.7756,276.7066,153.9588,448.4399,2524.1352,10088.0594,596.6319,1222.7104,89.7498,3822.8768,1911.8672,211.0982,1374.011227,720.5592873,1.0
-1.7271,815761.7635,1.2021,-0.27188,-0.069307,1.0737,0.22078,0.31676,2.1062,0.22943,-0.32879,-0.022389,0.27152,15.247,0.005049903,0.46932,0.81274,143.6087,5055.5803,122.1234,957.8907,34.5675,20.1789,50.8455,276.7961,154.0059,449.2023,2527.8536,10112.0655,597.2471,1225.8684,89.866,3831.812,1915.8371,211.4247,1377.864124,738.2108327,1.0
-1.7118,1222055.799,1.1707,0.0041505,0.0084538,0.77161,-0.13136,0.3674,1.9583,0.20713,-0.32335,0.31618,0.29571,16.862,0.005103584,0.38852,0.81822,143.4778,5016.3738,120.9659,950.1919,34.2539,19.9769,50.3644,274.069,153.875,445.3533,2507.0347,10031.3433,591.4323,1217.2625,89.0581,3801.1444,1900.3937,209.5635,1290.384612,593.3368084,1.0
-0.7247,1815513.536,1.2579,-1.6887,-0.77727,1.5228,0.24301,0.29004,3.2857,0.19083,-1.4872,-1.643,0.29069,20.638,0.00419436,0.40057,0.71266,144.5615,5398.6133,130.4148,1023.471,36.9196,21.5083,54.2526,295.5391,154.9587,479.7894,2702.2962,10800.4212,637.3976,1310.9057,95.965,4092.7513,2046.8653,225.787,1167.375099,699.1650235,0.0
-0.68716,1451849.374,1.1523,-1.1724,-0.94017,1.4679,0.54292,0.22239,3.3212,0.24281,-0.94696,-1.2525,0.29162,20.938,0.00427737,0.32795,0.7852,144.4113,5354.0107,129.4357,1015.5007,36.6274,21.391,53.8865,293.3134,154.8085,476.1043,2682.539,10713.1544,632.8376,1300.5447,95.2323,4059.7308,2030.8361,224.0478,1144.477497,641.9006892,0.0
-1.1545,1554205.034,1.1824,-1.6925,-1.5399,1.3693,0.49005,0.25864,3.1705,0.23464,-1.4722,-1.2363,0.34981,21.546,0.004375655,0.30563,0.7568,144.3493,5319.8291,128.495,1008.3158,36.3655,21.2308,53.5005,291.1372,154.7465,472.6904,2661.747,10641.8131,628.0233,1291.3982,94.5493,4032.61,2016.5972,222.4549,1100.926243,640.0696653,0.0
-1.4093,1695956.532,1.1768,-0.28246,-0.725,0.72837,1.4267,0.36376,2.6378,0.20011,-2.1378,-0.73242,0.41596,17.378,0.004391625,0.43221,0.80358,144.4369,5329.4852,128.5231,1008.0979,36.364,21.2197,53.5209,290.9115,154.8341,472.5253,2656.8997,10651.1221,627.6292,1291.1565,94.542,4035.7346,2016.4899,222.4258,1175.842816,761.2274411,1.0
-1.0121,1831884.531,1.1673,-0.2564,-0.52843,0.32671,1.8528,0.29135,2.8502,0.20236,-2.0767,-1.1367,0.33382,15.616,0.004438307,0.46087,0.80533,144.1994,5271.2475,127.0621,998.0261,35.9718,21.0101,52.8957,287.7331,154.5966,467.7283,2632.844,10537.3932,621.3265,1278.8314,93.524,3992.7801,1996.04,220.0691,1159.173335,742.2559058,1.0
-0.31987,1739244.207,1.1577,-0.32314,-0.90131,1.0123,0.6986,0.22066,3.844,0.20016,-2.3361,-0.18359,0.3132,15.289,0.004729223,0.39573,0.81383,144.0186,5187.1243,124.9398,981.4114,35.3743,20.6285,52.0033,282.81,154.4158,459.9422,2586.9454,10367.4332,610.6137,1257.2078,91.9674,3928.2624,1963.0076,216.45,1136.939043,635.7212448,1.0
2.0734,1581055.947,1.1682,-1.2381,-1.6041,0.70545,-1.0048,0.2483,1.1154,0.2205,-0.61793,-0.26353,0.19184,28.343,0.005673576,0.31554,0.76378,142.8117,4814.1162,116.6039,913.3237,32.9832,19.2759,48.5749,264.6119,153.2089,428.5063,2413.5041,9634.143,570.5511,1168.2373,85.7558,3650.8929,1826.5095,201.7158,1265.56994,397.9279509,1.0
2.1123,1547336.652,1.1809,-1.3013,-0.97631,0.77196,-0.8528,0.14001,0.54647,0.18159,-1.0558,-1.1195,0.23025,26.297,0.005561246,0.29898,0.72659,143.0136,4854.048,116.7511,918.6326,33.0871,19.3207,48.6719,264.4913,153.4108,430.3345,2421.7857,9702.8346,570.7428,1177.9677,86.0445,3676.5085,1837.397,202.5011,1242.684117,469.7275767,1.0
3.0274,1868364.092,1.1813,-1.1889,-1.5284,0.9658,-1.4381,0.28977,0.37494,0.17396,-0.80422,-0.66422,0.16279,29.019,0.005724466,0.30645,0.74706,142.8023,4805.1393,116.3051,911.7795,32.9083,19.1905,48.4182,263.4438,153.1995,427.6265,2409.2003,9617.7438,568.7234,1167.0228,85.5539,3644.7474,1823.4313,201.2691,1215.086524,432.4262393,1.0
-1.1783,1282204.552,1.1409,0.58411,1.6096,-0.3627,0.063772,0.26124,3.4491,0.22154,-0.45724,-0.73959,0.28105,13.463,0.006708212,0.62128,0.78336,142.144,4536.7729,108.2104,852.3026,30.6644,17.8168,45.0711,245.066,152.5415,398.8834,2235.329,9034.5425,528.1548,1093.6881,79.7161,3421.3113,1705.486,187.6797,1250.505765,717.7397932,1.0
-0.72528,1173688.503,1.1178,0.73766,1.9286,-0.31444,-0.21723,0.25863,4.1386,0.22929,-0.62163,0.18101,0.34719,17.735,0.006319644,0.48759,0.8063,142.3168,4652.9818,112.998,884.6251,31.975,18.641,47.0861,255.7596,152.714,415.2265,2340.9573,9323.4532,552.8431,1131.0706,83.1099,3533.6068,1769.0231,195.5253,1268.882042,665.9824991,1.0
0.33752,1314932.219,1.2186,-0.51609,1.5849,-0.11663,-0.63055,0.23348,3.2347,0.23535,-0.65062,-0.98155,0.37543,22.06,0.00639355,0.53226,0.7213,142.298,4622.4438,111.6627,874.2531,31.5738,18.4547,46.5082,252.9112,152.6952,410.1039,2304.3474,9237.3318,545.9276,1118.0316,82.0781,3500.0081,1748.7802,193.0752,1082.834081,667.454427,1.0
0.15296,1468267.72,1.2215,-0.099439,1.8524,-0.75489,1.0002,0.23531,1.8307,0.16348,-1.6789,-0.37655,0.32338,9.904,0.005950245,0.83478,0.7527,141.7216,4347.612,97.7641,775.3953,27.4144,17.6898,41.1125,218.7153,152.1298,359.9292,1992.4157,8387.8614,474.4286,1014.1676,71.163,3148.8598,1554.6169,168.3581,1097.878478,538.0790741,1.0
0.73968,1610995.411,1.2431,-0.4342,0.62528,0.14878,1.3547,0.35242,1.5774,0.16869,-1.6597,-0.61452,0.3547,7.701,0.0072387,0.76349,0.74257,142.3699,4559.0321,108.3401,852.1179,30.6556,18.7109,46.4289,246.1527,152.768,399.3258,2228.5505,9059.1489,530.831,1090.1592,80.0467,3428.1689,1706.104,188.2695,1093.774537,544.2214844,1.0
0.38873,1513756.906,1.2864,-0.91118,0.64823,0.53428,0.7547,0.27146,2.1968,0.14437,-2.1246,0.43392,0.279,9.315,0.00784477,0.76142,0.73379,141.4375,4294.4765,103.0004,806.2324,29.1163,18.0673,42.9757,232.5292,151.8352,377.602,2113.3283,8554.1194,500.1964,1032.6888,75.5697,3238.6023,1613.6898,177.8009,1106.769442,550.0616761,1.0
1.2601,1858854.746,1.1583,0.64692,0.16415,0.13044,-0.58246,0.18074,2.5555,0.24724,0.31845,-0.30811,0.16167,17.722,0.009985491,0.5251,0.79935,139.4385,3832.9036,92.6653,726.5736,26.2252,15.2974,38.5837,209.9126,149.8357,340.7665,1918.3024,7668.1487,453.2067,929.8263,68.18,2905.8093,1453.1493,160.4021,1150.999557,402.1333304,1.0
0.95866,1587737.153,1.1725,0.43287,-0.18427,0.33503,-0.51895,0.28416,2.7934,0.20802,-0.15666,-0.29641,0.22442,17.62,0.009947292,0.58858,0.78018,139.523,3847.328,92.946,729.1282,26.3099,15.3594,38.7045,210.5097,149.9202,341.9027,1924.3776,7696.7116,454.2786,933.3408,68.4101,2916.6163,1458.3105,160.9598,1112.181654,469.9298223,1.0
1.1603,1887375.816,1.1626,0.69463,0.0631,0.34715,-0.6514,0.17887,2.8755,0.22952,0.077442,-0.22138,0.19541,19.246,0.009993818,0.50093,0.79988,139.4575,3832.3233,92.507,725.9411,26.1851,15.2834,38.51,209.5466,149.8548,340.344,1915.3277,7664.3711,452.2496,929.4816,68.0812,2904.2646,1451.9436,160.1836,1121.557602,405.1107148,1.0
0.17311,1790137.979,1.2528,-2.9602,-1.2977,1.6228,0.2811,0.15682,-1.1216,0.15508,-1.9805,-2.3304,0.17507,22.556,0.004400183,0.2283,0.60323,144.2913,5300.6438,127.9453,1004.5258,36.2212,21.1497,53.2704,289.8766,154.6885,470.8596,2651.48,10602.3167,625.4992,1286.7989,94.1722,4017.6,2009.0109,221.5739,1307.697191,820.7131398,0.0
-0.24603,2101847.875,1.3309,-2.0692,-0.93852,1.1717,0.51738,0.17136,-0.64932,0.16403,-1.634,-3.0212,0.13747,23.405,0.0044323,0.31786,0.61757,144.2523,5283.9901,127.4146,1000.8062,36.0799,21.0662,53.1059,288.7437,154.6495,469.0954,2640.5681,10565.8533,623.1523,1282.0101,93.816,4003.6652,2001.6276,220.7465,1311.463898,778.6004146,0.0
0.095204,2179828.619,1.4956,-2.8604,-1.2685,1.1828,0.3431,0.24409,-1.0587,0.15468,-1.6224,-1.6401,0.17512,25.803,0.004474098,0.25695,0.59032,144.2766,5285.8589,127.7185,1001.2936,36.134,21.0541,53.1285,289.2848,154.6738,469.5388,2642.0334,10571.2526,624.25,1281.5189,93.9314,4005.7694,2002.662,220.9934,1348.992482,838.3228934,0.0
1.1005,1820801.506,1.3726,-2.7733,0.2949,-0.04838,0.94913,0.25401,1.6796,0.13655,-0.31969,-3.0536,0.2438,11.353,0.011473692,0.69831,0.6462,142.5152,4719.8091,113.2663,892.3088,32.1367,18.6886,47.1752,256.6065,152.9124,417.7555,2351.8335,9425.5816,553.8219,1145.6621,83.4684,3571.1657,1784.5415,196.4645,1189.984872,697.9167808,1.0
0.64475,1787547.516,1.3424,-3.0271,0.82333,-0.10645,0.44097,0.22275,1.8359,0.16556,0.299,-2.817,0.30638,11.615,0.008294776,0.71161,0.62722,142.3624,4697.0864,114.6473,894.6404,32.292,18.7131,47.812,258.2735,152.7597,419.3435,2370.7083,9418.0252,557.2922,1146.7256,83.7253,3569.3293,1788.6097,197.1177,1189.756738,693.2913827,1.0
0.75792,2193717.945,1.3346,-3.1829,0.5783,0.085765,0.70437,0.2678,1.7608,0.15276,0.10947,-2.9282,0.20279,7.626,0.010797056,0.76084,0.62704,142.622,4583.464,105.3775,837.7775,29.8068,19.048,47.6327,236.8809,153.024,388.2603,2164.8775,8994.1242,508.1047,1102.0688,77.2148,3390.3602,1679.2732,182.0692,1148.430883,723.730707,1.0
1.1242,1586878.072,1.1209,0.29021,0.7515,-0.40224,0.10919,0.33236,3.3261,0.1856,0.47329,-0.030388,0.29316,12.972,0.008378377,0.62935,0.82153,138.7531,3800.0799,95.7186,728.6382,26.9343,16.2087,41.0206,216.28,149.1513,341.8841,1950.0192,7638.0386,457.493,935.6574,68.9339,2893.3009,1455.9068,161.1262,1301.574217,514.7061217,1.0
0.48519,1500295.472,1.1183,-0.93988,1.3609,-0.081365,0.74722,0.25296,3.2077,0.17104,0.036785,-0.51248,0.22318,17.247,0.008794039,0.59326,0.76678,140.2176,4039.127,97.5905,765.4868,27.6124,16.0995,40.6562,221.1658,150.6148,358.8518,2020.5798,8079.3376,476.7743,980.3773,71.7831,3061.5624,1530.9495,168.8767,1042.955842,544.563686,1.0
0.564,1350870.402,1.142,-0.73243,1.4369,0.53347,-0.42933,0.23706,3.6993,0.20365,-0.46387,-0.67291,0.32428,12.981,0.008502551,0.72322,0.7375,140.2499,4008.2838,100.945,753.3429,28.0025,16.3677,41.1617,232.4801,150.6473,354.0348,1977.8869,7983.3314,475.7203,960.1495,71.9226,3023.3584,1507.5427,167.0056,989.6781953,554.9864879,1.0
2.5611,1363706.662,1.2335,-1.1284,0.084288,1.2829,0.1343,0.28652,-1.3029,0.12309,-3.0903,-2.415,0.22559,22.16,0.005710606,0.4532,0.64398,142.7856,4799.3681,115.9601,910.1524,32.8159,19.1545,48.2513,262.662,153.1829,426.5763,2403.5851,9602.8848,566.42,1166.2414,85.3015,3638.981,1820.1748,200.7254,1043.386595,623.0832797,1.0
1.9966,1717097.845,1.2509,-1.4346,-0.57378,1.4786,0.22791,0.27814,-0.67957,0.16989,-1.9895,-2.9349,0.25391,21.18,0.005716676,0.36909,0.61898,142.8788,4818.8566,116.5755,913.6182,32.9722,19.255,48.5247,264.1113,153.276,428.4424,2412.1109,9641.7497,569.6838,1169.3028,85.7177,3653.7107,1827.23,201.6508,1152.786564,670.2926856,1.0
1.1205,1312362.97,1.2868,-1.9424,0.40611,1.7241,-0.68054,0.23227,-0.86147,0.13607,-2.0097,-1.588,0.24435,21.247,0.005689958,0.38493,0.61833,142.9188,4824.1435,116.4256,913.5773,32.949,19.1743,48.4317,263.4681,153.316,428.202,2409.6638,9646.7549,568.7163,1170.2192,85.6416,3655.3881,1827.2537,201.4888,1151.004478,672.875797,1.0
0.65171,1630996.908,1.3308,-2.7848,0.71107,-0.70967,0.80024,0.22152,1.6887,0.16616,-0.08582,-1.1574,0.32831,19.061,0.005252474,0.34552,0.73877,143.4599,4993.5528,120.5931,945.3109,34.1274,19.9116,50.2043,273.3057,153.8571,443.3369,2492.8543,9984.4102,589.4773,1209.4516,88.7186,3783.2758,1890.8415,208.7065,1194.012061,733.8238379,1.0
0.3675,1810489.27,1.3613,-2.8465,1.068,-0.86949,0.46843,0.21951,1.973,0.16822,-0.054953,-0.646,0.36206,21.754,0.005501549,0.37431,0.73829,143.031,4860.9662,116.9832,918.6961,33.0849,19.2615,48.6398,264.4475,153.4282,430.2332,2419.846,9708.6346,570.424,1178.5633,86.0,3678.3989,1837.5727,202.401,1239.579975,746.3605834,1.0
0.9978,1716119.12,1.361,-2.8438,1.2091,-1.238,0.27172,0.27102,3.1079,0.14786,-0.14122,0.0011931,0.38263,20.05,0.005591211,0.40374,0.77339,142.9128,4835.9252,116.7202,916.4389,33.0329,19.2775,48.5534,264.1287,153.31,429.5671,2419.0612,9672.5929,570.5599,1174.0641,85.9046,3665.303,1832.8359,202.1569,1284.100424,695.5822064,1.0
-0.12555,1780139.104,1.2357,-0.58366,-0.0027296,0.19788,0.087865,0.2129,2.6446,0.21027,0.084865,0.14996,0.20019,20.569,0.00763938,0.4467,0.77079,141.116,4280.6292,103.0189,810.0127,29.2,17.025,42.9904,233.6235,151.5132,379.7083,2135.7204,8555.6251,504.5247,1037.2636,75.9312,3241.7888,1620.1387,178.6976,1335.300519,544.3128996,1.0
-0.1788,1826552.793,1.2704,-0.221,0.33317,-0.009525,-0.18529,0.29989,2.0313,0.20775,-0.56274,-0.45345,0.28525,16.238,0.007439561,0.59101,0.7381,141.4837,4366.9224,105.3708,825.7732,29.8455,17.23,43.8593,238.6971,151.881,387.4855,2176.0252,8727.0948,515.7441,1055.3349,77.5133,3306.6229,1651.8737,182.4187,1280.352662,576.5994251,1.0
-0.28149,1627582.097,1.1865,-0.70248,-0.52264,0.57633,0.18302,0.23043,1.8017,0.20859,-0.36463,-0.37084,0.23238,19.048,0.006461253,0.49046,0.75465,142.275,4596.1396,109.9766,866.8241,31.2123,18.1558,45.7987,249.2077,152.6723,406.0327,2279.3942,9171.5405,538.5168,1110.9268,81.1334,3474.3523,1734.1431,191.0293,1310.759794,611.5330381,1.0
1.3193,1474169.346,1.2408,-3.1608,0.44141,0.8577,1.3511,0.43757,0.73876,0.15174,-0.69786,0.25799,0.33266,8.828,0.005727274,0.67393,0.71766,142.8798,4790.8995,114.4587,903.1813,32.4678,18.9436,47.6946,259.0306,153.2771,422.6845,2374.2841,9556.9602,559.5015,1159.7881,84.4502,3620.3014,1806.8356,198.8426,1420.838728,851.2612942,1.0
1.0124,1420860.919,1.1975,-3.2426,1.421,-0.14842,1.3473,0.50319,1.0908,0.15805,-0.25652,0.56267,0.40927,8.973,0.007364854,0.68923,0.72082,142.4684,4621.3816,106.857,859.3245,30.5497,17.2863,46.4205,242.2,152.8668,399.871,2239.0703,9145.2794,523.1788,1119.0819,79.5811,3459.8569,1719.949,187.8129,1426.496234,834.9859921,1.0
0.81791,1454994.086,1.2697,-2.8453,0.28583,0.6149,1.2685,0.4988,0.31745,0.14769,-0.89924,-0.26553,0.36587,8.407,0.007049686,0.69715,0.68431,142.9158,4802.9117,114.712,904.3463,32.4841,18.9291,47.7813,259.3129,153.3131,422.9203,2375.2648,9573.6694,559.0371,1162.9953,84.473,3626.3179,1809.197,198.8869,1405.220649,789.8391174,1.0
-1.1933,1874291.617,1.2906,-1.9447,1.1237,-0.12083,-1.0269,0.24636,0.089708,0.12246,-0.45575,0.78046,0.17384,18.078,0.010241627,0.56689,0.61508,139.2677,3785.5404,91.333,717.014,25.8562,15.0977,38.067,206.9852,149.6649,336.1141,1891.6601,7570.2297,446.5349,918.2599,67.2356,2868.5685,1434.079,158.187,1225.085145,622.5458063,0.0
-0.97815,1643662.313,1.3011,-1.8219,1.4698,0.19789,-1.2401,0.2517,-0.072542,0.14123,-0.74412,0.60573,0.17546,18.46,0.010357194,0.60199,0.61108,139.1277,3754.8732,90.4443,711.2209,25.6208,14.9554,37.6872,204.84,149.5249,333.2451,1876.3799,7508.402,442.3679,911.6713,66.6216,2845.1185,1422.4351,156.7793,1215.377738,643.5259303,0.0
-0.63129,988027.0576,1.2294,-2.3983,0.95498,0.42456,-1.1264,0.25134,1.3657,0.14969,-0.25482,-0.068255,0.2169,18.251,0.011429469,0.61838,0.60957,138.4819,3592.8095,86.4429,679.8512,24.4891,14.2666,36.0124,195.7423,148.8792,318.5274,1792.4003,7180.6017,422.6966,871.4853,63.6755,2720.7753,1359.7664,149.8724,1145.478558,626.9783057,0.0
0.82166,1439989.998,1.2846,-1.7024,-0.72128,0.039396,-0.13912,0.26256,0.15317,0.19028,-2.0837,-0.77934,0.29879,13.818,0.007313998,0.69425,0.6586,142.5776,4697.8563,112.7935,886.9948,31.9646,18.6563,46.9789,255.5016,152.9749,415.5766,2334.4792,9379.8431,551.5595,1136.6518,83.1104,3553.6003,1774.4158,195.5764,1318.166246,555.233513,1.0
1.4817,1302139.263,1.2473,-1.8758,-0.90489,0.16493,-0.050451,0.2603,-0.11193,0.1706,-2.1509,-1.106,0.31087,18.053,0.006233354,0.61841,0.65942,142.6181,4713.8578,113.6665,890.912,32.1506,18.7097,47.2682,257.3971,153.0154,417.6404,2346.5626,9417.0294,554.8927,1140.5438,83.5583,3567.9196,1782.1771,196.579,1318.020322,542.4601878,1.0
1.5486,1604645.7,1.234,-2.6077,-1.0081,-0.22287,0.11446,0.42629,0.60834,0.17664,-2.3538,-1.2612,0.3783,18.087,0.006199633,0.57496,0.64777,142.7891,4787.4326,115.316,906.7109,32.7159,18.7632,48.8678,262.0602,153.1863,425.2113,2392.3031,9573.3658,565.3616,1160.3478,85.0607,3627.6084,1813.5032,200.1619,1320.667295,547.7993701,1.0
