mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,class
0.7843,1739331.525,1.2717,-1.4611,-0.31648,0.21741,0.71137,0.25623,1.933,0.17819,-2.0395,-2.0307,0.25512,0.015054,-219441.523,-918513.5513,0.015828,0.016221,0.031926,0.016607,0.037466,-44219.5945,-140.9008,239.2057,-117082.9079,244.0558,249.6029,132.6427,260.0003,247.5309,-451435.6705,-30921.3047,0.035437,0.03258,0.020251,-1981022.407,-68307.6789,-4250033.808,0.015411,1.0
4.9579,976932.6167,1.1867,-1.2392,1.7986,0.72678,0.38314,0.24774,3.4988,0.18383,0.27705,-0.4,0.28847,0.018208,-189899.3776,-797164.8498,0.018138,0.021762,0.031974,0.020669,0.042117,-37968.6519,-134.8367,229.5927,-101121.0207,233.7983,239.9899,130.7347,250.3872,236.6231,-391284.9324,-26444.0213,0.033539,0.039692,0.020143,-1721125.176,-58838.6459,-3695840.568,0.018966,1.0
4.3782,1069557.976,1.1663,-1.8751,2.2019,0.77578,-0.023268,0.23714,3.943,0.18388,0.35321,0.11886,0.31296,0.018979,-186487.6792,-783252.3146,0.018829,0.021293,0.034823,0.024979,0.04199,-37221.315,-120.2369,228.4412,-99251.8124,232.5651,238.8385,130.4978,249.2357,235.3053,-384367.8432,-25902.2702,0.034389,0.035603,0.023117,-1691313.33,-57721.6142,-3632243.584,0.019406,1.0
4.1477,1020081.252,1.1737,-1.5446,2.1179,0.44445,-0.020168,0.27538,3.6665,0.19076,0.55895,0.08408,0.24607,0.017776,-185848.6786,-779948.2482,0.022122,0.018835,0.042807,0.019458,0.036966,-37245.1892,-113.261,228.1642,-99009.8863,232.3067,238.5615,130.4408,248.9588,235.055,-382937.4141,-25951.7728,0.034264,0.038015,0.020613,-1684232.754,-57667.3494,-3617136.087,0.023696,1.0
1.4949,1873459.208,1.4273,-2.1395,1.0476,-0.38858,0.0011231,0.25426,0.40917,0.19051,-0.40619,-2.3763,0.23043,0.013855,-204890.6852,-858677.2914,0.013252,0.019967,0.033546,0.016237,0.036746,-41176.2792,-190.768,234.5576,-109240.322,239.1057,244.9548,131.7353,255.352,242.2659,-421824.434,-28747.4208,0.027396,0.048411,0.018221,-1852896.772,-63674.348,-3976877.913,0.01565,0.0
1.516,1979880.355,1.3201,-1.6575,1.1655,-0.21596,-0.10764,0.26894,0.81025,0.15646,-0.90852,-2.1575,0.1688,0.015754,-201455.2177,-844438.7242,0.015692,0.010503,0.03909,0.010951,0.023385,-40454.0555,-142.6876,233.4251,-107389.7934,237.9041,243.8223,131.5101,254.2195,240.9923,-414805.4849,-28227.6676,0.036777,0.025805,0.012721,-1822400.258,-62582.7087,-3911845.714,0.014577,0.0
1.1232,1694387.203,1.3192,-2.0447,1.053,-0.65966,-0.032318,0.17083,1.2629,0.18648,-0.68385,-2.0232,0.17697,0.011031,-204515.9586,-857305.0439,0.013255,0.01352,0.023785,0.013811,0.025096,-41043.6114,-135.177,234.4495,-109006.226,238.9873,244.8467,131.7138,255.244,242.128,-421126.2263,-28636.8402,0.023245,0.023467,0.017095,-1849957.729,-63506.0406,-3970610.007,0.014106,0.0
2.1298,1599071.409,1.2328,-2.2692,0.50936,0.262,-0.35765,0.18877,0.83331,0.14336,-0.40865,-0.64549,0.2069,0.012127,-206858.7324,-866671.4737,0.013632,0.013523,0.026566,0.012953,0.028728,-41598.1396,-153.422,235.1925,-110317.2571,239.7821,245.5897,131.8601,255.987,242.9942,-425781.9187,-29050.6028,0.026853,0.029823,0.017359,-1870017.483,-64315.8266,-4013383.38,0.011569,1.0
2.8142,1684746.207,1.1877,-2.2615,0.40904,0.42612,-0.58188,0.316,1.9259,0.15885,0.010118,-0.86007,0.26719,0.011738,-199835.2737,-840888.3627,0.012716,0.010933,0.028656,0.012711,0.030001,-38957.0264,-33.142,233.0632,-105808.1266,237.2267,243.4643,131.4073,254.0124,240.3346,-411283.3082,-27000.9228,0.027911,0.025705,0.016857,-1814684.146,-60971.7981,-3893715.664,0.012328,1.0
2.5907,1576068.623,1.2705,-2.1509,0.55594,0.35887,-0.47576,0.20346,0.78586,0.16312,-0.28223,-1.327,0.24005,0.011213,-206036.6061,-862755.1902,0.011745,0.012593,0.0244,0.014311,0.030987,-41613.5942,-88.4192,234.8775,-109998.9174,239.4929,245.2749,131.7985,255.6736,242.6859,-424113.8629,-29093.7903,0.027151,0.027394,0.014586,-1861628.619,-64228.2608,-3995475.309,0.010804,1.0
1.103,1355531.651,1.1931,-1.5392,-0.1391,0.51733,1.1958,0.19896,1.9186,0.21312,-0.45234,0.21653,0.22234,0.015014,-214396.1408,-897983.0926,0.012902,0.013396,0.024167,0.013676,0.028718,-43092.493,-150.4322,237.6295,-114318.2915,242.374,248.0267,132.3382,258.4239,245.727,-441255.0459,-30095.7017,0.029424,0.029376,0.016373,-1937067.01,-66635.0534,-4156335.601,0.012328,0.0
1.0853,1830994.026,1.1446,-1.3205,0.099423,0.26424,1.259,0.20682,1.7404,0.19103,-0.37149,-0.23451,0.22287,0.014568,-208124.711,-872880.0655,0.014064,0.015392,0.02776,0.015149,0.028493,-41701.9818,-38.1658,235.6779,-110984.3665,239.8981,246.0787,131.9152,256.6135,243.2295,-427763.8357,-29185.2801,0.031036,0.034029,0.016075,-1883210.797,-64653.5446,-4039771.401,0.013025,0.0
1.3054,1697798.099,1.1766,-1.2437,0.12202,0.13733,1.354,0.22809,1.4279,0.24415,-0.49001,-0.65397,0.26709,0.013371,-216444.8903,-906521.9619,0.012717,0.016172,0.030155,0.017065,0.034175,-43488.7375,-114.7385,238.2873,-115397.3339,243.0632,248.6846,132.4656,259.0819,246.4623,-445411.5419,-30375.812,0.024417,0.032573,0.018198,-1955349.176,-67255.5114,-4195307.007,0.01456,0.0
-0.27959,1762181.594,1.4142,-3.6071,0.71408,0.1709,0.84402,0.37835,2.2881,0.17297,-1.5938,-1.3251,0.4828,0.017534,-240128.2577,-1003250.66,0.026969,0.028778,0.0558,0.026972,0.05543,-48641.654,-148.0531,245.5178,-128306.807,250.8034,255.915,133.8325,266.3123,254.7002,-493550.4309,-34095.8716,0.03505,0.05305,0.029792,-2162382.779,-74983.2247,-4636528.397,0.01925,1.0
0.78693,1240990.359,1.3724,-3.8471,0.35374,-0.13441,1.357,0.35824,1.246,0.16457,-1.8331,-0.56728,0.32993,0.021953,-239938.1314,-1002590.41,0.025676,0.027507,0.051547,0.026154,0.049742,-48546.8906,-178.4345,245.4697,-128165.2255,250.7439,255.8669,133.8236,266.2642,254.6358,-493170.4523,-34017.2645,0.041809,0.053456,0.031771,-2160970.055,-74869.8965,-4633518.441,0.024888,1.0
-0.20389,1360910.647,1.4441,-3.3668,0.20858,0.55607,1.1331,0.42286,1.4275,0.18115,-2.2341,-1.0345,0.41783,0.025389,-243238.3551,-1016726.243,0.030643,0.021655,0.063515,0.027985,0.054549,-49078.4004,-101.3854,246.4946,-129830.7623,251.8068,256.8919,134.0123,267.2895,255.7485,-499987.3269,-34364.1531,0.052795,0.045306,0.037043,-2191215.054,-75769.757,-4697950.315,0.024219,1.0
1.1946,1301880.905,1.2254,-1.091,-0.24805,-0.35673,-0.30641,0.25353,2.7908,0.18042,0.94452,-0.11416,0.23957,0.015984,-214487.0728,-898092.1777,0.014898,0.01697,0.029695,0.01792,0.032401,-42559.6581,-103.0132,238.1269,-113986.2049,242.8957,248.5242,132.3397,258.9221,246.2906,-441374.3924,-29619.6379,0.029674,0.031518,0.018722,-1937299.171,-66073.5004,-4156821.257,0.012106,1.0
1.1426,1574847.482,1.2201,-1.1201,-0.10759,-0.18075,0.15811,0.27189,3.4471,0.20012,0.65833,-0.00928,0.23158,0.016801,-229999.8118,-973580.1127,0.020535,0.018711,0.038132,0.016547,0.029427,-43702.0129,-36.2215,243.5758,-120800.2891,248.3193,253.9817,133.4201,264.3835,251.3816,-475980.4542,-29917.0041,0.03224,0.036668,0.028325,-2098771.831,-69053.367,-4500854.109,0.017616,1.0
0.99854,1051590.685,1.1957,-1.2511,-0.092354,-0.19152,0.11655,0.36377,3.4752,0.16829,0.42464,-0.13374,0.38739,0.022708,-231928.3427,-968998.0076,0.023363,0.023247,0.048355,0.021636,0.046338,-46796.0512,-73.0189,243.0695,-123717.6883,248.1905,253.4672,133.3634,263.868,252.0203,-476447.5416,-32779.3272,0.04451,0.049245,0.028827,-2089081.178,-72233.9839,-4480299.892,0.01717,1.0
0.84154,1382022.234,1.1526,-0.31039,-0.11712,-0.13898,-0.72287,0.32692,2.669,0.20972,-1.6945,-1.684,0.22197,0.020322,-186301.5353,-782751.6355,0.022897,0.017236,0.046094,0.017648,0.029899,-37106.3999,-103.3699,228.3974,-99102.8158,232.5048,238.7947,130.4891,249.192,235.2306,-384044.1112,-25803.9462,0.0419,0.038407,0.0244,-1690240.159,-57591.9168,-3629952.627,0.017087,0.0
0.1669,1373736.328,1.1684,-0.27031,0.026955,-0.36473,-0.66932,0.37111,3.1227,0.23091,-1.5451,-1.7277,0.26642,0.027879,-185055.7285,-777678.0832,0.027755,0.01478,0.05937,0.017506,0.032801,-36845.7651,-103.1914,227.9756,-98429.8818,232.0538,238.3728,130.4016,248.7702,234.7467,-381526.7925,-25617.6139,0.054872,0.029808,0.01996,-1679367.687,-57193.6692,-3606757.481,0.01616,0.0
0.54464,1168855.167,1.1316,-0.51293,0.76872,-0.10483,-1.1273,0.26835,2.2459,0.18241,-1.0663,-0.79539,0.44901,0.020652,-162637.7444,-674462.9623,0.017815,0.021963,0.03943,0.023775,0.064894,-35062.6005,-23.075,223.3775,-88175.5652,227.4259,233.7785,128.4626,244.1807,230.0911,-333274.9456,-24904.7726,0.050505,0.045327,0.023799,-1457976.396,-52603.9012,-3133913.087,0.01898,0.0
1.2449,1458149.106,1.1266,-1.5615,0.92747,1.5747,-0.36393,0.29336,-0.71858,0.15057,-2.086,-0.80434,0.35745,0.011608,-186821.132,-784697.495,0.020831,0.018533,0.042143,0.023087,0.046159,-37232.9092,-105.2627,228.5588,-99393.5971,232.6794,238.9561,130.5224,249.3537,235.432,-385020.8619,-25901.4308,0.022363,0.039137,0.031787,-1694409.82,-57771.6703,-3638844.345,0.016118,1.0
1.5474,1444946.518,1.2073,-1.8626,0.61874,1.1601,-0.22062,0.2274,-1.2659,0.13039,-2.4959,-0.12691,0.25939,0.012316,-195689.1237,-820860.4803,0.018775,0.021602,0.034531,0.018556,0.040348,-39187.6373,-136.9444,231.5273,-104243.9338,235.864,241.9245,131.1289,252.3219,238.8284,-403032.9384,-27316.4371,0.027124,0.044101,0.028539,-1771892.821,-60689.5437,-3804127.407,0.014305,1.0
1.1733,1469826.372,1.1861,-1.53,0.83235,1.5471,-0.28323,0.33178,-1.2335,0.14365,-2.1457,-0.31099,0.30275,0.013314,-193882.145,-814107.3685,0.014347,0.021911,0.029134,0.017249,0.036987,-38620.6179,-97.6331,230.9778,-103139.9206,235.2462,241.3751,131.0175,251.7728,238.1426,-399507.9716,-26869.3139,0.031947,0.044077,0.025959,-1757424.595,-59937.4037,-3773264.296,0.015816,1.0
1.0596,1485874.008,1.2616,-1.8722,-0.79002,1.8819,-0.15206,0.27,2.0394,0.19343,-2.2404,-1.3407,0.21162,0.014244,-225836.7977,-944489.1407,0.016224,0.016375,0.029693,0.014458,0.029444,-45646.9777,-123.7571,241.1733,-120589.7163,246.1752,251.5706,133.0186,261.9678,249.7858,-464440.2846,-31955.7665,0.026367,0.031381,0.015479,-2036627.403,-70427.2679,-4368552.377,0.015284,1.0
0.56118,1754801.96,1.2292,-1.7772,-0.81907,1.6902,-0.11008,0.23995,2.8571,0.18829,-2.2498,-1.0586,0.21137,0.01633,-228912.414,-957924.862,0.019798,0.015249,0.035705,0.016658,0.029366,-46064.9258,-119.9953,242.1809,-122100.4221,247.2139,252.5781,133.209,262.9754,250.8589,-470880.6631,-32203.8362,0.029927,0.025095,0.016604,-2065385.025,-71193.0634,-4429840.626,0.018129,1.0
0.77277,1750257.045,1.2179,-1.5355,-0.67925,1.8742,0.064349,0.22648,2.6081,0.18273,-1.7698,-1.2041,0.27371,0.016149,-224740.0168,-943012.2985,0.015953,0.017881,0.029746,0.017487,0.031867,-44597.9761,-86.9131,241.1423,-119369.7754,246.066,251.5401,132.9973,261.9385,249.5541,-463063.562,-31037.5434,0.030156,0.033673,0.016325,-2033456.898,-69259.1441,-4361770.262,0.01571,1.0
0.0033931,1525519.117,1.2505,-2.5335,1.2362,1.072,-0.3228,0.33815,-0.38387,0.21072,-2.9502,-0.24486,0.3599,0.020588,-196130.5899,-930156.2616,0.023531,0.020897,0.048401,0.022021,0.049581,-26004.239,-125.7811,240.1565,-94909.1793,229.7588,250.5538,132.8125,260.9512,219.3615,-428669.7311,-14957.7233,0.039201,0.044319,0.029535,-2005946.513,-47947.3961,-4303161.048,0.022622,1.0
-0.13358,767874.0059,1.2884,-2.3149,1.057,1.1029,-0.8124,0.4611,0.49368,0.23523,-2.0091,0.37912,0.36984,0.021415,-204315.0858,-908444.8726,0.030522,0.024345,0.066503,0.031226,0.067693,-26507.8209,-109.7952,238.435,-98466.8764,228.0377,248.8323,132.4942,259.2297,232.1797,-418578.3776,-15574.7253,0.04584,0.050139,0.039554,-1959465.126,-49406.7624,-4204081.777,0.016242,1.0
0.56718,1726694.238,1.21,-1.6666,0.32672,1.4342,0.014715,0.38945,-1.6148,0.16453,-3.0814,1.2271,0.41201,0.018374,-184596.2162,-875593.1047,0.032133,0.026597,0.074239,0.035683,0.080942,-22040.1355,-18.1386,236.446,-88894.5617,225.8458,246.8775,131.9411,257.3028,215.4455,-403658.0313,-12074.7911,0.060528,0.067995,0.033044,-1888652.892,-42432.0109,-4052332.766,0.019972,1.0
-1.1469,1591215.58,1.17,0.23788,0.042202,0.99457,0.087421,0.31347,2.5324,0.24504,-0.34773,0.21242,0.29318,0.024211,-228149.6283,-954754.1963,0.023645,0.023446,0.045618,0.020701,0.042167,-45889.9483,-127.0911,241.9428,-121681.8891,246.9654,252.3401,133.1644,262.7373,250.592,-469344.3693,-32072.3422,0.0523,0.053523,0.02537,-2058598.757,-70938.1381,-4415378.033,0.020638,1.0
-1.7271,815761.7635,1.2021,-0.27188,-0.069307,1.0737,0.22078,0.31676,2.1062,0.22943,-0.32879,-0.022389,0.27152,0.019505,-228990.9272,-958098.7993,0.023668,0.022914,0.041676,0.019649,0.039091,-46106.3176,-133.6479,242.1919,-122156.9823,247.2318,252.5891,133.2115,262.9864,250.884,-471005.5764,-32238.3921,0.042859,0.044594,0.029545,-2065757.396,-71241.3051,-4430634.447,0.018455,1.0
-1.7118,1222055.799,1.1707,0.0041505,0.0084538,0.77161,-0.13136,0.3674,1.9583,0.20713,-0.32335,0.31618,0.29571,0.019689,-226831.3711,-948836.2944,0.023953,0.025093,0.046583,0.019922,0.042733,-45776.4885,-186.4305,241.4993,-121077.3271,246.5078,251.8965,133.0806,262.2937,250.1327,-466503.106,-32032.2648,0.043288,0.053986,0.024408,-2045932.381,-70670.6071,-4388384.264,0.018579,1.0
-0.7247,1815513.536,1.2579,-1.6887,-0.77727,1.5228,0.24301,0.29004,3.2857,0.19083,-1.4872,-1.643,0.29069,0.012787,-246212.2343,-1028232.088,0.017505,0.019555,0.033317,0.018775,0.042,-49911.5225,-143.2919,247.3238,-131581.1736,252.7305,257.721,134.1643,268.1183,256.7447,-505949.2048,-35001.1328,0.02563,0.040339,0.016355,-2215832.043,-76914.0646,-4750399.21,0.015708,0.0
-0.68716,1451849.374,1.1523,-1.1724,-0.94017,1.4679,0.54292,0.22239,3.3212,0.24281,-0.94696,-1.2525,0.29162,0.011248,-243547.3368,-1016852.647,0.016824,0.016447,0.034904,0.018702,0.038326,-49451.5477,-105.0569,246.5034,-130209.5811,251.8748,256.9007,134.0141,267.2981,255.8518,-500428.4363,-34693.7187,0.021387,0.033759,0.021754,-2191485.689,-76157.8697,-4698529.716,0.016471,0.0
-1.1545,1554205.034,1.1824,-1.6925,-1.5399,1.3693,0.49005,0.25864,3.1705,0.23464,-1.4722,-1.2363,0.34981,0.016852,-242270.328,-1012186.718,0.013984,0.017909,0.027187,0.019118,0.04061,-49039.5535,-172.5532,246.1662,-129423.83,251.4898,256.5634,133.9521,266.9606,255.4228,-497950.1197,-34367.806,0.030346,0.037206,0.016457,-2181502.935,-75615.6409,-4677264.654,0.017146,0.0
-1.4093,1695956.532,1.1768,-0.28246,-0.725,0.72837,1.4267,0.36376,2.6378,0.20011,-2.1378,-0.73242,0.41596,0.014953,-243688.1331,-1018794.314,0.016607,0.01842,0.033733,0.018576,0.03846,-49120.6921,-96.4369,246.6433,-130039.4544,251.9577,257.0406,134.0397,267.4383,255.8991,-500962.7205,-34382.5821,0.033104,0.043274,0.020334,-2195639.583,-75865.4547,-4707376.097,0.012773,1.0
-1.0121,1831884.531,1.1673,-0.2564,-0.52843,0.32671,1.8528,0.29135,2.8502,0.20236,-2.0767,-1.1367,0.33382,0.016101,-239702.6693,-1001000.987,0.016212,0.020034,0.032571,0.02175,0.048914,-48641.1174,-114.8236,245.3547,-128128.165,250.6424,255.752,133.8022,266.1492,254.5566,-492517.9402,-34119.3242,0.031933,0.042406,0.018965,-2157568.851,-74929.061,-4626271.419,0.01548,1.0
-0.31987,1739244.207,1.1577,-0.32314,-0.90131,1.0123,0.6986,0.22066,3.844,0.20016,-2.3361,-0.18359,0.3132,0.016245,-236161.406,-987677.747,0.015665,0.017634,0.028396,0.016769,0.033239,-47604.642,-106.2584,244.3796,-126018.9244,249.5529,254.7769,133.6214,265.1744,253.3519,-485594.0404,-33312.8704,0.030211,0.0392,0.017297,-2129059.226,-73524.6486,-4565522.466,0.017698,1.0
2.0734,1581055.947,1.1682,-1.2381,-1.6041,0.70545,-1.0048,0.2483,1.1154,0.2205,-0.61793,-0.26353,0.19184,0.011781,-215833.2618,-903093.4244,0.012303,0.014732,0.025967,0.013247,0.025189,-43549.0229,-99.7695,238.0244,-115199.7799,242.8307,248.4217,132.4145,258.8192,246.2433,-444005.1424,-30455.0113,0.025706,0.034791,0.011641,-1948008.416,-67235.6043,-4179656.574,0.012361,1.0
2.1123,1547336.652,1.1809,-1.3013,-0.97631,0.77196,-0.8528,0.14001,0.54647,0.18159,-1.0558,-1.1195,0.23025,0.011031,-218917.5379,-916724.3109,0.008803,0.015123,0.019363,0.0094743,0.022867,-44045.6003,-112.1754,239.069,-116759.6788,243.8959,249.4662,132.6164,259.8636,247.344,-450464.351,-30782.3003,0.02367,0.032731,0.011804,-1977191.807,-68080.7876,-4241867.798,0.01111,1.0
3.0274,1868364.092,1.1813,-1.1889,-1.5284,0.9658,-1.4381,0.28977,0.37494,0.17396,-0.80422,-0.66422,0.16279,0.0093106,-215565.9499,-902457.9206,0.011099,0.013981,0.028781,0.010155,0.024351,-43430.7284,-137.2066,237.9746,-115010.1142,242.7614,248.3718,132.4051,258.7692,246.1471,-443590.1254,-30355.536,0.020185,0.030877,0.0093023,-1946647.904,-67095.3022,-4176756.875,0.011279,1.0
-1.1783,1282204.552,1.1409,0.58411,1.6096,-0.3627,0.063772,0.26124,3.4491,0.22154,-0.45724,-0.73959,0.28105,0.014212,-204717.827,-859612.4078,0.017455,0.020411,0.037799,0.01793,0.035602,-40658.3698,-62.1014,234.6207,-108824.6509,239.0628,245.0187,131.7467,255.424,242.1907,-421641.6022,-28287.8614,0.028416,0.03654,0.018074,-1854891.27,-63168.3875,-3981025.34,0.01654,1.0
-0.72528,1173688.503,1.1178,0.73766,1.9286,-0.31444,-0.21723,0.25863,4.1386,0.22929,-0.62163,0.18101,0.34719,0.016009,-207661.1492,-870521.3548,0.015667,0.018793,0.030867,0.024281,0.04839,-41659.7272,-108.4837,235.4916,-110661.9636,240.1004,245.889,131.9196,256.2872,243.2827,-427687.329,-29058.7475,0.026448,0.037982,0.020214,-1878261.246,-64468.5363,-4030946.907,0.021668,1.0
0.33752,1314932.219,1.2186,-0.51609,1.5849,-0.11663,-0.63055,0.23348,3.2347,0.23535,-0.65062,-0.98155,0.37543,0.017842,-207347.9182,-869303.5727,0.016724,0.024149,0.032418,0.023436,0.047452,-41459.4112,-101.5519,235.3954,-110405.1853,239.9655,245.7927,131.9008,256.1903,243.1685,-426893.3185,-28900.5767,0.043789,0.053675,0.015081,-1875653.709,-64240.1016,-4025396.275,0.023278,1.0
0.15296,1468267.72,1.2215,-0.099439,1.8524,-0.75489,1.0002,0.23531,1.8307,0.16348,-1.6789,-0.37655,0.32338,0.015914,-199021.1527,-838081.9423,0.015183,0.020337,0.027952,0.019934,0.039439,-38764.3417,-27.3236,232.8273,-105185.327,236.901,243.2251,131.3236,253.9183,240.0073,-409417.21,-26902.4908,0.037819,0.038603,0.018041,-1808582.61,-60684.0689,-3879311.92,0.018791,1.0
0.73968,1610995.411,1.2431,-0.4342,0.62528,0.14878,1.3547,0.35242,1.5774,0.16869,-1.6597,-0.61452,0.3547,0.013474,-207764.7768,-874622.7301,0.014932,0.017868,0.035887,0.016913,0.03576,-40555.5269,-41.876,235.991,-109940.9985,240.3896,246.3914,131.9726,256.8142,243.5095,-428327.3001,-28048.9832,0.02655,0.035857,0.016344,-1887014.58,-63418.6584,-4049331.953,0.015365,1.0
0.38873,1513756.906,1.2864,-0.91118,0.64823,0.53428,0.7547,0.27146,2.1968,0.14437,-2.1246,0.43392,0.279,0.013636,-193540.9337,-815878.1378,0.011645,0.017812,0.025914,0.016289,0.033334,-37769.9499,-49.4072,231.177,-102428.744,235.3056,241.5762,131.0402,251.9864,238.1181,-399426.6512,-26117.6539,0.026972,0.035514,0.018472,-1761198.726,-59091.361,-3781163.736,0.016899,1.0
1.2601,1858854.746,1.1583,0.64692,0.16415,0.13044,-0.58246,0.18074,2.5555,0.24724,0.31845,-0.30811,0.16167,0.010049,-167019.338,-702839.9323,0.011664,0.012473,0.024569,0.011747,0.025044,-33179.9494,-159.8501,221.5552,-88779.0026,225.2316,231.9524,129.0413,242.3497,227.517,-344627.1789,-23026.5828,0.023703,0.025767,0.011749,-1518939.288,-51553.6045,-3264397.253,0.0095922,1.0
0.95866,1587737.153,1.1725,0.43287,-0.18427,0.33503,-0.51895,0.28416,2.7934,0.20802,-0.15666,-0.29641,0.22442,0.010752,-167992.0944,-707272.9458,0.016267,0.014637,0.034491,0.013903,0.026088,-33297.3696,-124.1048,221.9457,-89247.4621,225.6282,232.343,129.1257,242.7402,227.9175,-346715.1531,-23090.8368,0.022029,0.033807,0.014191,-1528444.866,-51783.1062,-3284687.849,0.011157,1.0
1.1603,1887375.816,1.1626,0.69463,0.0631,0.34715,-0.6514,0.17887,2.8755,0.22952,0.077442,-0.22138,0.19541,0.010154,-167215.2979,-703838.5512,0.012152,0.012412,0.025517,0.011815,0.021903,-33180.6223,-126.6579,221.6431,-88859.0509,225.3136,232.0403,129.0603,242.4376,227.5978,-345059.0007,-23019.9676,0.022685,0.024623,0.011929,-1521080.615,-51578.4182,-3268968.151,0.01107,1.0
0.17311,1790137.979,1.2528,-2.9602,-1.2977,1.6228,0.2811,0.15682,-1.1216,0.15508,-1.9805,-2.3304,0.17507,0.0091542,-241246.1558,-1007844.856,0.010049,0.011636,0.0196,0.011795,0.021635,-48862.0283,-147.0546,245.8515,-128894.6827,251.1586,256.2487,133.8941,266.646,255.0777,-495824.9173,-34250.3836,0.017459,0.021633,0.010373,-2172212.938,-75323.8393,-4657472.211,0.008901,0.0
-0.24603,2101847.875,1.3309,-2.0692,-0.93852,1.1717,0.51738,0.17136,-0.64932,0.16403,-1.634,-3.0212,0.13747,0.009052,-240535.7087,-1004931.768,0.011194,0.011089,0.024672,0.0090867,0.018119,-48700.1815,-157.4606,245.6401,-128500.4059,250.9297,256.0373,133.8551,266.4346,254.838,-494357.488,-34133.8226,0.020029,0.024688,0.011577,-2165979.875,-75083.95,-4644192.347,0.011107,0.0
0.095204,2179828.619,1.4956,-2.8604,-1.2685,1.1828,0.3431,0.24409,-1.0587,0.15468,-1.6224,-1.6401,0.17512,0.0099701,-240859.0846,-1006744.428,0.0109,0.0095134,0.026155,0.010071,0.026035,-48621.3636,-135.538,245.7719,-128576.8056,251.0519,256.1692,133.8794,266.5664,254.9472,-495140.1295,-34042.2209,0.028704,0.020909,0.013125,-2169858.311,-75050.4198,-4652455.451,0.0084852,0.0
1.1005,1820801.506,1.3726,-2.7733,0.2949,-0.04838,0.94913,0.25401,1.6796,0.13655,-0.31969,-3.0536,0.2438,0.015181,-211285.6693,-883425.5112,0.015655,0.018853,0.036831,0.015465,0.042737,-42901.9401,-87.4579,236.8709,-112948.8901,241.6038,247.2683,132.1179,257.6659,244.9847,-434391.5819,-30079.0354,0.034028,0.041293,0.020731,-1905893.965,-66076.1811,-4089872.776,0.014993,1.0
0.64475,1787547.516,1.3424,-3.0271,0.82333,-0.10645,0.44097,0.22275,1.8359,0.16556,0.299,-2.817,0.30638,0.015006,-208710.5571,-873543.1485,0.015893,0.017592,0.030689,0.020784,0.050824,-42276.6306,-83.2056,236.1431,-111503.6418,240.8456,246.5406,131.9652,256.9399,244.1144,-429571.4318,-29593.1072,0.028423,0.033893,0.02327,-1884729.798,-65175.5088,-4044707.114,0.01709,1.0
0.75792,2193717.945,1.3346,-3.1829,0.5783,0.085765,0.70437,0.2678,1.7608,0.15276,0.10947,-2.9282,0.20279,0.014325,-211775.5556,-893537.7841,0.015102,0.01693,0.032768,0.015612,0.032285,-41356.4603,-22.5058,237.312,-111998.5659,241.5777,247.7141,132.2244,258.2409,244.7951,-436741.4797,-28713.5849,0.029276,0.033284,0.017818,-1927439.056,-64612.652,-4134287.661,0.016093,1.0
1.1242,1586878.072,1.1209,0.29021,0.7515,-0.40224,0.10919,0.33236,3.3261,0.1856,0.47329,-0.030388,0.29316,0.021497,-159899.3824,-668661.6963,0.023127,0.024122,0.043607,0.020489,0.035763,-33168.5998,-31.4064,219.7998,-85983.1332,223.6081,230.2004,128.3557,240.6117,225.9092,-329186.7321,-23329.7762,0.042195,0.045307,0.022782,-1445599.642,-50667.8555,-3107491.463,0.020084,1.0
0.48519,1500295.472,1.1183,-0.93988,1.3609,-0.081365,0.74722,0.25296,3.2077,0.17104,0.036785,-0.51248,0.22318,0.022701,-177232.3324,-744778.7398,0.019743,0.018737,0.038756,0.015103,0.031157,-35358.2602,-165.8028,225.1959,-94320.6117,229.1222,235.5931,129.8204,245.9903,231.6602,-365422.2743,-24588.3485,0.044924,0.038658,0.016949,-1608854.924,-54845.9362,-3456304.643,0.015827,1.0
