mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
0.15296,1468267.72,1.2215,-0.099439,1.8524,-0.75489,1.0002,0.23531,1.8307,0.16348,-1.6789,-0.37655,0.32338,0.015914,-199021.1527,-838081.9423,0.015183,0.020337,0.027952,0.019934,0.039439,-38764.3417,-27.3236,232.8273,-105185.327,236.901,243.2251,131.3236,253.9183,240.0073,-409417.21,-26902.4908,0.037819,0.038603,0.018041,-1808582.61,-60684.0689,-3879311.92,0.018791,9.904,0.005950245,0.83478,0.7527,141.7216,4347.612,97.7641,775.3953,27.4144,17.6898,41.1125,218.7153,152.1298,359.9292,1992.4157,8387.8614,474.4286,1014.1676,71.163,3148.8598,1554.6169,168.3581,1097.878478,538.0790741,1.0
0.73968,1610995.411,1.2431,-0.4342,0.62528,0.14878,1.3547,0.35242,1.5774,0.16869,-1.6597,-0.61452,0.3547,0.013474,-207764.7768,-874622.7301,0.014932,0.017868,0.035887,0.016913,0.03576,-40555.5269,-41.876,235.991,-109940.9985,240.3896,246.3914,131.9726,256.8142,243.5095,-428327.3001,-28048.9832,0.02655,0.035857,0.016344,-1887014.58,-63418.6584,-4049331.953,0.015365,7.701,0.0072387,0.76349,0.74257,142.3699,4559.0321,108.3401,852.1179,30.6556,18.7109,46.4289,246.1527,152.768,399.3258,2228.5505,9059.1489,530.831,1090.1592,80.0467,3428.1689,1706.104,188.2695,1093.774537,544.2214844,1.0
0.38873,1513756.906,1.2864,-0.91118,0.64823,0.53428,0.7547,0.27146,2.1968,0.14437,-2.1246,0.43392,0.279,0.013636,-193540.9337,-815878.1378,0.011645,0.017812,0.025914,0.016289,0.033334,-37769.9499,-49.4072,231.177,-102428.744,235.3056,241.5762,131.0402,251.9864,238.1181,-399426.6512,-26117.6539,0.026972,0.035514,0.018472,-1761198.726,-59091.361,-3781163.736,0.016899,9.315,0.00784477,0.76142,0.73379,141.4375,4294.4765,103.0004,806.2324,29.1163,18.0673,42.9757,232.5292,151.8352,377.602,2113.3283,8554.1194,500.1964,1032.6888,75.5697,3238.6023,1613.6898,177.8009,1106.769442,550.0616761,1.0
1.2601,1858854.746,1.1583,0.64692,0.16415,0.13044,-0.58246,0.18074,2.5555,0.24724,0.31845,-0.30811,0.16167,0.010049,-167019.338,-702839.9323,0.011664,0.012473,0.024569,0.011747,0.025044,-33179.9494,-159.8501,221.5552,-88779.0026,225.2316,231.9524,129.0413,242.3497,227.517,-344627.1789,-23026.5828,0.023703,0.025767,0.011749,-1518939.288,-51553.6045,-3264397.253,0.0095922,17.722,0.009985491,0.5251,0.79935,139.4385,3832.9036,92.6653,726.5736,26.2252,15.2974,38.5837,209.9126,149.8357,340.7665,1918.3024,7668.1487,453.2067,929.8263,68.18,2905.8093,1453.1493,160.4021,1150.999557,402.1333304,1.0
0.95866,1587737.153,1.1725,0.43287,-0.18427,0.33503,-0.51895,0.28416,2.7934,0.20802,-0.15666,-0.29641,0.22442,0.010752,-167992.0944,-707272.9458,0.016267,0.014637,0.034491,0.013903,0.026088,-33297.3696,-124.1048,221.9457,-89247.4621,225.6282,232.343,129.1257,242.7402,227.9175,-346715.1531,-23090.8368,0.022029,0.033807,0.014191,-1528444.866,-51783.1062,-3284687.849,0.011157,17.62,0.009947292,0.58858,0.78018,139.523,3847.328,92.946,729.1282,26.3099,15.3594,38.7045,210.5097,149.9202,341.9027,1924.3776,7696.7116,454.2786,933.3408,68.4101,2916.6163,1458.3105,160.9598,1112.181654,469.9298223,1.0
1.1603,1887375.816,1.1626,0.69463,0.0631,0.34715,-0.6514,0.17887,2.8755,0.22952,0.077442,-0.22138,0.19541,0.010154,-167215.2979,-703838.5512,0.012152,0.012412,0.025517,0.011815,0.021903,-33180.6223,-126.6579,221.6431,-88859.0509,225.3136,232.0403,129.0603,242.4376,227.5978,-345059.0007,-23019.9676,0.022685,0.024623,0.011929,-1521080.615,-51578.4182,-3268968.151,0.01107,19.246,0.009993818,0.50093,0.79988,139.4575,3832.3233,92.507,725.9411,26.1851,15.2834,38.51,209.5466,149.8548,340.344,1915.3277,7664.3711,452.2496,929.4816,68.0812,2904.2646,1451.9436,160.1836,1121.557602,405.1107148,1.0
0.17311,1790137.979,1.2528,-2.9602,-1.2977,1.6228,0.2811,0.15682,-1.1216,0.15508,-1.9805,-2.3304,0.17507,0.0091542,-241246.1558,-1007844.856,0.010049,0.011636,0.0196,0.011795,0.021635,-48862.0283,-147.0546,245.8515,-128894.6827,251.1586,256.2487,133.8941,266.646,255.0777,-495824.9173,-34250.3836,0.017459,0.021633,0.010373,-2172212.938,-75323.8393,-4657472.211,0.008901,22.556,0.004400183,0.2283,0.60323,144.2913,5300.6438,127.9453,1004.5258,36.2212,21.1497,53.2704,289.8766,154.6885,470.8596,2651.48,10602.3167,625.4992,1286.7989,94.1722,4017.6,2009.0109,221.5739,1307.697191,820.7131398,0.0
-0.24603,2101847.875,1.3309,-2.0692,-0.93852,1.1717,0.51738,0.17136,-0.64932,0.16403,-1.634,-3.0212,0.13747,0.009052,-240535.7087,-1004931.768,0.011194,0.011089,0.024672,0.0090867,0.018119,-48700.1815,-157.4606,245.6401,-128500.4059,250.9297,256.0373,133.8551,266.4346,254.838,-494357.488,-34133.8226,0.020029,0.024688,0.011577,-2165979.875,-75083.95,-4644192.347,0.011107,23.405,0.0044323,0.31786,0.61757,144.2523,5283.9901,127.4146,1000.8062,36.0799,21.0662,53.1059,288.7437,154.6495,469.0954,2640.5681,10565.8533,623.1523,1282.0101,93.816,4003.6652,2001.6276,220.7465,1311.463898,778.6004146,0.0
0.095204,2179828.619,1.4956,-2.8604,-1.2685,1.1828,0.3431,0.24409,-1.0587,0.15468,-1.6224,-1.6401,0.17512,0.0099701,-240859.0846,-1006744.428,0.0109,0.0095134,0.026155,0.010071,0.026035,-48621.3636,-135.538,245.7719,-128576.8056,251.0519,256.1692,133.8794,266.5664,254.9472,-495140.1295,-34042.2209,0.028704,0.020909,0.013125,-2169858.311,-75050.4198,-4652455.451,0.0084852,25.803,0.004474098,0.25695,0.59032,144.2766,5285.8589,127.7185,1001.2936,36.134,21.0541,53.1285,289.2848,154.6738,469.5388,2642.0334,10571.2526,624.25,1281.5189,93.9314,4005.7694,2002.662,220.9934,1348.992482,838.3228934,0.0
1.1005,1820801.506,1.3726,-2.7733,0.2949,-0.04838,0.94913,0.25401,1.6796,0.13655,-0.31969,-3.0536,0.2438,0.015181,-211285.6693,-883425.5112,0.015655,0.018853,0.036831,0.015465,0.042737,-42901.9401,-87.4579,236.8709,-112948.8901,241.6038,247.2683,132.1179,257.6659,244.9847,-434391.5819,-30079.0354,0.034028,0.041293,0.020731,-1905893.965,-66076.1811,-4089872.776,0.014993,11.353,0.011473692,0.69831,0.6462,142.5152,4719.8091,113.2663,892.3088,32.1367,18.6886,47.1752,256.6065,152.9124,417.7555,2351.8335,9425.5816,553.8219,1145.6621,83.4684,3571.1657,1784.5415,196.4645,1189.984872,697.9167808,1.0
0.64475,1787547.516,1.3424,-3.0271,0.82333,-0.10645,0.44097,0.22275,1.8359,0.16556,0.299,-2.817,0.30638,0.015006,-208710.5571,-873543.1485,0.015893,0.017592,0.030689,0.020784,0.050824,-42276.6306,-83.2056,236.1431,-111503.6418,240.8456,246.5406,131.9652,256.9399,244.1144,-429571.4318,-29593.1072,0.028423,0.033893,0.02327,-1884729.798,-65175.5088,-4044707.114,0.01709,11.615,0.008294776,0.71161,0.62722,142.3624,4697.0864,114.6473,894.6404,32.292,18.7131,47.812,258.2735,152.7597,419.3435,2370.7083,9418.0252,557.2922,1146.7256,83.7253,3569.3293,1788.6097,197.1177,1189.756738,693.2913827,1.0
0.75792,2193717.945,1.3346,-3.1829,0.5783,0.085765,0.70437,0.2678,1.7608,0.15276,0.10947,-2.9282,0.20279,0.014325,-211775.5556,-893537.7841,0.015102,0.01693,0.032768,0.015612,0.032285,-41356.4603,-22.5058,237.312,-111998.5659,241.5777,247.7141,132.2244,258.2409,244.7951,-436741.4797,-28713.5849,0.029276,0.033284,0.017818,-1927439.056,-64612.652,-4134287.661,0.016093,7.626,0.010797056,0.76084,0.62704,142.622,4583.464,105.3775,837.7775,29.8068,19.048,47.6327,236.8809,153.024,388.2603,2164.8775,8994.1242,508.1047,1102.0688,77.2148,3390.3602,1679.2732,182.0692,1148.430883,723.730707,1.0
1.1242,1586878.072,1.1209,0.29021,0.7515,-0.40224,0.10919,0.33236,3.3261,0.1856,0.47329,-0.030388,0.29316,0.021497,-159899.3824,-668661.6963,0.023127,0.024122,0.043607,0.020489,0.035763,-33168.5998,-31.4064,219.7998,-85983.1332,223.6081,230.2004,128.3557,240.6117,225.9092,-329186.7321,-23329.7762,0.042195,0.045307,0.022782,-1445599.642,-50667.8555,-3107491.463,0.020084,12.972,0.008378377,0.62935,0.82153,138.7531,3800.0799,95.7186,728.6382,26.9343,16.2087,41.0206,216.28,149.1513,341.8841,1950.0192,7638.0386,457.493,935.6574,68.9339,2893.3009,1455.9068,161.1262,1301.574217,514.7061217,1.0
0.48519,1500295.472,1.1183,-0.93988,1.3609,-0.081365,0.74722,0.25296,3.2077,0.17104,0.036785,-0.51248,0.22318,0.022701,-177232.3324,-744778.7398,0.019743,0.018737,0.038756,0.015103,0.031157,-35358.2602,-165.8028,225.1959,-94320.6117,229.1222,235.5931,129.8204,245.9903,231.6602,-365422.2743,-24588.3485,0.044924,0.038658,0.016949,-1608854.924,-54845.9362,-3456304.643,0.015827,17.247,0.008794039,0.59326,0.76678,140.2176,4039.127,97.5905,765.4868,27.6124,16.0995,40.6562,221.1658,150.6148,358.8518,2020.5798,8079.3376,476.7743,980.3773,71.7831,3061.5624,1530.9495,168.8767,1042.955842,544.563686,1.0
0.564,1350870.402,1.142,-0.73243,1.4369,0.53347,-0.42933,0.23706,3.6993,0.20365,-0.46387,-0.67291,0.32428,0.01852,-177552.2373,-746700.9768,0.018749,0.029775,0.035076,0.023621,0.052843,-34687.5133,-76.6761,225.467,-94192.2044,229.3492,235.8646,129.8526,246.2651,231.9071,-365959.8719,-23945.7043,0.038248,0.057963,0.025063,-1612968.974,-54290.6801,-3465009.814,0.019232,12.981,0.008502551,0.72322,0.7375,140.2499,4008.2838,100.945,753.3429,28.0025,16.3677,41.1617,232.4801,150.6473,354.0348,1977.8869,7983.3314,475.7203,960.1495,71.9226,3023.3584,1507.5427,167.0056,989.6781953,554.9864879,1.0
2.5611,1363706.662,1.2335,-1.1284,0.084288,1.2829,0.1343,0.28652,-1.3029,0.12309,-3.0903,-2.415,0.22559,0.01452,-215329.0622,-901341.6727,0.014035,0.014953,0.030647,0.015108,0.030875,-43435.3473,-121.9565,237.8888,-114927.2796,242.6734,248.286,132.3884,258.6833,246.0627,-443056.6431,-30372.9647,0.031191,0.034376,0.019631,-1944257.989,-67073.8245,-4171663.993,0.011393,22.16,0.005710606,0.4532,0.64398,142.7856,4799.3681,115.9601,910.1524,32.8159,19.1545,48.2513,262.662,153.1829,426.5763,2403.5851,9602.8848,566.42,1166.2414,85.3015,3638.981,1820.1748,200.7254,1043.386595,623.0832797,1.0
1.9966,1717097.845,1.2509,-1.4346,-0.57378,1.4786,0.22791,0.27814,-0.67957,0.16989,-1.9895,-2.9349,0.25391,0.016356,-216706.3756,-907593.0185,0.01642,0.019848,0.034604,0.018457,0.038637,-43540.8689,-135.3557,238.37,-115541.9223,243.1606,248.7672,132.4816,259.1645,246.5561,-445998.7436,-30407.235,0.033522,0.038225,0.022345,-1957642.426,-67337.9935,-4200197.391,0.014652,21.18,0.005716676,0.36909,0.61898,142.8788,4818.8566,116.5755,913.6182,32.9722,19.255,48.5247,264.1113,153.276,428.4424,2412.1109,9641.7497,569.6838,1169.3028,85.7177,3653.7107,1827.23,201.6508,1152.786564,670.2926856,1.0
1.1205,1312362.97,1.2868,-1.9424,0.40611,1.7241,-0.68054,0.23227,-0.86147,0.13607,-2.0097,-1.588,0.24435,0.015848,-217321.1017,-910294.6514,0.020223,0.01503,0.04129,0.013975,0.037707,-43644.5629,-110.2836,238.5779,-115854.0938,243.3699,248.9752,132.5216,259.3724,246.7766,-447262.1574,-30478.0462,0.033511,0.028804,0.021464,-1963426.463,-67512.102,-4212526.642,0.01403,21.247,0.005689958,0.38493,0.61833,142.9188,4824.1435,116.4256,913.5773,32.949,19.1743,48.4317,263.4681,153.316,428.202,2409.6638,9646.7549,568.7163,1170.2192,85.6416,3655.3881,1827.2537,201.4888,1151.004478,672.875797,1.0
0.65171,1630996.908,1.3308,-2.7848,0.71107,-0.70967,0.80024,0.22152,1.6887,0.16616,-0.08582,-1.1574,0.32831,0.013861,-226298.9799,-947589.167,0.014441,0.013255,0.030313,0.013004,0.026741,-45387.5508,-95.9407,241.4054,-120601.3546,246.3666,251.8027,133.0627,262.2002,249.9461,-465631.8447,-31692.0569,0.027215,0.02997,0.014862,-2043262.196,-70238.0798,-4382690.477,0.011858,19.061,0.005252474,0.34552,0.73877,143.4599,4993.5528,120.5931,945.3109,34.1274,19.9116,50.2043,273.3057,153.8571,443.3369,2492.8543,9984.4102,589.4773,1209.4516,88.7186,3783.2758,1890.8415,208.7065,1194.012061,733.8238379,1.0
0.3675,1810489.27,1.3613,-2.8465,1.068,-0.86949,0.46843,0.21951,1.973,0.16822,-0.054953,-0.646,0.36206,0.013036,-219323.5235,-917910.9468,0.014726,0.017034,0.031143,0.014715,0.029907,-44209.4326,-127.2321,239.1601,-117040.0745,244.0045,249.5573,132.6338,259.9551,247.4888,-451123.2575,-30920.7897,0.027007,0.03516,0.016226,-1979731.928,-68292.0473,-4247276.767,0.012933,21.754,0.005501549,0.37431,0.73829,143.031,4860.9662,116.9832,918.6961,33.0849,19.2615,48.6398,264.4475,153.4282,430.2332,2419.846,9708.6346,570.424,1178.5633,86.0,3678.3989,1837.5727,202.401,1239.579975,746.3605834,1.0
0.9978,1716119.12,1.361,-2.8438,1.2091,-1.238,0.27172,0.27102,3.1079,0.14786,-0.14122,0.0011931,0.38263,0.019083,-217392.1763,-909882.6637,0.019554,0.02183,0.039681,0.019258,0.043171,-43852.2399,-136.0316,238.5461,-116018.0778,243.3679,248.9434,132.5156,259.3406,246.8019,-447250.1452,-30670.35,0.038536,0.046561,0.021086,-1962544.585,-67714.2415,-4210647.573,0.014129,20.05,0.005591211,0.40374,0.77339,142.9128,4835.9252,116.7202,916.4389,33.0329,19.2775,48.5534,264.1287,153.31,429.5671,2419.0612,9672.5929,570.5599,1174.0641,85.9046,3665.303,1832.8359,202.1569,1284.100424,695.5822064,1.0
-0.12555,1780139.104,1.2357,-0.58366,-0.0027296,0.19788,0.087865,0.2129,2.6446,0.21027,0.084865,0.14996,0.20019,0.013325,-189696.7049,-796226.1026,0.014167,0.01587,0.031263,0.014994,0.030036,-37928.7405,-143.1877,229.5137,-101000.6562,233.7151,239.9109,130.7188,250.3083,236.5437,-390825.107,-26417.4349,0.027583,0.031201,0.015954,-1719113.651,-58773.0509,-3691548.484,0.015569,20.569,0.00763938,0.4467,0.77079,141.116,4280.6292,103.0189,810.0127,29.2,17.025,42.9904,233.6235,151.5132,379.7083,2135.7204,8555.6251,504.5247,1037.2636,75.9312,3241.7888,1620.1387,178.6976,1335.300519,544.3128996,1.0
-0.1788,1826552.793,1.2704,-0.221,0.33317,-0.009525,-0.18529,0.29989,2.0313,0.20775,-0.56274,-0.45345,0.28525,0.014875,-194782.4098,-818308.612,0.022058,0.019177,0.053136,0.018339,0.040586,-38664.5793,-85.118,231.3306,-103511.3288,235.5985,241.7281,131.0865,252.126,238.4961,-401456.7796,-26867.9293,0.037789,0.045593,0.019998,-1766424.102,-60080.0058,-3792455.792,0.020894,16.238,0.007439561,0.59101,0.7381,141.4837,4366.9224,105.3708,825.7732,29.8455,17.23,43.8593,238.6971,151.881,387.4855,2176.0252,8727.0948,515.7441,1055.3349,77.5133,3306.6229,1651.8737,182.4187,1280.352662,576.5994251,1.0
-0.28149,1627582.097,1.1865,-0.70248,-0.52264,0.57633,0.18302,0.23043,1.8017,0.20859,-0.36463,-0.37084,0.23238,0.013177,-206849.1402,-867880.66,0.015544,0.015199,0.038301,0.011496,0.025375,-41264.2794,-76.5548,235.282,-110066.9011,239.8069,245.6795,131.8778,256.0793,242.9845,-425963.2463,-28747.4366,0.02784,0.036201,0.014767,-1872604.107,-63992.2691,-4018864.493,0.013611,19.048,0.006461253,0.49046,0.75465,142.275,4596.1396,109.9766,866.8241,31.2123,18.1558,45.7987,249.2077,152.6723,406.0327,2279.3942,9171.5405,538.5168,1110.9268,81.1334,3474.3523,1734.1431,191.0293,1310.759794,611.5330381,1.0
1.3193,1474169.346,1.2408,-3.1608,0.44141,0.8577,1.3511,0.43757,0.73876,0.15174,-0.69786,0.25799,0.33266,0.024898,-216646.5137,-907723.5489,0.028296,0.025859,0.064421,0.024638,0.05339,-43476.0029,-82.9426,238.3776,-115465.8616,243.1247,248.775,132.4826,259.175,246.5307,-445804.916,-30366.3823,0.048034,0.053831,0.031446,-1957919.485,-67269.6475,-4200750.604,0.025723,8.828,0.005727274,0.67393,0.71766,142.8798,4790.8995,114.4587,903.1813,32.4678,18.9436,47.6946,259.0306,153.2771,422.6845,2374.2841,9556.9602,559.5015,1159.7881,84.4502,3620.3014,1806.8356,198.8426,1420.838728,851.2612942,1.0
1.0124,1420860.919,1.1975,-3.2426,1.421,-0.14842,1.3473,0.50319,1.0908,0.15805,-0.25652,0.56267,0.40927,0.026154,-210079.0667,-880991.9369,0.034427,0.032565,0.073389,0.029242,0.059554,-42182.2868,-57.7574,236.6759,-111978.3833,241.2738,247.0739,132.0711,257.4813,244.5787,-432186.8894,-29488.2904,0.054707,0.069875,0.03316,-1900660.538,-65249.1009,-4078311.859,0.024862,8.973,0.007364854,0.68923,0.72082,142.4684,4621.3816,106.857,859.3245,30.5497,17.2863,46.4205,242.2,152.8668,399.871,2239.0703,9145.2794,523.1788,1119.0819,79.5811,3459.8569,1719.949,187.8129,1426.496234,834.9859921,1.0
0.81791,1454994.086,1.2697,-2.8453,0.28583,0.6149,1.2685,0.4988,0.31745,0.14769,-0.89924,-0.26553,0.36587,0.025499,-217321.7922,-910166.2878,0.029672,0.023138,0.063474,0.030029,0.062046,-43685.7761,-89.627,238.5656,-115893.9961,243.3315,248.9631,132.5185,259.3642,246.7705,-447064.4107,-30533.8122,0.049812,0.048457,0.034319,-1963148.645,-67557.5865,-4211882.291,0.030514,8.407,0.007049686,0.69715,0.68431,142.9158,4802.9117,114.712,904.3463,32.4841,18.9291,47.7813,259.3129,153.3131,422.9203,2375.2648,9573.6694,559.0371,1162.9953,84.473,3626.3179,1809.197,198.8869,1405.220649,789.8391174,1.0
-1.1933,1874291.617,1.2906,-1.9447,1.1237,-0.12083,-1.0269,0.24636,0.089708,0.12246,-0.45575,0.78046,0.17384,0.01433,-164850.3322,-693965.6982,0.016396,0.012974,0.031376,0.013401,0.024742,-32715.0225,-134.5548,220.77,-87606.2666,224.3872,231.1672,128.8705,241.5644,226.6197,-340200.2238,-22694.8698,0.024724,0.025297,0.01326,-1499908.927,-50853.035,-3223772.762,0.012285,18.078,0.010241627,0.56689,0.61508,139.2677,3785.5404,91.333,717.014,25.8562,15.0977,38.067,206.9852,149.6649,336.1141,1891.6601,7570.2297,446.5349,918.2599,67.2356,2868.5685,1434.079,158.187,1225.085145,622.5458063,0.0
-0.97815,1643662.313,1.3011,-1.8219,1.4698,0.19789,-1.2401,0.2517,-0.072542,0.14123,-0.74412,0.60573,0.17546,0.014637,-163174.6339,-686767.0042,0.015634,0.0148,0.029819,0.012183,0.021623,-32457.3027,-198.6083,220.1288,-86763.8044,223.7172,230.526,128.7304,240.9233,225.9217,-336711.078,-22532.5337,0.030239,0.028977,0.016453,-1484470.593,-50408.0506,-3190814.322,0.015057,18.46,0.010357194,0.60199,0.61108,139.1277,3754.8732,90.4443,711.2209,25.6208,14.9554,37.6872,204.84,149.5249,333.2451,1876.3799,7508.402,442.3679,911.6713,66.6216,2845.1185,1422.4351,156.7793,1215.377738,643.5259303,0.0
-0.63129,988027.0576,1.2294,-2.3983,0.95498,0.42456,-1.1264,0.25134,1.3657,0.14969,-0.25482,-0.068255,0.2169,0.015036,-155354.9282,-654533.1677,0.017944,0.014165,0.033669,0.015856,0.026669,-30808.0463,-143.2148,217.2129,-82539.7899,220.6,227.6101,128.0847,238.0074,222.6125,-320731.0231,-21356.7332,0.029025,0.030384,0.018066,-1415328.941,-47906.1215,-3043181.752,0.017727,18.251,0.011429469,0.61838,0.60957,138.4819,3592.8095,86.4429,679.8512,24.4891,14.2666,36.0124,195.7423,148.8792,318.5274,1792.4003,7180.6017,422.6966,871.4853,63.6755,2720.7753,1359.7664,149.8724,1145.478558,626.9783057,0.0
0.82166,1439989.998,1.2846,-1.7024,-0.72128,0.039396,-0.13912,0.26256,0.15317,0.19028,-2.0837,-0.77934,0.29879,0.017232,-211699.1648,-887571.0442,0.023254,0.032803,0.050035,0.028345,0.05978,-42345.8143,-83.6283,236.821,-112733.1549,241.4648,247.2184,132.1804,257.6171,244.7522,-435813.0087,-29532.8668,0.035117,0.064779,0.037185,-1914770.895,-65601.9589,-4108782.12,0.019088,13.818,0.007313998,0.69425,0.6586,142.5776,4697.8563,112.7935,886.9948,31.9646,18.6563,46.9789,255.5016,152.9749,415.5766,2334.4792,9379.8431,551.5595,1136.6518,83.1104,3553.6003,1774.4158,195.5764,1318.166246,555.233513,1.0
1.4817,1302139.263,1.2473,-1.8758,-0.90489,0.16493,-0.050451,0.2603,-0.11193,0.1706,-2.1509,-1.106,0.31087,0.02084,-212339.2327,-890230.4032,0.018525,0.02132,0.036017,0.02607,0.054075,-42438.509,-88.3181,237.0286,-113060.6102,241.6893,247.426,132.2209,257.8241,244.9846,-437150.1334,-29585.214,0.04221,0.043169,0.03695,-1920465.711,-65770.6554,-4120931.685,0.020588,18.053,0.006233354,0.61841,0.65942,142.6181,4713.8578,113.6665,890.912,32.1506,18.7097,47.2682,257.3971,153.0154,417.6404,2346.5626,9417.0294,554.8927,1140.5438,83.5583,3567.9196,1782.1771,196.579,1318.020322,542.4601878,1.0
1.5486,1604645.7,1.234,-2.6077,-1.0081,-0.22287,0.11446,0.42629,0.60834,0.17664,-2.3538,-1.2612,0.3783,0.021948,-215274.4893,-901571.2304,0.031843,0.03218,0.066199,0.033296,0.061022,-43262.8404,-139.8494,237.9815,-114774.4742,242.7535,248.3787,132.3919,258.776,246.1313,-443009.7349,-30213.5526,0.048227,0.060685,0.048187,-1944749.571,-66891.5422,-4172713.159,0.025961,18.087,0.006199633,0.57496,0.64777,142.7891,4787.4326,115.316,906.7109,32.7159,18.7632,48.8678,262.0602,153.1863,425.2113,2392.3031,9573.3658,565.3616,1160.3478,85.0607,3627.6084,1813.5032,200.1619,1320.667295,547.7993701,1.0
-0.18097,874756.0621,1.3362,-1.2252,0.48196,0.85483,-0.61856,0.21707,1.5074,0.1883,-2.0158,-0.66631,0.19126,0.010412,-214208.9264,-896861.2673,0.01824,0.010344,0.041351,0.012595,0.023919,-43145.7988,-148.8424,237.5428,-114280.901,242.295,247.94,132.3213,258.3372,245.6597,-440779.57,-30155.6437,0.023173,0.018376,0.014932,-1934665.051,-66664.04,-4151215.05,0.018061,24.513,0.005809603,0.42302,0.69954,142.7185,4772.7192,115.2553,904.4533,32.6152,19.0165,47.9777,261.0054,153.1158,423.9741,2387.305,9546.2404,563.2721,1158.4796,84.7924,3617.41,1808.8737,199.5138,1202.620173,554.0515074,1.0
-0.65742,1154507.562,1.2629,-0.5362,0.14636,0.29395,-1.0596,0.27375,1.2862,0.17447,-2.1066,-0.33144,0.25261,0.014144,-212967.9784,-891949.0918,0.016355,0.013347,0.036683,0.01175,0.025664,-42849.0064,-182.4403,237.1628,-113584.1066,241.883,247.56,132.2474,257.9572,245.2126,-438304.6703,-29934.5692,0.027548,0.027415,0.015919,-1924147.178,-66234.0667,-4128792.22,0.014531,23.914,0.005910821,0.4033,0.6761,142.6446,4747.1356,114.6132,899.7412,32.4439,18.9221,47.729,259.4873,153.0418,421.788,2375.0287,9496.136,560.3248,1152.3472,84.3563,3598.4644,1799.4523,198.4928,1197.392505,594.1155191,1.0
-0.61333,971238.6349,1.266,-0.19189,0.057463,0.62715,-0.22191,0.28916,0.99132,0.16109,-2.3417,-0.85591,0.20933,0.013291,-214531.4618,-898247.7399,0.020849,0.015014,0.050956,0.013962,0.029485,-43201.3799,-148.4892,237.6499,-114446.7155,242.4092,248.0471,132.3421,258.4444,245.7757,-441466.5909,-30191.2343,0.028707,0.036047,0.013922,-1937633.657,-66756.1975,-4157543.086,0.012514,24.001,0.005798264,0.45814,0.70452,142.7393,4780.4709,115.5628,906.3284,32.6934,19.0695,48.0765,261.621,153.1366,424.9198,2393.0696,9564.1255,564.6842,1160.6287,84.9935,3624.2762,1812.5944,199.9684,1216.995325,566.1508356,1.0
0.70146,1692392.707,1.2803,-1.1447,0.18703,0.68651,-0.5304,0.19596,1.0349,0.12771,-2.7194,-0.83721,0.23949,0.014207,-216343.7931,-905917.8233,0.015003,0.012277,0.02684,0.014197,0.030628,-43542.176,-163.1851,238.241,-115393.1394,243.0289,248.6382,132.4567,259.0354,246.4261,-445203.8592,-30426.7977,0.0286,0.027237,0.018233,-1954055.907,-67295.2362,-4192552.295,0.011809,16.81,0.005699147,0.40691,0.6646,142.8539,4812.1067,116.144,911.9855,32.8882,19.1863,48.3617,262.9868,153.2511,427.5228,2407.1812,9625.8996,567.9093,1168.0744,85.5049,3647.6362,1823.9653,201.2034,1070.219564,647.7383076,1.0
