tqwt_minValue_dec_18,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_11,tqwt_entropy_shannon_dec_16,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_26,tqwt_stdValue_dec_17,tqwt_minValue_dec_14,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_28,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_minValue_dec_15,tqwt_meanValue_dec_5,tqwt_entropy_log_dec_10,tqwt_kurtosisValue_dec_36,tqwt_energy_dec_17,tqwt_entropy_shannon_dec_20,tqwt_meanValue_dec_7,tqwt_stdValue_dec_16,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_maxValue_dec_18,tqwt_meanValue_dec_34,tqwt_maxValue_dec_17,tqwt_stdValue_dec_15,tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_minValue_dec_16,mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
-1.385,-4004.5782,3.65e-20,1120.3548,-3340.7917,-56141.6004,-3043.3052,0.41426,-0.34672,-219429.3059,-9168.3731,0.92688,-4919.336,-156444.2134,-95125.2008,-0.61924,-4.89e-22,-234864.5064,93.8852,0.14849,667.8593,2.85e-20,0.28036,0.63883,1061.0855,1.385,-9.7e-20,1.246,0.21671,0.3436,-4257.9157,-0.92688,0.7843,1739331.525,1.2717,-1.4611,-0.31648,0.21741,0.71137,0.25623,1.933,0.17819,-2.0395,-2.0307,0.25512,22.208,0.005499848,0.40013,0.68983,143.04,4867.8227,117.1253,921.2463,33.1849,19.3651,48.8136,265.323,153.4372,431.6228,2428.9133,9729.7606,572.8671,1180.9127,86.2888,3686.6881,1842.5803,203.0686,1123.530675,639.8095888,1.0
-0.45356,-2391.7887,5.110000000000001e-21,125.5183,-2089.3745,-97688.5927,431.1996,0.0917,-0.14145,-243404.4824,-949.754,0.22418,-2400.1884,-211963.2314,-147558.0202,-0.16037,-8.690000000000001e-21,-281842.2464,3.1586,0.0053493,116.6665,-1.41e-20,0.057508,0.15729,92.7925,0.49426,-6.31e-19,0.34032,0.042754,0.13527,-2509.2181,-0.23506,4.9579,976932.6167,1.1867,-1.2392,1.7986,0.72678,0.38314,0.24774,3.4988,0.18383,0.27705,-0.4,0.28847,20.319,0.007656314,0.45972,0.85264,141.1319,4285.7827,103.2825,811.4086,29.2452,17.1227,43.0988,234.2282,151.5291,380.2357,2139.9734,8568.4785,504.7453,1039.8087,76.0669,3246.7588,1622.9006,178.9558,963.314682,237.1495328,1.0
-0.38145,-2324.6168,2.67e-20,212.2322,-1764.3426,-94565.5449,177.6409,0.09444,-0.12496,-238462.9084,-322.4492,0.33528,-2615.101,-205049.0682,-145798.2676,-0.25725,-2.2e-21,-281557.8803,3.0155,0.0054213,176.2515,3.4800000000000006e-21,0.082547,0.23091,157.5553,0.43902,1.64e-19,0.33196,0.060028,0.13003,-2623.8765,-0.34759,4.3782,1069557.976,1.1663,-1.8751,2.2019,0.77578,-0.023268,0.23714,3.943,0.18388,0.35321,0.11886,0.31296,19.519,0.008002716,0.4841,0.8507,140.895,4217.3353,101.6774,798.6301,28.7913,16.8554,42.4533,230.3222,151.2922,374.3186,2106.5345,8432.9273,497.1945,1023.0463,74.8792,3195.4347,1597.3484,176.1639,1164.505726,312.5700802,1.0
-0.5106,-2122.7428,-3.73e-20,199.7669,-1694.3932,-93093.237,39.6354,0.085283,-0.13335,-230937.3237,-300.4626,0.38514,-2441.836,-202402.0043,-145038.3594,-0.29929,1.04e-20,-273961.537,11.3425,0.0045418,203.08,1.41e-21,0.078914,0.26785,159.1714,0.46673,9.7e-19,0.37568,0.060149,0.13289,-2493.8471,-0.3841,4.1477,1020081.252,1.1737,-1.5446,2.1179,0.44445,-0.020168,0.27538,3.6665,0.19076,0.55895,0.08408,0.24607,18.555,0.007944493,0.50814,0.85,140.8381,4218.0652,102.0162,800.0836,28.8607,16.8732,42.4575,230.8915,151.2353,375.1796,2113.5166,8440.5491,499.0878,1024.2627,75.0325,3198.5383,1600.049,176.5338,1316.577994,404.8892999,1.0
-1.2376,-3266.1293,-7.96e-20,1021.8041,-2684.711,-59545.8819,-2796.1592,0.38102,-0.29923,-190585.0712,-9673.3088,0.63688,-4892.4829,-162681.3313,-95012.5952,-0.54382,5.78e-21,-234122.2023,3.6431,0.17792,571.7375,-1.43e-20,0.24349,0.52455,865.5,1.1832,-1.33e-19,0.83352,0.18345,0.33701,-3938.6162,-0.64325,1.4949,1873459.208,1.4273,-2.1395,1.0476,-0.38858,0.0011231,0.25426,0.40917,0.19051,-0.40619,-2.3763,0.23043,22.685,0.009997705,0.46165,0.64519,142.1325,4587.7186,110.5576,869.3084,31.3337,18.2877,46.1363,250.7244,152.5297,407.4206,2294.19,9175.9299,541.0982,1113.8451,81.4858,3477.0741,1738.6083,191.7234,1090.270638,625.4923347,0.0
-1.2864,-3246.7365,-1.53e-20,1118.9339,-2607.8006,-67900.2077,-2715.6112,0.44329,-0.25136,-201188.4982,-7578.8442,0.58743,-5005.6843,-167562.9831,-102650.0661,-0.37207,-6.6400000000000005e-21,-243329.6746,5.7751,0.2415,437.5267,1.82e-20,0.25033,0.4073,542.1115,1.2347,-2.16e-19,1.0025,0.13024,0.25862,-3945.3023,-0.633,1.516,1979880.355,1.3201,-1.6575,1.1655,-0.21596,-0.10764,0.26894,0.81025,0.15646,-0.90852,-2.1575,0.1688,23.192,0.007285465,0.42058,0.63973,141.9073,4522.7734,109.3274,857.3717,30.9356,18.0469,45.5562,247.5633,152.3046,401.984,2263.6407,9047.9423,534.3681,1097.8328,80.4207,3428.647,1714.6974,189.1709,1090.833793,646.9334001,0.0
-1.265,-3246.2308,-8.62e-20,878.1343,-2627.15,-61179.3848,-2599.973,0.37737,-0.274,-190587.163,-8586.1929,0.56906,-4841.7975,-162868.082,-96905.5367,-0.45017,1.79e-20,-240670.1993,3.9747,0.16379,600.869,2.11e-20,0.21106,0.45861,711.8284,1.198,-9.7e-20,0.78073,0.15785,0.35754,-3897.1744,-0.56695,1.1232,1694387.203,1.3192,-2.0447,1.053,-0.65966,-0.032318,0.17083,1.2629,0.18648,-0.68385,-2.0232,0.17697,22.603,0.012965576,0.49225,0.65352,142.111,4581.9171,110.7352,868.8795,31.3441,18.3242,46.1856,251.0615,152.5082,407.3983,2294.4671,9168.4291,541.4813,1112.5611,81.5186,3474.3952,1737.7289,191.7654,1092.009816,608.4589177,0.0
-0.97768,-2896.6639,3.08e-20,751.8672,-2363.4227,-61993.507,-1961.2064,0.30818,-0.29953,-204463.4131,-8715.6164,0.55404,-3519.556,-158016.8962,-94814.5929,-0.42785,-3.33e-21,-203549.082,2.875,0.11441,601.3575,1.24e-20,0.19446,0.45325,661.4865,0.97264,-6.07e-20,0.82648,0.15162,0.31543,-3226.6513,-0.59573,2.1298,1599071.409,1.2328,-2.2692,0.50936,0.262,-0.35765,0.18877,0.83331,0.14336,-0.40865,-0.64549,0.2069,17.484,0.006288398,0.51219,0.72671,142.2573,4623.6101,111.3761,875.3092,31.5363,18.4435,46.559,252.3772,152.6545,410.098,2308.3933,9242.9651,544.1785,1122.0582,82.0193,3502.2879,1750.6517,192.9703,1244.71591,595.277912,1.0
-1.0558,-3119.9146,-3.21e-20,979.7299,-2555.1129,-66531.4616,-5404.4691,0.36072,-0.30377,-192295.5179,-9581.7888,0.56873,-3411.5274,-154701.3452,-99172.4791,-0.45587,-3.850000000000001e-21,-200509.3477,14.9176,0.19311,416.8486,-5.27e-20,0.22839,0.42705,578.499,1.0242,1.82e-20,0.86285,0.13906,0.29014,-3396.9849,-0.58687,2.8142,1684746.207,1.1877,-2.2615,0.40904,0.42612,-0.58188,0.316,1.9259,0.15885,0.010118,-0.86007,0.26719,14.646,0.008496642,0.63768,0.75495,141.805,4373.4854,101.2866,794.3671,28.3807,17.2433,41.9592,230.488,152.2078,369.6725,2051.5222,8536.0549,485.6037,1030.9477,73.7017,3217.0234,1591.8103,173.5885,1137.672953,519.1655968,1.0
-0.99538,-3332.0263,-4.2e-21,1004.8843,-2614.2474,-61323.8263,-5288.2414,0.36501,-0.34668,-159938.3594,-10513.6728,0.63318,-4098.4408,-146749.4437,-93140.6122,-0.48492,1.9600000000000003e-21,-170169.5583,3.6784,0.15898,531.0759,-3.28e-20,0.23828,0.5105,717.6217,0.99096,2.43e-20,0.89659,0.1657,0.33831,-3581.5776,-0.64089,2.5907,1576068.623,1.2705,-2.1509,0.55594,0.35887,-0.47576,0.20346,0.78586,0.16312,-0.28223,-1.327,0.24005,20.973,0.006915531,0.55121,0.71739,142.1957,4633.3678,112.1654,881.0185,31.7752,18.4935,46.7048,254.4073,152.593,413.0686,2331.768,9282.8519,548.926,1128.6903,82.599,3518.0314,1761.6196,194.3282,1160.150921,559.8127287,1.0
-0.3822,-1532.3937,2.48e-20,772.0338,-1448.9659,-74595.5197,-784.0795,0.20782,-0.27915,-192309.4421,-7137.1989,0.49352,-2393.1343,-126562.0322,-90916.5128,-0.33435,-1.35e-21,-265551.72,3.4241,0.042688,258.6502,-2.73e-21,0.19071,0.32542,424.0764,0.39154,-4.85e-20,0.53975,0.1115,0.24498,-1973.529,-0.49895,1.103,1355531.651,1.1931,-1.5392,-0.1391,0.51733,1.1958,0.19896,1.9186,0.21312,-0.45234,0.21653,0.22234,20.295,0.005865016,0.39255,0.80754,142.7354,4773.5724,115.3448,904.7858,32.644,19.0572,48.0002,261.3222,153.1326,424.2477,2388.411,9549.5504,563.8772,1158.305,84.8686,3618.7259,1809.5722,199.675,1523.661503,827.0817141,0.0
-0.44047,-1619.8247,-3.43e-20,782.8447,-1425.1848,-78503.03,-938.1912,0.22477,-0.29607,-203237.1674,-7186.4336,0.59485,-2760.1932,-140572.9717,-102605.1192,-0.3994,6.610000000000001e-21,-266640.6773,3.2941,0.054359,228.1208,9.6e-21,0.20024,0.36554,431.0915,0.46594,-1.47e-18,0.62061,0.11516,0.25817,-2102.5391,-0.57037,1.0853,1830994.026,1.1446,-1.3205,0.099423,0.26424,1.259,0.20682,1.7404,0.19103,-0.37149,-0.23451,0.22287,19.113,0.006151047,0.51201,0.80006,142.3128,4548.627,104.026,825.1136,29.0603,16.9904,42.9856,229.439,152.7156,381.4885,2126.7579,8860.8811,493.074,1104.5254,75.5827,3340.5933,1652.6068,178.8442,1544.302764,829.9621725,0.0
-0.54919,-1887.1924,6.24e-20,748.6489,-1491.7424,-77942.6308,-1171.8883,0.23748,-0.31237,-207694.1885,-7455.6548,0.54441,-2972.7635,-144312.8399,-103636.9391,-0.39475,-1.27e-21,-267995.8203,3.9543,0.059147,224.0106,-1.47e-20,0.19265,0.36996,421.2269,0.56721,-7.28e-19,0.70232,0.11142,0.24506,-2410.5718,-0.53703,1.3054,1697798.099,1.1766,-1.2437,0.12202,0.13733,1.354,0.22809,1.4279,0.24415,-0.49001,-0.65397,0.26709,21.328,0.006226637,0.39002,0.79954,142.8628,4805.9841,115.8257,909.5737,32.7965,19.1614,48.2697,262.4007,153.26,426.3435,2398.2994,9607.0297,566.3545,1165.0014,85.286,3640.2247,1819.3067,200.6601,1501.417732,810.4144898,0.0
-0.092939,-4072.06,6.39e-22,12.831,-3531.7291,-113748.4524,-9510.453,0.023122,-0.029433,-300769.6964,-10646.5841,0.060813,-4239.845,-209336.9919,-147570.9354,-0.037781,3.1e-22,-335734.2541,55.5264,0.097566,7.0926,-1.0100000000000002e-21,0.014829,0.037996,6.4364,0.092159,1.82e-20,0.086083,0.0090834,0.030705,-4262.668,-0.060499,-0.27959,1762181.594,1.4142,-3.6071,0.71408,0.1709,0.84402,0.37835,2.2881,0.17297,-1.5938,-1.3251,0.4828,22.652,0.00444454,0.31983,0.6389,144.2297,5279.0621,127.3996,1000.4178,36.0599,21.0777,53.058,288.5911,154.6269,468.8176,2640.4643,10558.9974,622.3947,1282.1626,93.7659,4001.1772,2000.7862,220.6028,1058.127094,792.6297337,1.0
-0.079448,-3675.9549,-2.5900000000000003e-21,13.1334,-3494.1463,-115903.7121,-9270.7528,0.021094,-0.036458,-291966.3403,-9663.2405,0.052562,-3340.3029,-210617.5535,-151245.5347,-0.038084,7.6300000000000005e-22,-331655.6889,78.9136,0.081957,6.1398,2e-21,0.015055,0.040127,8.0092,0.077949,-5.46e-20,0.074695,0.010308,0.037971,-3075.8663,-0.053265,0.78693,1240990.359,1.3724,-3.8471,0.35374,-0.13441,1.357,0.35824,1.246,0.16457,-1.8331,-0.56728,0.32993,19.025,0.004474338,0.2894,0.66445,144.2208,5271.294,127.1735,998.3934,35.9953,20.9882,52.9173,288.1066,154.618,467.9238,2634.0444,10540.5779,621.3912,1279.1056,93.5761,3994.0859,1996.8046,220.1813,997.4782204,758.7655598,1.0
-0.074207,-3595.2788,2.05e-22,10.349,-3281.2415,-121726.1243,-9181.6072,0.020925,-0.027883,-294045.8124,-8855.9044,0.03898,-3966.8701,-213284.2871,-156237.1889,-0.029291,-4.63e-22,-347997.7866,5.0301,0.046111,12.1636,1.4400000000000001e-21,0.012962,0.026881,4.9572,0.075109,-8.64e-20,0.070059,0.0077956,0.025885,-3723.8915,-0.038153,-0.20389,1360910.647,1.4441,-3.3668,0.20858,0.55607,1.1331,0.42286,1.4275,0.18115,-2.2341,-1.0345,0.41783,23.434,0.004383208,0.37614,0.64601,144.4095,5322.64,128.2218,1006.7344,36.293,21.2027,53.4353,290.3696,154.8067,471.8549,2653.2371,10636.582,626.6234,1289.4919,94.3803,4030.1923,2013.7212,222.0931,1072.064243,701.364447,1.0
-0.53593,-2054.0373,7.23e-20,224.9933,-1927.2569,-79213.7803,-3266.6483,0.12592,-0.2865,-192339.5051,-4767.1841,0.45996,-2358.6304,-126478.8578,-91535.7084,-0.33037,-1.31e-20,-258833.17,3.6315,0.017703,284.0953,-3.15e-20,0.086046,0.31407,103.3463,0.55482,1.46e-19,0.62304,0.047552,0.24598,-2060.966,-0.4233,1.1946,1301880.905,1.2254,-1.091,-0.24805,-0.35673,-0.30641,0.25353,2.7908,0.18042,0.94452,-0.11416,0.23957,7.158,0.010466197,0.81817,0.82102,142.7369,4780.9692,118.3231,908.0257,33.4619,21.4116,50.3794,273.6214,153.1341,429.2975,2404.3862,9575.7914,584.5397,1152.8707,86.8111,3629.1012,1816.2874,202.8371,1539.563079,616.3828957,1.0
-0.63712,-1611.7496,-3.58e-20,195.3102,-1683.037,-79463.296,-4191.6061,0.1166,-0.26343,-201454.4621,-4952.3186,0.35138,-2053.9868,-133337.3272,-95344.2721,-0.29971,-1.24e-21,-267819.4533,4.8401,0.011297,233.5728,-6.2e-21,0.077066,0.21278,112.3576,0.55354,0.0,0.5835,0.049568,0.33884,-1539.0492,-0.40732,1.1426,1574847.482,1.2201,-1.1201,-0.10759,-0.18075,0.15811,0.27189,3.4471,0.20012,0.65833,-0.00928,0.23158,9.149,0.006560688,0.80353,0.82411,143.8179,4981.8674,123.378,949.1239,35.3889,21.706,52.5061,278.4297,154.2154,449.7409,2519.1562,10012.8935,615.2879,1208.1991,92.212,3795.5723,1898.9401,215.1195,1421.425857,499.1938479,1.0
-0.4244,-2138.5195,1.1e-20,235.6786,-1774.9661,-78472.6957,-5152.9324,0.12231,-0.37783,-206265.4283,-5852.1609,0.31619,-2586.708,-135148.6616,-96051.5004,-0.23314,-3.1800000000000004e-21,-262908.9745,3.3851,0.012387,203.6547,1.52e-20,0.0863,0.26779,128.5998,0.44186,8.25e-19,0.43351,0.053545,0.35131,-2173.1219,-0.34169,0.99854,1051590.685,1.1957,-1.2511,-0.092354,-0.19152,0.11655,0.36377,3.4752,0.16829,0.42464,-0.13374,0.38739,10.836,0.005492476,0.78969,0.82402,143.7606,5096.9306,123.8725,960.2015,34.849,20.6067,51.3096,279.1717,154.1579,451.1754,2525.9072,10160.8888,603.5298,1224.5459,90.3231,3848.9265,1920.8171,212.5173,1433.588292,555.4936818,1.0
-0.13981,-3963.7823,-3.65e-21,98.4266,-3546.2416,-92350.0917,-13379.397,0.056185,-0.088282,-280537.8612,-10066.0534,0.1487,-3449.3401,-193728.4145,-132324.0773,-0.10849,0.0,-348317.9553,91.739,0.053969,43.5866,3.790000000000001e-21,0.049098,0.11354,83.6752,0.13981,-4.7e-20,0.15752,0.039597,0.081298,-4068.147,-0.1487,0.84154,1382022.234,1.1526,-0.31039,-0.11712,-0.13898,-0.72287,0.32692,2.669,0.20972,-1.6945,-1.684,0.22197,22.633,0.008027172,0.30733,0.6547,140.8863,4209.4145,101.5336,796.8259,28.7343,16.781,42.2694,229.9133,151.2835,373.4884,2101.0451,8415.8402,496.0496,1020.5248,74.7075,3188.8897,1593.792,175.7684,973.3046432,576.5598177,0.0
-0.25971,-3974.0962,-1e-20,221.0449,-3295.4443,-87209.4847,-13863.3785,0.13024,-0.083016,-273967.6743,-10213.0557,0.21639,-3487.6628,-189897.1113,-125687.6325,-0.15657,-2.45e-22,-339972.5933,89.7881,0.20832,63.1942,2.86e-22,0.081661,0.15807,116.2542,0.25971,-4.15e-20,0.3014,0.049442,0.093805,-4155.8475,-0.21639,0.1669,1373736.328,1.1684,-0.27031,0.026955,-0.36473,-0.66932,0.37111,3.1227,0.23091,-1.5451,-1.7277,0.26642,22.439,0.008144179,0.36501,0.65154,140.7988,4185.0859,100.8505,792.4301,28.5684,16.6179,42.0263,228.5361,151.1961,371.408,2089.7614,8368.4397,493.124,1015.0343,74.2741,3170.9748,1584.9715,174.7782,985.8422462,580.7524488,0.0
-0.22756,-3947.7734,1.04e-20,144.9233,-3496.387,-85130.2739,-13641.323,0.095644,-0.10284,-264033.0296,-9805.035,0.25006,-4100.5435,-170965.622,-115395.5463,-0.15511,3.06e-23,-338038.5562,84.1618,0.10572,74.1781,4.540000000000001e-21,0.063204,0.14,119.4116,0.22756,-6.0700000000000005e-21,0.27777,0.049722,0.1182,-4176.0551,-0.25006,0.54464,1168855.167,1.1316,-0.51293,0.76872,-0.10483,-1.1273,0.26835,2.2459,0.18241,-1.0663,-0.79539,0.44901,14.352,0.008012278,0.55747,0.68753,138.8605,3892.2934,95.6314,741.9801,26.3929,19.3001,50.6101,214.2637,149.2587,346.9384,1978.8159,7795.5559,462.9238,959.7807,69.6833,2950.2333,1482.7252,163.4143,1010.326852,577.911635,0.0
-0.75236,-2735.4926,3.65e-22,320.3411,-2476.3391,-73323.5846,-5697.6118,0.19804,-0.21965,-203755.6304,-4315.2148,0.36347,-3261.2116,-174627.1573,-109269.8559,-0.34613,1.04e-21,-219006.2209,5.2948,0.18401,174.3898,-9.87e-21,0.10757,0.31821,331.5007,0.75236,-8.49e-20,0.50506,0.096187,0.23361,-2912.9843,-0.36347,1.2449,1458149.106,1.1266,-1.5615,0.92747,1.5747,-0.36393,0.29336,-0.71858,0.15057,-2.086,-0.80434,0.35745,20.187,0.007958788,0.57261,0.62505,140.9196,4217.4895,101.5797,797.4728,28.7535,16.7851,42.3176,230.2256,151.3168,373.7851,2101.2804,8426.6738,496.6059,1021.2629,74.7662,3192.7862,1595.1619,175.9089,1146.641275,627.7425081,1.0
-0.68732,-2595.546,2.58e-20,342.7609,-1914.0798,-64599.7398,-4496.6017,0.18438,-0.21172,-181827.4842,-6057.3991,0.32691,-3022.1296,-161203.3741,-98301.4057,-0.30626,1.1100000000000001e-21,-199300.7265,2.7158,0.12192,324.2167,1.56e-20,0.1122,0.32541,481.228,0.68732,-1.33e-19,0.42889,0.11805,0.21991,-2961.6452,-0.32691,1.5474,1444946.518,1.2073,-1.8626,0.61874,1.1601,-0.22062,0.2274,-1.2659,0.13039,-2.4959,-0.12691,0.25939,18.313,0.007139917,0.49345,0.64486,141.5261,4399.486,106.0321,832.4386,30.0102,17.5152,44.1597,240.2893,151.9233,390.1454,2194.6526,8792.7497,518.1914,1066.3624,78.0303,3331.6193,1664.9953,183.5989,1157.528062,598.6195899,1.0
-0.70724,-2651.1842,-2.85e-20,389.6803,-2275.8061,-61237.1013,-4548.1999,0.23369,-0.23413,-184790.3788,-5096.2911,0.34073,-3064.6182,-156304.3219,-92557.2286,-0.29667,-1.1e-21,-199684.2512,7.4912,0.19154,220.0136,5.07e-20,0.11996,0.33236,472.01,0.70724,-1.94e-19,0.49236,0.11795,0.24139,-2880.0432,-0.34073,1.1733,1469826.372,1.1861,-1.53,0.83235,1.5471,-0.28323,0.33178,-1.2335,0.14365,-2.1457,-0.31099,0.30275,20.751,0.007416226,0.57142,0.62556,141.4147,4355.0328,105.1149,823.6844,29.7262,17.3419,43.7152,237.9686,151.8119,386.2011,2170.7042,8703.2872,513.3057,1054.1847,77.272,3297.6486,1647.6187,181.7926,1189.871805,636.9468648,1.0
-0.8263,-2100.8163,-6.5800000000000004e-21,995.2338,-1654.5751,-74338.5711,-5842.4494,0.32258,-0.30152,-234329.1342,-6950.1773,0.83115,-3075.0491,-164991.9493,-109992.677,-0.56939,-2.7500000000000003e-21,-243237.3344,2.9557,0.1255,410.4648,8.1e-21,0.25199,0.48597,568.4936,0.82963,-7.28e-20,0.99548,0.14015,0.29595,-2769.9222,-0.82581,1.0596,1485874.008,1.2616,-1.8722,-0.79002,1.8819,-0.15206,0.27,2.0394,0.19343,-2.2404,-1.3407,0.21162,4.296,0.005115085,0.69035,0.75039,143.4158,5003.7473,120.7675,948.6131,34.2011,19.9431,50.294,273.5553,153.813,444.6897,2504.7244,10010.1919,590.7858,1215.0577,88.9224,3793.2839,1897.1304,209.2583,1178.284597,771.9866753,1.0
-0.83781,-2200.0783,4.02e-21,841.0018,-1810.403,-73720.231,-5636.9792,0.29194,-0.26019,-234719.3531,-7780.8212,0.70504,-2928.8011,-162475.496,-108226.6221,-0.39867,-7.83e-21,-248089.8975,2.7635,0.081717,348.8235,-1.57e-20,0.21601,0.41668,481.5659,0.8562,2.91e-19,0.89844,0.12368,0.24857,-2692.5242,-0.61389,0.56118,1754801.96,1.2292,-1.7772,-0.81907,1.6902,-0.11008,0.23995,2.8571,0.18829,-2.2498,-1.0586,0.21137,4.224,0.005080741,0.5317,0.77913,143.6063,5052.0372,122.0009,957.0933,34.5377,20.1404,50.7601,276.5331,154.0035,448.7711,2525.4024,10104.5127,596.3809,1225.1332,89.7798,3828.9344,1914.2661,211.2279,1211.515689,745.9673831,1.0
-0.76621,-2044.2657,3.43e-20,651.6305,-1678.6605,-73966.0388,-5783.2257,0.25387,-0.28378,-237674.5803,-6772.7283,0.63499,-2756.9592,-162312.3287,-106627.7874,-0.36314,9.79e-22,-248224.9658,2.9776,0.11155,268.9285,-1.52e-20,0.18343,0.36231,380.339,0.73074,-3.88e-19,0.82831,0.10573,0.30891,-2513.9503,-0.60096,0.77277,1750257.045,1.2179,-1.5355,-0.67925,1.8742,0.064349,0.22648,2.6081,0.18273,-1.7698,-1.2041,0.27371,3.318,0.006847305,0.6443,0.75777,143.3945,4968.6459,123.2964,945.7886,34.6409,22.0858,52.6773,277.5426,153.7918,446.1641,2507.1481,9966.1039,599.639,1201.9789,89.7879,3777.7923,1891.5327,211.0126,1247.171377,742.6520932,1.0
-0.57038,-897.0801,-1.57e-20,214.8089,-769.8693,-29498.5853,-3101.6383,0.25215,-0.14142,-66320.4761,-2621.4365,0.37266,-1192.9051,-61648.6422,-43156.1015,-0.24002,3.3200000000000002e-21,-80287.6781,2.5175,0.37506,27.5612,-1.22e-20,0.16083,0.24002,90.0041,0.57038,-3.47e-20,0.53637,0.081105,0.12592,-1014.9789,-0.38956,0.0033931,1525519.117,1.2505,-2.5335,1.2362,1.072,-0.3228,0.33815,-0.38387,0.21072,-2.9502,-0.24486,0.3599,14.661,0.005398912,0.52629,0.58222,143.2097,4937.578,140.8953,935.5974,48.7363,28.6046,65.4945,299.6804,153.6069,467.9712,2468.8744,9874.4077,617.9545,1233.8279,109.6608,3741.7272,1871.0255,233.99,1086.847218,713.0337483,1.0
-0.5163,-1058.9415,-1.28e-20,211.6878,-887.397,-36168.6105,-2811.8287,0.26296,-0.13477,-74469.4982,-3172.9219,0.36993,-1334.1263,-67844.8646,-51791.5817,-0.20506,-5.6200000000000006e-21,-96041.3559,8.0913,0.40596,16.1808,-1.27e-20,0.14152,0.1999,63.7431,0.55562,4.18e-19,0.56962,0.059594,0.13477,-1227.2094,-0.36993,-0.13358,767874.0059,1.2884,-2.3149,1.057,1.1029,-0.8124,0.4611,0.49368,0.23523,-2.0091,0.37912,0.36984,16.299,0.006949994,0.5698,0.59658,142.8914,4840.6843,135.5892,917.5768,45.2702,26.87,61.9793,285.6788,153.2886,458.8271,2419.4009,9680.2652,587.9225,1211.8866,101.1929,3668.1965,1834.3544,215.0599,1107.36872,702.5766575,1.0
-0.43065,-709.6905,-9.86e-20,60.2973,-562.2911,-23509.2484,-1874.5725,0.15548,-0.20017,-51679.5877,-1981.9308,0.22933,-879.3155,-45992.5358,-32966.217,-0.22157,3.36e-21,-60080.1085,6.041,0.26052,19.5064,9.21e-22,0.082034,0.2068,38.7854,0.42026,-1.22e-19,0.36609,0.056483,0.1842,-804.8058,-0.2602,0.56718,1726694.238,1.21,-1.6666,0.32672,1.4342,0.014715,0.38945,-1.6148,0.16453,-3.0814,1.2271,0.41201,10.389,0.005757966,0.64275,0.63389,142.341,4368.9936,120.3528,821.4833,43.7378,27.9291,58.3394,272.4655,152.7404,405.4338,2187.6639,8751.0295,518.9777,1136.8938,93.4102,3302.8717,1646.5414,202.2903,1243.806131,678.857956,1.0
-0.009279,-4922.4023,-1.3700000000000002e-21,0.15736,-4220.4144,-173814.3693,-14714.409,0.0016222,-0.0026469,-376930.1487,-11976.1354,0.0046702,-6249.862,-288307.6759,-220007.8697,-0.0037015,1.9099999999999997e-24,-447010.8995,62.0868,0.023157,0.14805,-1.32e-22,0.0012804,0.0032612,0.10391,0.009279,3.79e-22,0.0066896,0.00092825,0.0025474,-5421.4869,-0.0046702,-1.1469,1591215.58,1.17,0.23788,0.042202,0.99457,0.087421,0.31347,2.5324,0.24504,-0.34773,0.21242,0.29318,12.867,0.005120295,0.54703,0.82329,143.5616,5041.5018,122.1316,955.9276,34.5312,20.1403,50.7756,276.7066,153.9588,448.4399,2524.1352,10088.0594,596.6319,1222.7104,89.7498,3822.8768,1911.8672,211.0982,1374.011227,720.5592873,1.0
