std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.33547,-1.28e-05,-2.14,1.6764,1.2761,1628272.145,-0.15728,-0.4948,0.43819,0.14562,1.2069,-3.4868,5.5624,1.5859,-0.37693,1.6453,-0.0012947,-1.6573,0.40306,1.2882,-0.0035259,0.027667,0.056959,0.057674,131.9935,-29310.9299,0.053268,-134.9423,0.027921,-41976.0463,-875298.4113,-20.2153,256.6596,0.027496,0.023271,235.8651,-111374.175,-208902.9905,-429997.9045,-6.2649,240.4897,-1888492.293,-172.5079,243.7367,0.033218,-4052774.375,0.054442,246.2623,-64915.0935,0.028225,17.5812,1.0
0.28268,-0.00021717,-1.6503,2.0745,1.3032,1566266.14,0.27777,-0.76498,0.81176,0.17051,1.2043,-3.1783,5.7895,1.3285,-0.27254,1.2614,0.00058924,-1.3619,0.2839,0.62454,0.00049785,0.019061,0.042812,0.052471,131.9353,-29198.7356,0.038559,-155.4255,0.024272,-41812.3697,-871525.3001,-17.4957,256.3639,0.024888,0.021341,235.5694,-110914.8634,-208013.6718,-428159.0367,-4.9333,240.1794,-1880412.23,-169.8756,243.4118,0.022767,-4035546.86,0.045989,245.9666,-64655.8231,0.026105,-2.9609,1.0
0.23017,0.00070853,-0.98802,-0.5464,1.168,1518275.909,-0.087283,-1.5156,0.92563,0.21474,1.1942,1.136,6.2128,1.4367,-0.18992,2.5566,3.88e-05,-1.2116,0.21215,-0.58003,-0.0027464,0.018875,0.030738,0.03847,129.2988,-23432.2412,0.037709,-108.0424,0.014443,-33769.7469,-716442.7515,6.5614,243.5428,0.017645,0.01675,222.7481,-90460.4441,-170241.7644,-351235.9315,-9.4247,226.4811,-1548106.595,-132.8095,228.8384,0.021763,-3326652.86,0.032228,233.1453,-52500.0799,0.018522,31.2389,1.0
0.23141,-0.00072544,-0.96385,-0.28457,1.1612,1483779.805,0.14442,-1.3195,0.60561,0.19017,1.1836,1.1195,6.5946,0.89159,0.20123,2.7981,-1.1e-05,-1.1603,0.23817,-0.68552,-0.0036661,0.022291,0.033269,0.034973,129.3387,-23492.0504,0.046859,-101.312,0.016031,-33857.0805,-718582.2628,15.7573,243.7295,0.016721,0.017598,222.9346,-90718.0123,-170740.99,-352260.1873,7.5266,226.6735,-1552693.656,-123.857,229.0418,0.015632,-3336440.36,0.037386,233.3318,-52643.6478,0.020576,37.9952,1.0
0.28032,-0.00021048,-0.81396,-0.74211,1.1451,1371662.465,0.0018813,-1.171,0.66578,0.19412,1.1816,0.98193,6.0934,1.3348,0.1067,2.545,-0.00017026,-1.3037,0.25291,-0.54873,-0.0013258,0.020191,0.03735,0.046268,129.2567,-23373.0396,0.03879,-102.3984,0.017517,-33677.6065,-714208.9821,1.7939,243.3479,0.022412,0.017783,222.553,-90178.5876,-169704.2463,-350118.7461,-9.2319,226.2708,-1543316.95,-137.3744,228.6189,0.018139,-3316426.669,0.040108,232.9503,-52345.6211,0.017764,36.665,1.0
0.37864,-0.00023031,0.01292,-0.36145,1.1875,937675.7397,-0.89929,-0.76546,0.74255,0.22953,1.2536,0.41346,8.9483,-0.68512,0.11413,3.1797,-0.00025289,0.26031,0.38045,-0.68848,-0.0019759,0.025041,0.060642,0.063543,131.253,-27572.6932,0.046438,-121.5778,0.025562,-39548.7857,-828474.863,-4.47,252.938,0.032964,0.029461,232.143,-105211.9698,-197509.4214,-406743.8608,-10.4746,236.5099,-1788204.292,-153.1741,239.5146,0.023355,-3838910.488,0.052817,242.5402,-61252.7783,0.033144,26.8962,1.0
0.47788,0.00051076,-0.61388,-0.71561,1.1785,574082.4495,-1.5841,-1.4789,0.4912,0.15738,1.2356,0.15239,9.7095,-0.68294,-0.47636,2.9506,0.00028389,0.55613,0.41031,-0.83604,-0.0029718,0.023991,0.053548,0.081297,131.3804,-28288.479,0.04784,-93.4972,0.026301,-40430.5151,-836352.4184,49.6035,253.5766,0.03455,0.025063,232.7818,-106720.1988,-199795.7001,-411085.5433,54.2151,237.2665,-1805078.009,-100.3534,240.3762,0.018578,-3874902.934,0.058125,243.1792,-62357.5575,0.035826,56.5166,1.0
0.35966,0.00050922,0.044006,-0.35686,1.1606,1505134.38,-0.51858,-0.56275,0.59045,0.31939,1.2273,0.46871,8.9508,-0.022159,0.27165,3.9929,-8.11e-05,0.41548,0.28893,-0.45011,-0.0014579,0.026154,0.048673,0.060121,130.8661,-26906.5012,0.055238,-120.3848,0.02561,-38563.9392,-804986.2972,20.4161,251.0285,0.030004,0.022826,230.234,-102339.9218,-191968.3324,-395319.1009,30.4735,234.5106,-1737883.403,-126.9697,237.4145,0.024869,-3731588.15,0.054431,240.6313,-59650.6412,0.029808,26.9687,1.0
0.16157,0.00011805,-2.3606,-0.29399,1.3678,1626183.641,-0.28986,-1.6265,0.69432,0.2324,1.3699,-0.76515,8.0791,-0.12489,0.34196,2.7871,2.86e-05,-0.098589,0.18534,-0.57104,-0.00018376,0.0093964,0.020103,0.02192,131.6945,-28666.6397,0.018933,-157.9052,0.0085721,-41059.6153,-856082.3624,-19.3379,255.1456,0.011784,0.010261,234.3512,-108926.9495,-204287.1717,-420549.6037,-10.3686,238.8874,-1847339.108,-170.6844,242.042,0.011704,-3965026.867,0.015807,244.7484,-63496.105,0.0098952,-6.7003,0.0
0.1147,-1.27e-05,-1.8316,-0.55456,1.2671,1568595.9,-0.18684,-2.1266,1.1297,0.22183,1.3098,-0.35728,8.2274,-1.1614,0.6776,1.4875,2.31e-05,0.046056,0.13897,-0.53085,0.000845,0.01096,0.022726,0.023093,131.777,-28774.183,0.024611,-169.1746,0.0096626,-41237.896,-861337.7171,-15.3064,255.5613,0.010409,0.011326,234.7669,-109529.7712,-205501.0729,-423107.2564,-2.9133,239.3229,-1858594.573,-166.7794,242.4895,0.010425,-3989027.4,0.019745,245.1641,-63810.9975,0.012303,-18.3759,0.0
0.14536,4.13e-05,-1.8588,-0.56799,1.3956,1685940.713,-0.25167,-1.668,0.60732,0.21636,1.3807,-0.79497,8.5263,-0.77288,0.53371,2.3494,-3.14e-05,-0.10508,0.13862,-0.5377,0.00022078,0.0077802,0.017967,0.024883,131.7204,-28694.0635,0.018147,-165.4694,0.0093247,-41110.759,-857727.3383,-37.9291,255.2758,0.011129,0.0086827,234.4814,-109114.9661,-204669.9358,-421364.4149,-39.0132,239.0262,-1850862.235,-189.3531,242.1832,0.0077366,-3972539.508,0.019713,244.8786,-63591.1416,0.013401,-14.0703,0.0
0.25975,0.00014644,-0.097946,-0.27035,1.1274,1826377.442,-1.4718,-0.14383,0.082492,0.1745,1.1524,-2.7506,5.1914,1.7064,-0.88119,2.7809,9.81e-06,-0.60089,0.24913,-0.40188,0.0050239,0.011278,0.03624,0.033396,132.6501,-30921.4149,0.023294,-129.8926,0.018047,-44223.8516,-919018.5677,5.3651,260.0405,0.014506,0.016171,239.2458,-117139.6535,-219562.5604,-451664.8956,29.652,244.0953,-1982103.429,-151.3775,247.5761,0.013511,-4252335.959,0.043404,249.643,-68328.1243,0.013825,26.5123,1.0
0.23881,6.25e-05,-0.090214,0.15243,1.155,1197860.646,-1.4477,0.15639,0.17164,0.17127,1.2065,-1.8882,5.0818,2.3425,-0.78385,4.1549,0.00024262,-0.76655,0.2069,0.040873,0.0040925,0.013833,0.031022,0.034505,132.4033,-30310.9424,0.027417,-165.7364,0.016816,-43374.0098,-902332.1514,-28.8298,258.7596,0.016525,0.015524,237.9652,-114948.1363,-215502.4131,-443431.8534,-26.2653,242.7357,-1946378.817,-183.8544,246.1249,0.019749,-4176186.392,0.033396,248.3624,-67034.285,0.01779,-10.7911,1.0
0.1966,-0.00037304,-0.043326,-0.080918,1.1835,1571471.024,-1.0738,0.67046,0.13173,0.26883,1.2446,-1.6214,6.0233,2.207,-0.90468,4.4001,9.87e-05,-1.266,0.22886,-0.0043458,0.00085581,0.012559,0.034305,0.046264,132.49,-30421.1851,0.025562,-131.0211,0.016379,-43564.4297,-908157.9214,7.6161,259.2116,0.020988,0.016169,238.4171,-115614.3797,-216850.9914,-446291.9192,16.2517,243.2126,-1958851.856,-147.4971,246.6115,0.019689,-4202775.094,0.033258,248.8143,-67375.2259,0.017676,23.9229,1.0
0.26376,-0.00025124,-1.9248,0.3939,1.2443,2103965.944,-0.23416,0.88905,-0.1738,0.15658,1.2312,-3.5477,5.595,1.6413,0.48619,0.98162,0.00012185,0.18364,0.18279,-1.0658,-0.00018172,0.010248,0.027474,0.025632,132.8344,-31173.5556,0.018673,-118.3941,0.015071,-44646.844,-931671.518,18.0661,261.0013,0.01087,0.011407,240.2067,-118589.4755,-222511.0182,-457841.1385,37.4588,245.1037,-2009190.087,-137.9393,248.6174,0.009778,-4310074.231,0.032305,250.604,-69082.1457,0.012123,38.4031,1.0
0.17796,-0.00019315,-2.0053,0.15601,1.2434,2006792.846,-1.4205,-0.034906,-0.25378,0.16266,1.201,-2.7275,5.6272,1.2157,0.23394,-0.076025,-0.00029933,0.27253,0.21506,-0.44374,-0.0026813,0.010982,0.021899,0.030921,133.045,-31894.9985,0.027015,-128.5384,0.0081991,-45594.3338,-946341.0903,-1.6781,262.1067,0.012648,0.0098495,241.3121,-120700.8349,-226188.2479,-465197.8928,7.4697,246.2971,-2040591.385,-159.5451,249.9081,0.0097472,-4376999.008,0.015908,251.7093,-70422.8081,0.013688,29.4708,1.0
0.20684,-0.00014384,-1.1601,0.54973,1.2405,1989426.174,-1.4519,-0.84998,0.70912,0.17793,1.2062,-3.0498,5.034,0.57914,0.35586,0.18989,-3.8e-05,0.49347,0.21081,0.31615,-0.0010587,0.010514,0.029228,0.025493,132.654,-31029.7448,0.020679,-110.8016,0.014103,-44354.4806,-919284.7219,22.4583,260.0613,0.013119,0.012712,239.2668,-117310.3586,-219761.1779,-451990.9612,37.8231,244.1494,-1982673.303,-134.6395,247.6469,0.011212,-4253553.701,0.028805,249.664,-68475.0256,0.014001,45.6197,1.0
0.27499,0.00024561,-0.92298,1.064,1.2866,1766821.693,-0.73069,-1.6099,1.191,0.21092,1.266,-3.0597,5.3432,0.91929,-0.82964,1.2524,0.00032169,-0.65575,0.37176,-1.3117,-0.00021966,0.0158,0.043789,0.038234,133.5644,-33409.9695,0.032647,-151.6789,0.020617,-47668.7047,-983502.0238,-1.1461,264.8698,0.018323,0.022178,244.0754,-125734.0097,-235335.0192,-483759.5165,26.4949,249.2656,-2120123.783,-162.4279,253.0721,0.019704,-4546487.066,0.042778,254.4726,-73479.8695,0.023688,9.4942,1.0
0.28163,0.00054091,0.71825,0.94314,1.1886,2159772.804,-0.58809,-0.46014,1.676,0.21239,1.2207,-1.862,4.3717,1.5801,-0.64325,2.7982,0.00062879,0.042504,0.23202,-1.218,0.0028138,0.014196,0.031853,0.041847,133.3462,-32778.598,0.030017,-127.923,0.016232,-46806.6312,-967715.4711,15.4872,263.7028,0.020432,0.015483,242.9083,-123620.5448,-231479.4896,-475941.9411,8.7249,248.0229,-2086339.429,-144.4836,251.7467,0.015293,-4474495.239,0.035794,253.3055,-72204.0861,0.02331,32.1086,1.0
0.32761,0.00016538,-0.7167,0.83799,1.234,1788265.89,-0.86778,-0.72728,1.4891,0.21948,1.2111,-2.6643,4.5052,1.614,0.23161,2.2702,0.00010712,-0.60611,0.23879,-1.2901,0.0011695,0.015794,0.030033,0.039888,133.2369,-32318.3392,0.031295,-119.5814,0.018658,-46227.9837,-959921.2373,39.7513,263.1266,0.019457,0.013775,242.3309,-122419.7208,-229477.5558,-472059.6349,51.3655,247.4018,-2069657.03,-119.3582,251.0538,0.018534,-4438928.747,0.040704,252.7282,-71411.2717,0.031754,41.8622,1.0
0.26425,-0.00026021,-2.7777,0.77416,1.321,2169757.689,-1.2819,-1.6238,1.0971,0.17643,1.2136,-2.7971,4.6272,-1.0741,-1.138,-0.53723,0.00012735,-1.1849,0.42454,0.68317,0.0026012,0.014861,0.025286,0.026359,134.5228,-35995.568,0.027544,-143.4101,0.016692,-51301.7301,-1055917.034,15.7943,270.091,0.012267,0.011262,249.2965,-135186.6322,-252944.0107,-519604.3242,27.363,254.8221,-2275056.692,-150.5252,258.9736,0.015595,-4876557.315,0.031582,259.6937,-79036.5099,0.012853,21.9854,0.0
0.21758,0.00024207,-2.2513,1.3181,1.2948,1626165.59,-1.1215,-1.8951,1.012,0.16097,1.2088,-2.7312,4.9612,-0.95554,-1.2256,-0.1365,0.00042364,-1.3059,0.30265,0.9488,0.001933,0.015008,0.024827,0.023017,134.3896,-35617.4316,0.027912,-139.0368,0.015717,-50772.5029,-1045545.061,5.933,269.355,0.011675,0.013038,248.5605,-133832.9784,-250420.8371,-514462.0861,7.2939,254.0376,-2252869.637,-159.303,258.1417,0.014853,-4829296.712,0.028716,258.9577,-78236.4286,0.018234,26.4466,0.0
0.21738,0.00016793,-2.8404,1.0443,1.3234,1993576.943,-1.5928,-1.1846,0.78066,0.14751,1.1953,-2.6195,4.6038,-1.238,-0.60406,-1.253,0.00028859,-1.0448,0.25998,0.48062,-0.001038,0.016447,0.028929,0.025785,134.5364,-35981.9002,0.034277,-134.2179,0.019003,-51298.0628,-1056985.116,-25.6513,270.1663,0.013001,0.01397,249.3718,-135275.97,-253159.3474,-520087.7544,-4.8917,254.8953,-2277341.353,-186.4779,259.0441,0.013843,-4881423.126,0.040756,259.769,-79061.1846,0.016961,31.6875,0.0
0.35342,0.0002662,-0.72815,0.39289,1.344,1207885.841,-1.4903,-1.6667,-0.91175,0.19077,1.3966,-4.7193,3.7777,0.43413,-1.1579,2.6661,0.00027951,-0.98621,0.30483,-0.17694,0.0020955,0.023689,0.043773,0.049254,135.7147,-39466.9423,0.047359,-107.3597,0.026411,-56181.1487,-1153386.249,28.3896,276.825,0.027047,0.02107,256.0302,-147901.7227,-276610.3116,-567843.8092,32.7416,261.984,-2483495.535,-144.5218,266.566,0.023427,-5320433.254,0.05302,266.4275,-86507.7612,0.025438,65.2189,1.0
0.36977,0.00029792,-0.30069,0.8886,1.3228,1375936.436,-1.5556,-1.4529,-0.51764,0.20653,1.3905,-3.8665,4.1927,0.48,-0.7162,3.1676,-0.00034679,-1.1232,0.42462,0.50601,-0.00075245,0.027341,0.059842,0.054865,135.5363,-39207.7776,0.052746,-133.8718,0.033232,-55729.9341,-1138235.868,37.3869,275.7996,0.028388,0.029653,255.0051,-146214.4438,-273137.8507,-560579.2515,50.7109,260.9276,-2451103.397,-134.6202,265.475,0.025863,-5251469.621,0.066889,265.4023,-85657.9549,0.03769,36.8127,1.0
0.39043,-0.00028289,0.19018,0.46695,1.3385,693267.7347,-1.7057,-1.5955,-0.8226,0.18037,1.399,-5.0272,3.7693,-0.082058,-1.3166,2.7215,0.0001494,-0.77172,0.3136,-0.13982,0.0011635,0.017002,0.048802,0.046088,135.6462,-39496.181,0.032305,-131.2278,0.021397,-56154.5718,-1147542.563,20.8808,276.4303,0.024596,0.022525,255.6358,-147388.1113,-275357.461,-565202.469,41.514,261.6009,-2471001.993,-151.9072,266.1735,0.02671,-5293837.211,0.049118,266.033,-86323.7035,0.026753,41.4047,1.0
0.22667,0.00057731,-2.5723,0.54308,1.2237,1820773.508,-0.62604,-2.1932,-0.042111,0.19526,1.3151,-2.3088,5.9262,0.70181,-0.28776,1.9581,-5.34e-05,-0.35093,0.21132,-1.1745,0.0004539,0.01266,0.036837,0.036063,133.0089,-31816.1982,0.028796,-139.9429,0.014699,-45483.1528,-943807.23,-2.2549,261.9166,0.016003,0.017237,241.1222,-120374.6473,-225564.2068,-463971.0887,17.5583,246.0993,-2035167.855,-160.1193,249.6904,0.01593,-4365442.369,0.031335,251.5194,-70241.7986,0.017994,17.9474,1.0
0.19161,0.0001583,-1.803,0.92052,1.3341,1206051.016,-0.43393,-1.951,0.75384,0.1601,1.1826,-1.2358,6.4989,1.2579,-0.011556,0.96852,-2.27e-05,-0.37311,0.21301,-0.015265,0.0015899,0.013318,0.02926,0.026702,132.1642,-29618.0679,0.027621,-108.9368,0.014619,-42435.5689,-886468.7966,7.9447,257.5313,0.012878,0.013976,236.7365,-112746.405,-211559.1652,-435446.8977,0.056971,241.4047,-1912412.052,-145.2448,244.7023,0.013169,-4103769.245,0.027307,247.1337,-65672.5025,0.018074,44.3248,1.0
0.25623,-0.00015679,-2.0307,0.71137,1.2717,1739331.525,-0.38978,-2.0395,0.21741,0.17819,1.2235,-1.4611,6.0767,0.7843,-0.31648,1.933,0.00031229,-0.41019,0.25512,-0.79593,-0.00021155,0.015054,0.037466,0.03258,132.6427,-30921.3047,0.035437,-140.9008,0.015828,-44219.5945,-918513.5513,-18.7833,260.0003,0.016221,0.016607,239.2057,-117082.9079,-219441.523,-451435.6705,-6.0616,244.0558,-1981022.407,-172.0705,247.5309,0.015411,-4250033.808,0.031926,249.6029,-68307.6789,0.020251,14.9372,1.0
0.24774,-7.76e-05,-0.4,0.38314,1.1867,976932.6167,-0.24475,0.27705,0.72678,0.18383,1.2042,-1.2392,3.8072,4.9579,1.7986,3.4988,0.00025725,0.36609,0.28847,0.056105,-0.0019883,0.018208,0.042117,0.039692,130.7347,-26444.0213,0.033539,-134.8367,0.018138,-37968.6519,-797164.8498,-15.4742,250.3872,0.021762,0.020669,229.5927,-101121.0207,-189899.3776,-391284.9324,-11.8617,233.7983,-1721125.176,-161.743,236.6231,0.018966,-3695840.568,0.031974,239.9899,-58838.6459,0.020143,11.4685,1.0
0.23714,0.00021617,0.11886,-0.023268,1.1663,1069557.976,-0.19074,0.35321,0.77578,0.18388,1.2153,-1.8751,3.5731,4.3782,2.2019,3.943,-0.00045323,-0.031335,0.31296,0.28408,-0.00068413,0.018979,0.04199,0.035603,130.4978,-25902.2702,0.034389,-120.2369,0.018829,-37221.315,-783252.3146,0.49768,249.2357,0.021293,0.024979,228.4412,-99251.8124,-186487.6792,-384367.8432,-14.922,232.5651,-1691313.33,-144.7314,235.3053,0.019406,-3632243.584,0.034823,238.8385,-57721.6142,0.023117,24.9912,1.0
0.27538,0.00014773,0.08408,-0.020168,1.1737,1020081.252,0.079065,0.55895,0.44445,0.19076,1.2014,-1.5446,3.8833,4.1477,2.1179,3.6665,0.00042177,-0.2569,0.24607,0.16985,-0.0013684,0.017776,0.036966,0.038015,130.4408,-25951.7728,0.034264,-113.261,0.022122,-37245.1892,-779948.2482,5.7802,248.9588,0.018835,0.019458,228.1642,-99009.8863,-185848.6786,-382937.4141,5.7886,232.3067,-1684232.754,-139.5115,235.055,0.023696,-3617136.087,0.042807,238.5615,-57667.3494,0.020613,32.0635,1.0
0.25426,-0.00015854,-2.3763,0.0011231,1.4273,1873459.208,0.53597,-0.40619,-0.38858,0.19051,1.2835,-2.1395,7.6589,1.4949,1.0476,0.40917,0.00017959,-0.43106,0.23043,-0.92883,-0.00097693,0.013855,0.036746,0.048411,131.7353,-28747.4208,0.027396,-190.768,0.013252,-41176.2792,-858677.2914,-34.5697,255.352,0.019967,0.016237,234.5576,-109240.322,-204890.6852,-421824.434,-1.7811,239.1057,-1852896.772,-185.853,242.2659,0.01565,-3976877.913,0.033546,244.9548,-63674.348,0.018221,-39.0454,0.0
0.26894,-2.75e-05,-2.1575,-0.10764,1.3201,1979880.355,0.69485,-0.90852,-0.21596,0.15646,1.2657,-1.6575,7.7832,1.516,1.1655,0.81025,0.00019767,0.33487,0.1688,-1.3531,0.00050235,0.015754,0.023385,0.025805,131.5101,-28227.6676,0.036777,-142.6876,0.015692,-40454.0555,-844438.7242,-21.3421,254.2195,0.010503,0.010951,233.4251,-107389.7934,-201455.2177,-414805.4849,-13.477,237.9041,-1822400.258,-172.3762,240.9923,0.014577,-3911845.714,0.03909,243.8223,-62582.7087,0.012721,7.8903,0.0
0.17083,-0.00016191,-2.0232,-0.032318,1.3192,1694387.203,1.0072,-0.68385,-0.65966,0.18648,1.2966,-2.0447,7.6201,1.1232,1.053,1.2629,-4.84e-06,-0.12012,0.17697,-1.3952,-0.0015119,0.011031,0.025096,0.023467,131.7138,-28636.8402,0.023245,-135.177,0.013255,-41043.6114,-857305.0439,-3.3865,255.244,0.01352,0.013811,234.4495,-109006.226,-204515.9586,-421126.2263,16.3631,238.9873,-1849957.729,-154.6019,242.128,0.014106,-3970610.007,0.023785,244.8467,-63506.0406,0.017095,15.9828,0.0
0.18877,0.00043753,-0.64549,-0.35765,1.2328,1599071.409,-0.68594,-0.40865,0.262,0.14336,1.2485,-2.2692,5.4935,2.1298,0.50936,0.83331,5.91e-05,0.48912,0.2069,-0.71238,-0.0014365,0.012127,0.028728,0.029823,131.8601,-29050.6028,0.026853,-153.422,0.013632,-41598.1396,-866671.4737,-20.362,255.987,0.013523,0.012953,235.1925,-110317.2571,-206858.7324,-425781.9187,-2.7504,239.7821,-1870017.483,-173.8431,242.9942,0.011569,-4013383.38,0.026566,245.5897,-64315.8266,0.017359,-0.17876,1.0
0.316,4.84e-05,-0.86007,-0.58188,1.1877,1684746.207,-0.47627,0.010118,0.42612,0.15885,1.2401,-2.2615,5.1355,2.8142,0.40904,1.9259,7.72e-05,0.33887,0.26719,-0.97572,-0.0035386,0.011738,0.030001,0.025705,131.4073,-27000.9228,0.027911,-33.142,0.012716,-38957.0264,-840888.3627,72.4981,254.0124,0.010933,0.012711,233.0632,-105808.1266,-199835.2737,-411283.3082,58.4938,237.2267,-1814684.146,-70.4675,240.3346,0.012328,-3893715.664,0.028656,243.4643,-60971.7981,0.016857,109.7988,1.0
0.20346,0.00013508,-1.327,-0.47576,1.2705,1576068.623,-0.90459,-0.28223,0.35887,0.16312,1.2457,-2.1509,6.1859,2.5907,0.55594,0.78586,-0.00025292,0.49507,0.24005,-0.85744,0.0023204,0.011213,0.030987,0.027394,131.7985,-29093.7903,0.027151,-88.4192,0.011745,-41613.5942,-862755.1902,20.997,255.6736,0.012593,0.014311,234.8775,-109998.9174,-206036.6061,-424113.8629,30.2051,239.4929,-1861628.619,-130.0473,242.6859,0.010804,-3995475.309,0.0244,245.2749,-64228.2608,0.014586,63.8961,1.0
0.19896,0.00040448,0.21653,1.1958,1.1931,1355531.651,-0.3826,-0.45234,0.51733,0.21312,1.2068,-1.5392,6.4312,1.103,-0.1391,1.9186,-4.6e-05,-0.12722,0.22234,0.084689,0.0014901,0.015014,0.028718,0.029376,132.3382,-30095.7017,0.029424,-150.4322,0.012902,-43092.493,-897983.0926,-7.0752,258.4239,0.013396,0.013676,237.6295,-114318.2915,-214396.1408,-441255.0459,4.1087,242.374,-1937067.01,-161.4029,245.727,0.012328,-4156335.601,0.024167,248.0267,-66635.0534,0.016373,3.9138,0.0
0.20682,-2.98e-05,-0.23451,1.259,1.1446,1830994.026,-0.17867,-0.37149,0.26424,0.19103,1.188,-1.3205,6.3529,1.0853,0.099423,1.7404,0.00044551,0.067132,0.22287,-0.052692,-0.00055591,0.014568,0.028493,0.034029,131.9152,-29185.2801,0.031036,-38.1658,0.014064,-41701.9818,-872880.0655,59.0875,256.6135,0.015392,0.015149,235.6779,-110984.3665,-208124.711,-427763.8357,54.6725,239.8981,-1883210.797,-93.9768,243.2295,0.013025,-4039771.401,0.02776,246.0787,-64653.5446,0.016075,106.1095,0.0
0.22809,-9.29e-06,-0.65397,1.354,1.1766,1697798.099,-0.39723,-0.49001,0.13733,0.24415,1.1729,-1.2437,6.3702,1.3054,0.12202,1.4279,0.00024222,-0.24608,0.26709,0.35315,0.0067568,0.013371,0.034175,0.032573,132.4656,-30375.812,0.024417,-114.7385,0.012717,-43488.7375,-906521.9619,10.912,259.0819,0.016172,0.017065,238.2873,-115397.3339,-216444.8903,-445411.5419,5.7118,243.0632,-1955349.176,-144.1245,246.4623,0.01456,-4195307.007,0.030155,248.6846,-67255.5114,0.018198,40.1818,0.0
0.37835,0.00070209,-1.3251,0.84402,1.4142,1762181.594,-1.5687,-1.5938,0.1709,0.17297,1.376,-3.6071,5.9968,-0.27959,0.71408,2.2881,5.93e-05,0.054666,0.4828,0.018433,-0.0014462,0.017534,0.05543,0.05305,133.8325,-34095.8716,0.03505,-148.0531,0.026969,-48641.654,-1003250.66,-11.7006,266.3123,0.028778,0.026972,245.5178,-128306.807,-240128.2577,-493550.4309,12.3516,250.8034,-2162382.779,-173.9788,254.7002,0.01925,-4636528.397,0.0558,255.915,-74983.2247,0.029792,14.4183,1.0
0.35824,-0.00092084,-0.56728,1.357,1.3724,1240990.359,-1.3852,-1.8331,-0.13441,0.16457,1.2577,-3.8471,4.4601,0.78693,0.35374,1.246,-0.00014221,0.044499,0.32993,0.48735,-0.0024686,0.021953,0.049742,0.053456,133.8236,-34017.2645,0.041809,-178.4345,0.025676,-48546.8906,-1002590.41,-20.3282,266.2642,0.027507,0.026154,245.4697,-128165.2255,-239938.1314,-493170.4523,-3.1954,250.7439,-2160970.055,-182.6087,254.6358,0.024888,-4633518.441,0.051547,255.8669,-74869.8965,0.031771,-16.4606,1.0
0.42286,-0.00015817,-1.0345,1.1331,1.4441,1360910.647,-1.8913,-2.2341,0.55607,0.18115,1.3011,-3.3668,6.1785,-0.20389,0.20858,1.4275,4.9e-06,0.92405,0.41783,-0.45146,0.0016355,0.025389,0.054549,0.045306,134.0123,-34364.1531,0.052795,-101.3854,0.030643,-49078.4004,-1016726.243,29.5387,267.2895,0.021655,0.027985,246.4946,-129830.7623,-243238.3551,-499987.3269,18.768,251.8068,-2191215.054,-133.5676,255.7485,0.024219,-4697950.315,0.063515,256.8919,-75769.757,0.037043,61.655,1.0
0.25353,-0.00035106,-0.11416,-0.30641,1.2254,1301880.905,-1.1243,0.94452,-0.35673,0.18042,1.199,-1.091,4.1598,1.1946,-0.24805,2.7908,-2.52e-05,0.2116,0.23957,-0.21123,-0.0040926,0.015984,0.032401,0.031518,132.3397,-29619.6379,0.029674,-103.0132,0.014898,-42559.6581,-898092.1777,50.8656,258.9221,0.01697,0.01792,238.1269,-113986.2049,-214487.0728,-441374.3924,74.2294,242.8957,-1937299.171,-111.0038,246.2906,0.012106,-4156821.257,0.029695,248.5242,-66073.5004,0.018722,60.5163,1.0
