RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.40057,0.71266,0.00419436,20.638,21.5083,54.2526,225.787,2702.2962,154.9587,4092.7513,36.9196,1023.471,479.7894,295.5391,144.5615,10800.4212,637.3976,95.965,5398.6133,2046.8653,130.4148,1310.9057,2833.196226,1167.375099,699.1650235,3826.657549,0.012787,0.042,0.040339,134.1643,-35001.1328,0.02563,-143.2919,0.017505,-49911.5225,-1028232.088,-0.76509,268.1183,0.019555,0.018775,247.3238,-131581.1736,-246212.2343,-505949.2048,-17.8015,252.7305,-2215832.043,-165.0302,256.7447,0.015708,-4750399.21,0.033317,257.721,-76914.0646,0.016355,20.5821,0.0
0.32795,0.7852,0.00427737,20.938,21.391,53.8865,224.0478,2682.539,154.8085,4059.7308,36.6274,1015.5007,476.1043,293.3134,144.4113,10713.1544,632.8376,95.2323,5354.0107,2030.8361,129.4357,1300.5447,2579.498741,1144.477497,641.9006892,3801.965813,0.011248,0.038326,0.033759,134.0141,-34693.7187,0.021387,-105.0569,0.016824,-49451.5477,-1016852.647,37.6056,267.2981,0.016447,0.018702,246.5034,-130209.5811,-243547.3368,-500428.4363,34.6929,251.8748,-2191485.689,-125.9041,255.8518,0.016471,-4698529.716,0.034904,256.9007,-76157.8697,0.021754,58.4739,0.0
0.30563,0.7568,0.004375655,21.546,21.2308,53.5005,222.4549,2661.747,154.7465,4032.61,36.3655,1008.3158,472.6904,291.1372,144.3493,10641.8131,628.0233,94.5493,5319.8291,2016.5972,128.495,1291.3982,2477.861392,1100.926243,640.0696653,3784.166838,0.016852,0.04061,0.037206,133.9521,-34367.806,0.030346,-172.5532,0.013984,-49039.5535,-1012186.718,-34.1316,266.9606,0.017909,0.019118,246.1662,-129423.83,-242270.328,-497950.1197,-21.1106,251.4898,-2181502.935,-197.162,255.4228,0.017146,-4677264.654,0.027187,256.5634,-75615.6409,0.016457,-9.3965,0.0
0.43221,0.80358,0.004391625,17.378,21.2197,53.5209,222.4258,2656.8997,154.8341,4035.7346,36.364,1008.0979,472.5253,290.9115,144.4369,10651.1221,627.6292,94.542,5329.4852,2016.4899,128.5231,1291.1565,3051.750868,1175.842816,761.2274411,3833.598898,0.014953,0.03846,0.043274,134.0397,-34382.5821,0.033104,-96.4369,0.016607,-49120.6921,-1018794.314,37.0452,267.4383,0.01842,0.018576,246.6433,-130039.4544,-243688.1331,-500962.7205,26.1417,251.9577,-2195639.583,-125.5292,255.8991,0.012773,-4707376.097,0.033733,257.0406,-75865.4547,0.020334,66.6987,1.0
0.46087,0.80533,0.004438307,15.616,21.0101,52.8957,220.0691,2632.844,154.5966,3992.7801,35.9718,998.0261,467.7283,287.7331,144.1994,10537.3932,621.3265,93.524,5271.2475,1996.04,127.0621,1278.8314,3029.445413,1159.173335,742.2559058,3914.835409,0.016101,0.048914,0.042406,133.8022,-34119.3242,0.031933,-114.8236,0.016212,-48641.1174,-1001000.987,33.7321,266.1492,0.020034,0.02175,245.3547,-128128.165,-239702.6693,-492517.9402,42.7727,250.6424,-2157568.851,-128.8885,254.5566,0.01548,-4626271.419,0.032571,255.752,-74929.061,0.018965,47.6648,1.0
0.39573,0.81383,0.004729223,15.289,20.6285,52.0033,216.45,2586.9454,154.4158,3928.2624,35.3743,981.4114,459.9422,282.81,144.0186,10367.4332,610.6137,91.9674,5187.1243,1963.0076,124.9398,1257.2078,3033.377787,1136.939043,635.7212448,3760.528014,0.016245,0.033239,0.0392,133.6214,-33312.8704,0.030211,-106.2584,0.015665,-47604.642,-987677.747,33.0378,265.1744,0.017634,0.016769,244.3796,-126018.9244,-236161.406,-485594.0404,28.1815,249.5529,-2129059.226,-127.9889,253.3519,0.017698,-4565522.466,0.028396,254.7769,-73524.6486,0.017297,54.5625,1.0
0.31554,0.76378,0.005673576,28.343,19.2759,48.5749,201.7158,2413.5041,153.2089,3650.8929,32.9832,913.3237,428.5063,264.6119,142.8117,9634.143,570.5511,85.7558,4814.1162,1826.5095,116.6039,1168.2373,2649.380462,1265.56994,397.9279509,3516.541373,0.011781,0.025189,0.034791,132.4145,-30455.0113,0.025706,-99.7695,0.012303,-43549.0229,-903093.4244,31.945,258.8192,0.014732,0.013247,238.0244,-115199.7799,-215833.2618,-444005.1424,46.0474,242.8307,-1948008.416,-123.3594,246.2433,0.012361,-4179656.574,0.025967,248.4217,-67235.6043,0.011641,55.4003,1.0
0.29898,0.72659,0.005561246,26.297,19.3207,48.6719,202.5011,2421.7857,153.4108,3676.5085,33.0871,918.6326,430.3345,264.4913,143.0136,9702.8346,570.7428,86.0445,4854.048,1837.397,116.7511,1177.9677,2814.829898,1242.684117,469.7275767,3646.15292,0.011031,0.022867,0.032731,132.6164,-30782.3003,0.02367,-112.1754,0.008803,-44045.6003,-916724.3109,10.4514,259.8636,0.015123,0.0094743,239.069,-116759.6788,-218917.5379,-450464.351,19.2364,243.8959,-1977191.807,-145.3849,247.344,0.01111,-4241867.798,0.019363,249.4662,-68080.7876,0.011804,43.4946,1.0
0.30645,0.74706,0.005724466,29.019,19.1905,48.4182,201.2691,2409.2003,153.1995,3644.7474,32.9083,911.7795,427.6265,263.4438,142.8023,9617.7438,568.7234,85.5539,4805.1393,1823.4313,116.3051,1167.0228,2744.600807,1215.086524,432.4262393,3556.838932,0.0093106,0.024351,0.030877,132.4051,-30355.536,0.020185,-137.2066,0.011099,-43430.7284,-902457.9206,-2.7096,258.7692,0.013981,0.010155,237.9746,-115010.1142,-215565.9499,-443590.1254,3.483,242.7614,-1946647.904,-157.962,246.1471,0.011279,-4176756.875,0.028781,248.3718,-67095.3022,0.0093023,18.0895,1.0
0.62128,0.78336,0.006708212,13.463,17.8168,45.0711,187.6797,2235.329,152.5415,3421.3113,30.6644,852.3026,398.8834,245.066,142.144,9034.5425,528.1548,79.7161,4536.7729,1705.486,108.2104,1093.6881,2498.541973,1250.505765,717.7397932,3317.431117,0.014212,0.035602,0.03654,131.7467,-28287.8614,0.028416,-62.1014,0.017455,-40658.3698,-859612.4078,50.2364,255.424,0.020411,0.01793,234.6207,-108824.6509,-204717.827,-421641.6022,41.0397,239.0628,-1854891.27,-100.7035,242.1907,0.01654,-3981025.34,0.037799,245.0187,-63168.3875,0.018074,88.1936,1.0
0.48759,0.8063,0.006319644,17.735,18.641,47.0861,195.5253,2340.9573,152.714,3533.6068,31.975,884.6251,415.2265,255.7596,142.3168,9323.4532,552.8431,83.1099,4652.9818,1769.0231,112.998,1131.0706,2549.78116,1268.882042,665.9824991,3203.351969,0.016009,0.04839,0.037982,131.9196,-29058.7475,0.026448,-108.4837,0.015667,-41659.7272,-870521.3548,27.8833,256.2872,0.018793,0.024281,235.4916,-110661.9636,-207661.1492,-427687.329,23.4234,240.1004,-1878261.246,-124.6377,243.2827,0.021668,-4030946.907,0.030867,245.889,-64468.5363,0.020214,43.5598,1.0
0.53226,0.7213,0.00639355,22.06,18.4547,46.5082,193.0752,2304.3474,152.6952,3500.0081,31.5738,874.2531,410.1039,252.9112,142.298,9237.3318,545.9276,82.0781,4622.4438,1748.7802,111.6627,1118.0316,2527.929346,1082.834081,667.454427,3332.430804,0.017842,0.047452,0.053675,131.9008,-28900.5767,0.043789,-101.5519,0.016724,-41459.4112,-869303.5727,17.8207,256.1903,0.024149,0.023436,235.3954,-110405.1853,-207347.9182,-426893.3185,26.9545,239.9655,-1875653.709,-133.7711,243.1685,0.023278,-4025396.275,0.032418,245.7927,-64240.1016,0.015081,50.2694,1.0
0.83478,0.7527,0.005950245,9.904,17.6898,41.1125,168.3581,1992.4157,152.1298,3148.8598,27.4144,775.3953,359.9292,218.7153,141.7216,8387.8614,474.4286,71.163,4347.612,1554.6169,97.7641,1014.1676,2642.361212,1097.878478,538.0790741,3274.366018,0.015914,0.039439,0.038603,131.3236,-26902.4908,0.037819,-27.3236,0.015183,-38764.3417,-838081.9423,87.1839,253.9183,0.020337,0.019934,232.8273,-105185.327,-199021.1527,-409417.21,93.9498,236.901,-1808582.61,-54.8761,240.0073,0.018791,-3879311.92,0.027952,243.2251,-60684.0689,0.018041,109.4568,1.0
0.76349,0.74257,0.0072387,7.701,18.7109,46.4289,188.2695,2228.5505,152.768,3428.1689,30.6556,852.1179,399.3258,246.1527,142.3699,9059.1489,530.831,80.0467,4559.0321,1706.104,108.3401,1090.1592,2704.411547,1093.774537,544.2214844,3337.105462,0.013474,0.03576,0.035857,131.9726,-28048.9832,0.02655,-41.876,0.014932,-40555.5269,-874622.7301,86.3488,256.8142,0.017868,0.016913,235.991,-109940.9985,-207764.7768,-428327.3001,66.4495,240.3896,-1887014.58,-67.1131,243.5095,0.015365,-4049331.953,0.035887,246.3914,-63418.6584,0.016344,107.8976,1.0
0.76142,0.73379,0.00784477,9.315,18.0673,42.9757,177.8009,2113.3283,151.8352,3238.6023,29.1163,806.2324,377.602,232.5292,141.4375,8554.1194,500.1964,75.5697,4294.4765,1613.6898,103.0004,1032.6888,2631.923927,1106.769442,550.0616761,3309.166568,0.013636,0.033334,0.035514,131.0402,-26117.6539,0.026972,-49.4072,0.011645,-37769.9499,-815878.1378,76.6388,251.9864,0.017812,0.016289,231.177,-102428.744,-193540.9337,-399426.6512,72.5683,235.3056,-1761198.726,-68.7551,238.1181,0.016899,-3781163.736,0.025914,241.5762,-59091.361,0.018472,95.6683,1.0
0.5251,0.79935,0.009985491,17.722,15.2974,38.5837,160.4021,1918.3024,149.8357,2905.8093,26.2252,726.5736,340.7665,209.9126,139.4385,7668.1487,453.2067,68.18,3832.9036,1453.1493,92.6653,929.8263,2379.46243,1150.999557,402.1333304,3633.072577,0.010049,0.025044,0.025767,129.0413,-23026.5828,0.023703,-159.8501,0.011664,-33179.9494,-702839.9323,-40.8266,242.3497,0.012473,0.011747,221.5552,-88779.0026,-167019.338,-344627.1789,-15.4657,225.2316,-1518939.288,-178.6873,227.517,0.0095922,-3264397.253,0.024569,231.9524,-51553.6045,0.011749,-21.6557,1.0
0.58858,0.78018,0.009947292,17.62,15.3594,38.7045,160.9598,1924.3776,149.9202,2916.6163,26.3099,729.1282,341.9027,210.5097,139.523,7696.7116,454.2786,68.4101,3847.328,1458.3105,92.946,933.3408,2414.716543,1112.181654,469.9298223,3669.718333,0.010752,0.026088,0.033807,129.1257,-23090.8368,0.022029,-124.1048,0.016267,-33297.3696,-707272.9458,2.0984,242.7402,0.014637,0.013903,221.9457,-89247.4621,-167992.0944,-346715.1531,9.792,225.6282,-1528444.866,-136.7349,227.9175,0.011157,-3284687.849,0.034491,232.343,-51783.1062,0.014191,14.6205,1.0
0.50093,0.79988,0.009993818,19.246,15.2834,38.51,160.1836,1915.3277,149.8548,2904.2646,26.1851,725.9411,340.344,209.5466,139.4575,7664.3711,452.2496,68.0812,3832.3233,1451.9436,92.507,929.4816,2392.289756,1121.557602,405.1107148,3591.141062,0.010154,0.021903,0.024623,129.0603,-23019.9676,0.022685,-126.6579,0.012152,-33180.6223,-703838.5512,-10.0769,242.4376,0.012412,0.011815,221.6431,-88859.0509,-167215.2979,-345059.0007,-9.9352,225.3136,-1521080.615,-148.3851,227.5978,0.01107,-3268968.151,0.025517,232.0403,-51578.4182,0.011929,11.6789,1.0
0.2283,0.60323,0.004400183,22.556,21.1497,53.2704,221.5739,2651.48,154.6885,4017.6,36.2212,1004.5258,470.8596,289.8766,144.2913,10602.3167,625.4992,94.1722,5300.6438,2009.0109,127.9453,1286.7989,3275.667088,1307.697191,820.7131398,3900.942678,0.0091542,0.021635,0.021633,133.8941,-34250.3836,0.017459,-147.0546,0.010049,-48862.0283,-1007844.856,-3.197,266.646,0.011636,0.011795,245.8515,-128894.6827,-241246.1558,-495824.9173,-11.4396,251.1586,-2172212.938,-165.9036,255.0777,0.008901,-4657472.211,0.0196,256.2487,-75323.8393,0.010373,15.6534,0.0
0.31786,0.61757,0.0044323,23.405,21.0662,53.1059,220.7465,2640.5681,154.6495,4003.6652,36.0799,1000.8062,469.0954,288.7437,144.2523,10565.8533,623.1523,93.816,5283.9901,2001.6276,127.4146,1282.0101,3338.51402,1311.463898,778.6004146,3861.432731,0.009052,0.018119,0.024688,133.8551,-34133.8226,0.020029,-157.4606,0.011194,-48700.1815,-1004931.768,-3.0608,266.4346,0.011089,0.0090867,245.6401,-128500.4059,-240535.7087,-494357.488,7.4639,250.9297,-2165979.875,-165.6189,254.838,0.011107,-4644192.347,0.024672,256.0373,-75083.95,0.011577,5.0906,0.0
0.25695,0.59032,0.004474098,25.803,21.0541,53.1285,220.9934,2642.0334,154.6738,4005.7694,36.134,1001.2936,469.5388,289.2848,144.2766,10571.2526,624.25,93.9314,5285.8589,2002.662,127.7185,1281.5189,3300.665636,1348.992482,838.3228934,3812.188842,0.0099701,0.026035,0.020909,133.8794,-34042.2209,0.028704,-135.538,0.0109,-48621.3636,-1006744.428,4.6477,266.5664,0.0095134,0.010071,245.7719,-128576.8056,-240859.0846,-495140.1295,23.9538,251.0519,-2169858.311,-157.9021,254.9472,0.0084852,-4652455.451,0.026155,256.1692,-75050.4198,0.013125,27.0927,0.0
0.69831,0.6462,0.011473692,11.353,18.6886,47.1752,196.4645,2351.8335,152.9124,3571.1657,32.1367,892.3088,417.7555,256.6065,142.5152,9425.5816,553.8219,83.4684,4719.8091,1784.5415,113.2663,1145.6621,3153.527444,1189.984872,697.9167808,3858.514165,0.015181,0.042737,0.041293,132.1179,-30079.0354,0.034028,-87.4579,0.015655,-42901.9401,-883425.5112,49.2188,257.6659,0.018853,0.015465,236.8709,-112948.8901,-211285.6693,-434391.5819,56.4709,241.6038,-1905893.965,-100.9596,244.9847,0.014993,-4089872.776,0.036831,247.2683,-66076.1811,0.020731,55.9787,1.0
0.71161,0.62722,0.008294776,11.615,18.7131,47.812,197.1177,2370.7083,152.7597,3569.3293,32.292,894.6404,419.3435,258.2735,142.3624,9418.0252,557.2922,83.7253,4697.0864,1788.6097,114.6473,1146.7256,2673.258248,1189.756738,693.2913827,3611.093302,0.015006,0.050824,0.033893,131.9652,-29593.1072,0.028423,-83.2056,0.015893,-42276.6306,-873543.1485,31.9858,256.9399,0.017592,0.020784,236.1431,-111503.6418,-208710.5571,-429571.4318,44.7474,240.8456,-1884729.798,-107.325,244.1144,0.01709,-4044707.114,0.030689,246.5406,-65175.5088,0.02327,60.9803,1.0
0.76084,0.62704,0.010797056,7.626,19.048,47.6327,182.0692,2164.8775,153.024,3390.3602,29.8068,837.7775,388.2603,236.8809,142.622,8994.1242,508.1047,77.2148,4583.464,1679.2732,105.3775,1102.0688,2398.468021,1148.430883,723.730707,3476.453957,0.014325,0.032285,0.033284,132.2244,-28713.5849,0.029276,-22.5058,0.015102,-41356.4603,-893537.7841,96.1311,258.2409,0.01693,0.015612,237.312,-111998.5659,-211775.5556,-436741.4797,95.7511,241.5777,-1927439.056,-50.2236,244.7951,0.016093,-4134287.661,0.032768,247.7141,-64612.652,0.017818,123.9651,1.0
0.62935,0.82153,0.008378377,12.972,16.2087,41.0206,161.1262,1950.0192,149.1513,2893.3009,26.9343,728.6382,341.8841,216.28,138.7531,7638.0386,457.493,68.9339,3800.0799,1455.9068,95.7186,935.6574,2404.944863,1301.574217,514.7061217,3826.080753,0.021497,0.035763,0.045307,128.3557,-23329.7762,0.042195,-31.4064,0.023127,-33168.5998,-668661.6963,81.9009,240.6117,0.024122,0.020489,219.7998,-85983.1332,-159899.3824,-329186.7321,63.1726,223.6081,-1445599.642,-52.012,225.9092,0.020084,-3107491.463,0.043607,230.2004,-50667.8555,0.022782,103.0493,1.0
0.59326,0.76678,0.008794039,17.247,16.0995,40.6562,168.8767,2020.5798,150.6148,3061.5624,27.6124,765.4868,358.8518,221.1658,140.2176,8079.3376,476.7743,71.7831,4039.127,1530.9495,97.5905,980.3773,2361.256276,1042.955842,544.563686,4052.242033,0.022701,0.031157,0.038658,129.8204,-24588.3485,0.044924,-165.8028,0.019743,-35358.2602,-744778.7398,-55.9264,245.9903,0.018737,0.015103,225.1959,-94320.6117,-177232.3324,-365422.2743,-57.5636,229.1222,-1608854.924,-204.8632,231.6602,0.015827,-3456304.643,0.038756,235.5931,-54845.9362,0.016949,-23.4196,1.0
0.72322,0.7375,0.008502551,12.981,16.3677,41.1617,167.0056,1977.8869,150.6473,3023.3584,28.0025,753.3429,354.0348,232.4801,140.2499,7983.3314,475.7203,71.9226,4008.2838,1507.5427,100.945,960.1495,2443.816205,989.6781953,554.9864879,3503.279379,0.01852,0.052843,0.057963,129.8526,-23945.7043,0.038248,-76.6761,0.018749,-34687.5133,-746700.9768,2.5072,246.2651,0.029775,0.023621,225.467,-94192.2044,-177552.2373,-365959.8719,28.2076,229.3492,-1612968.974,-125.2339,231.9071,0.019232,-3465009.814,0.035076,235.8646,-54290.6801,0.025063,53.116,1.0
0.4532,0.64398,0.005710606,22.16,19.1545,48.2513,200.7254,2403.5851,153.1829,3638.981,32.8159,910.1524,426.5763,262.662,142.7856,9602.8848,566.42,85.3015,4799.3681,1820.1748,115.9601,1166.2414,2896.563942,1043.386595,623.0832797,3752.245104,0.01452,0.030875,0.034376,132.3884,-30372.9647,0.031191,-121.9565,0.014035,-43435.3473,-901341.6727,-5.6787,258.6833,0.014953,0.015108,237.8888,-114927.2796,-215329.0622,-443056.6431,-4.9477,242.6734,-1944257.989,-162.543,246.0627,0.011393,-4171663.993,0.030647,248.286,-67073.8245,0.019631,33.1056,1.0
0.36909,0.61898,0.005716676,21.18,19.255,48.5247,201.6508,2412.1109,153.276,3653.7107,32.9722,913.6182,428.4424,264.1113,142.8788,9641.7497,569.6838,85.7177,4818.8566,1827.23,116.5755,1169.3028,3012.699228,1152.786564,670.2926856,3813.251274,0.016356,0.038637,0.038225,132.4816,-30407.235,0.033522,-135.3557,0.01642,-43540.8689,-907593.0185,15.8788,259.1645,0.019848,0.018457,238.37,-115541.9223,-216706.3756,-445998.7436,16.6903,243.1606,-1957642.426,-139.0094,246.5561,0.014652,-4200197.391,0.034604,248.7672,-67337.9935,0.022345,19.4956,1.0
0.38493,0.61833,0.005689958,21.247,19.1743,48.4317,201.4888,2409.6638,153.316,3655.3881,32.949,913.5773,428.202,263.4681,142.9188,9646.7549,568.7163,85.6416,4824.1435,1827.2537,116.4256,1170.2192,2847.731945,1151.004478,672.875797,3701.7288,0.015848,0.037707,0.028804,132.5216,-30478.0462,0.033511,-110.2836,0.020223,-43644.5629,-910294.6514,21.6744,259.3724,0.01503,0.013975,238.5779,-115854.0938,-217321.1017,-447262.1574,23.6811,243.3699,-1963426.463,-133.7832,246.7766,0.01403,-4212526.642,0.04129,248.9752,-67512.102,0.021464,44.927,1.0
0.34552,0.73877,0.005252474,19.061,19.9116,50.2043,208.7065,2492.8543,153.8571,3783.2758,34.1274,945.3109,443.3369,273.3057,143.4599,9984.4102,589.4773,88.7186,4993.5528,1890.8415,120.5931,1209.4516,2285.003732,1194.012061,733.8238379,3773.580553,0.013861,0.026741,0.02997,133.0627,-31692.0569,0.027215,-95.9407,0.014441,-45387.5508,-947589.167,37.5241,262.2002,0.013255,0.013004,241.4054,-120601.3546,-226298.9799,-465631.8447,30.8271,246.3666,-2043262.196,-120.5323,249.9461,0.011858,-4382690.477,0.030313,251.8027,-70238.0798,0.014862,62.0006,1.0
0.37431,0.73829,0.005501549,21.754,19.2615,48.6398,202.401,2419.846,153.4282,3678.3989,33.0849,918.6961,430.2332,264.4475,143.031,9708.6346,570.424,86.0,4860.9662,1837.5727,116.9832,1178.5633,2372.845633,1239.579975,746.3605834,3619.743947,0.013036,0.029907,0.03516,132.6338,-30920.7897,0.027007,-127.2321,0.014726,-44209.4326,-917910.9468,20.6605,259.9551,0.017034,0.014715,239.1601,-117040.0745,-219323.5235,-451123.2575,13.4776,244.0045,-1979731.928,-135.1576,247.4888,0.012933,-4247276.767,0.031143,249.5573,-68292.0473,0.016226,27.8996,1.0
0.40374,0.77339,0.005591211,20.05,19.2775,48.5534,202.1569,2419.0612,153.31,3665.303,33.0329,916.4389,429.5671,264.1287,142.9128,9672.5929,570.5599,85.9046,4835.9252,1832.8359,116.7202,1174.0641,2429.363757,1284.100424,695.5822064,3991.602933,0.019083,0.043171,0.046561,132.5156,-30670.35,0.038536,-136.0316,0.019554,-43852.2399,-909882.6637,0.53495,259.3406,0.02183,0.019258,238.5461,-116018.0778,-217392.1763,-447250.1452,-7.6469,243.3679,-1962544.585,-155.8873,246.8019,0.014129,-4210647.573,0.039681,248.9434,-67714.2415,0.021086,19.7688,1.0
0.4467,0.77079,0.00763938,20.569,17.025,42.9904,178.6976,2135.7204,151.5132,3241.7888,29.2,810.0127,379.7083,233.6235,141.116,8555.6251,504.5247,75.9312,4280.6292,1620.1387,103.0189,1037.2636,2639.43764,1335.300519,544.3128996,3395.602723,0.013325,0.030036,0.031201,130.7188,-26417.4349,0.027583,-143.1877,0.014167,-37928.7405,-796226.1026,-11.0634,250.3083,0.01587,0.014994,229.5137,-101000.6562,-189696.7049,-390825.107,-7.9049,233.7151,-1719113.651,-157.283,236.5437,0.015569,-3691548.484,0.031263,239.9109,-58773.0509,0.015954,4.535,1.0
0.59101,0.7381,0.007439561,16.238,17.23,43.8593,182.4187,2176.0252,151.881,3306.6229,29.8455,825.7732,387.4855,238.6971,141.4837,8727.0948,515.7441,77.5133,4366.9224,1651.8737,105.3708,1055.3349,2599.044657,1280.352662,576.5994251,3286.930829,0.014875,0.040586,0.045593,131.0865,-26867.9293,0.037789,-85.118,0.022058,-38664.5793,-818308.612,40.8122,252.126,0.019177,0.018339,231.3306,-103511.3288,-194782.4098,-401456.7796,46.2936,235.5985,-1766424.102,-107.0108,238.4961,0.020894,-3792455.792,0.053136,241.7281,-60080.0058,0.019998,62.5979,1.0
0.49046,0.75465,0.006461253,19.048,18.1558,45.7987,191.0293,2279.3942,152.6723,3474.3523,31.2123,866.8241,406.0327,249.2077,142.275,9171.5405,538.5168,81.1334,4596.1396,1734.1431,109.9766,1110.9268,2748.215406,1310.759794,611.5330381,3673.11533,0.013177,0.025375,0.036201,131.8778,-28747.4366,0.02784,-76.5548,0.015544,-41264.2794,-867880.66,48.3458,256.0793,0.015199,0.011496,235.282,-110066.9011,-206849.1402,-425963.2463,46.9983,239.8069,-1872604.107,-103.5335,242.9845,0.013611,-4018864.493,0.038301,245.6795,-63992.2691,0.014767,74.8482,1.0
0.67393,0.71766,0.005727274,8.828,18.9436,47.6946,198.8426,2374.2841,153.2771,3620.3014,32.4678,903.1813,422.6845,259.0306,142.8798,9556.9602,559.5015,84.4502,4790.8995,1806.8356,114.4587,1159.7881,3066.358061,1420.838728,851.2612942,4021.199909,0.024898,0.05339,0.053831,132.4826,-30366.3823,0.048034,-82.9426,0.028296,-43476.0029,-907723.5489,21.4313,259.175,0.025859,0.024638,238.3776,-115465.8616,-216646.5137,-445804.916,17.8331,243.1247,-1957919.485,-131.1336,246.5307,0.025723,-4200750.604,0.064421,248.775,-67269.6475,0.031446,71.5911,1.0
0.68923,0.72082,0.007364854,8.973,17.2863,46.4205,187.8129,2239.0703,152.8668,3459.8569,30.5497,859.3245,399.871,242.2,142.4684,9145.2794,523.1788,79.5811,4621.3816,1719.949,106.857,1119.0819,2739.612141,1426.496234,834.9859921,3950.558141,0.026154,0.059554,0.069875,132.0711,-29488.2904,0.054707,-57.7574,0.034427,-42182.2868,-880991.9369,43.2107,257.4813,0.032565,0.029242,236.6759,-111978.3833,-210079.0667,-432186.8894,25.0949,241.2738,-1900660.538,-94.928,244.5787,0.024862,-4078311.859,0.073389,247.0739,-65249.1009,0.03316,80.8537,1.0
0.69715,0.68431,0.007049686,8.407,18.9291,47.7813,198.8869,2375.2648,153.3131,3626.3179,32.4841,904.3463,422.9203,259.3129,142.9158,9573.6694,559.0371,84.473,4802.9117,1809.197,114.712,1162.9953,3110.779624,1405.220649,789.8391174,4044.9844,0.025499,0.062046,0.048457,132.5185,-30533.8122,0.049812,-89.627,0.029672,-43685.7761,-910166.2878,30.2211,259.3642,0.023138,0.030029,238.5656,-115893.9961,-217321.7922,-447064.4107,23.3754,243.3315,-1963148.645,-124.333,246.7705,0.030514,-4211882.291,0.063474,248.9631,-67557.5865,0.034319,64.6202,1.0
0.56689,0.61508,0.010241627,18.078,15.0977,38.067,158.187,1891.6601,149.6649,2868.5685,25.8562,717.014,336.1141,206.9852,139.2677,7570.2297,446.5349,67.2356,3785.5404,1434.079,91.333,918.2599,2271.733296,1225.085145,622.5458063,2958.267328,0.01433,0.024742,0.025297,128.8705,-22694.8698,0.024724,-134.5548,0.016396,-32715.0225,-693965.6982,-20.8978,241.5644,0.012974,0.013401,220.77,-87606.2666,-164850.3322,-340200.2238,-37.336,224.3872,-1499908.927,-158.4296,226.6197,0.012285,-3223772.762,0.031376,231.1672,-50853.035,0.01326,2.9738,0.0
0.60199,0.61108,0.010357194,18.46,14.9554,37.6872,156.7793,1876.3799,149.5249,2845.1185,25.6208,711.2209,333.2451,204.84,139.1277,7508.402,442.3679,66.6216,3754.8732,1422.4351,90.4443,911.6713,2305.408107,1215.377738,643.5259303,3162.564888,0.014637,0.021623,0.028977,128.7304,-22532.5337,0.030239,-198.6083,0.015634,-32457.3027,-686767.0042,-64.4936,240.9233,0.0148,0.012183,220.1288,-86763.8044,-163174.6339,-336711.078,-38.6422,223.7172,-1484470.593,-203.3356,225.9217,0.015057,-3190814.322,0.029819,230.526,-50408.0506,0.016453,-50.5317,0.0
