tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.27764,-2242.6767,-8.12e-19,-9.72e-19,-1770.931,-247152.3121,-1.95e-21,-7857.1424,1.76e-20,3.4e-19,1.85e-18,0.23555,1.01e-18,-2.52e-18,-103025.6333,1.08e-19,-2170.1941,2.37e-20,-5.0700000000000004e-21,-0.48445,0.47354,-1227.1094,-3824.5169,6.45e-19,-2203.2354,2.59e-19,654.262,0.12786,-1.75e-19,1.38e-18,0.75671,2.52e-20,2.1e-18,2.58e-19,334.7394,285.2734,-2768.1214,-3.02e-20,0.13215,1.04e-20,2.32e-18,0.21085,-3.13e-20,-70658.7909,1.0182,-0.25364,-1.0511,0.1695,-3.74e-19,-6.79e-19,8.840000000000001e-21,2.03e-18,-7.93e-19,3.9587,0.098561,-1.75e-19,0.32141,-6.02e-22,0.41863,333.3372,-2e-18,538.2501,-220155.6569,-162001.6192,5.1200000000000005e-21,5.7e-21,-0.36414,1.17e-18,1.32e-21,5.5e-21,0.016041,0.03402,0.033647,131.7,-28541.42,0.029733,-113.0662,0.018435,-40924.0778,-856434.9208,15.7904,255.1737,0.017565,0.017216,234.3792,-108816.5974,-204243.7543,-420585.0414,16.0994,238.8935,-1848094.041,-135.2704,242.026,0.015081,-3966635.36,0.037186,244.7764,-63363.9039,0.019141,37.9648,0.364,0.70446,0.006538747,18.344,18.1676,45.8134,190.6687,2280.0423,152.4945,3459.8324,31.1714,864.608,405.1873,249.2506,142.0972,9130.8228,537.8939,81.028,4566.9577,1729.3228,110.1024,1107.8083,2777.073322,1159.006641,617.2932494,4277.109433,0.0
0.3056,-4743.5178,-5.46e-20,1.08e-19,-3331.4228,-235060.8001,9.91e-22,-2668.7177,3.1800000000000004e-21,-3.09e-19,1.05e-20,-8.9207,4.53e-20,-3.05e-18,-99299.8581,-4.18e-19,-4078.2526,-9.360000000000001e-21,-2.52e-20,-0.36185,0.36185,-3466.2589,-6922.6702,-1.97e-19,-5414.3952,-2.24e-18,306.8437,0.058617,-1.83e-19,4.79e-19,0.46457,-7.04e-20,-2.35e-19,-1.12e-19,251.3629,283.1583,-6309.1946,-2.04e-20,-3.6064,1.55e-22,9.68e-20,0.15968,-7.810000000000001e-21,-63630.3501,0.77088,-0.29231,-0.77088,0.10632,-4.47e-19,-1.99e-18,-1.28e-19,2.63e-19,-7.1e-19,95.6218,0.13282,2.92e-19,0.17003,1.64e-22,0.35673,556.76,0.0,706.9526,-197678.646,-163464.1989,2.89e-22,-2.01e-22,-0.36434,-1.05e-19,-4.0500000000000005e-21,1.86e-20,0.010935,0.021728,0.018731,130.4157,-25783.7898,0.024994,-162.1047,0.0087354,-37043.3505,-778487.3075,-22.1137,248.8378,0.0097042,0.010763,228.0433,-98704.1299,-185393.6614,-382104.393,2.077,232.1579,-1681102.166,-167.0631,234.8787,0.01108,-3610458.852,0.018503,238.4405,-57423.9154,0.010696,-17.0028,0.54836,0.68788,0.008020714,22.894,16.7273,42.2768,175.859,2104.4636,151.2101,3186.9127,28.7631,796.9817,373.6945,230.3491,140.8129,8409.9301,496.6742,74.7434,4203.2391,1593.9024,101.7048,1020.3197,2547.753275,1145.702996,539.2345999,3528.597176,1.0
0.2679,-4615.3739,-2.67e-20,-1.62e-18,-3104.5358,-242082.8305,-1.91e-22,-3058.8152,8.63e-21,-3.03e-20,-5.77e-20,6.1241,2.11e-19,2.61e-18,-99179.7771,-6.66e-19,-3808.7445,1.14e-20,-1.99e-20,-0.326,0.326,-3425.3539,-6813.4336,5.040000000000001e-21,-5098.7951,-3.44e-18,251.0193,0.057195,7.5e-20,-3.62e-19,0.38612,-4.02e-21,-1.46e-18,7.42e-20,285.6645,290.8435,-5848.2809,-9.64e-21,1.3979,2.95e-21,-3.21e-20,0.15275,-1.05e-19,-63123.2567,0.6614,-0.28153,-0.6614,0.091584,2.92e-20,5.94e-19,4.67e-20,3.75e-20,4.61e-19,58.0815,0.1268,-2.56e-20,0.15234,-7.43e-22,0.37488,520.6296,1.52e-18,576.2441,-199746.2334,-165947.8789,-2.75e-22,1.53e-22,-0.36288,1.58e-19,2.82e-21,-7.82e-21,0.013708,0.027132,0.028368,130.5102,-26014.4832,0.023647,-174.1673,0.014234,-37355.0905,-783977.0047,-21.7555,249.2941,0.013872,0.013554,228.4997,-99450.9329,-186763.7847,-384833.9195,6.9762,232.6466,-1692866.367,-167.3286,235.4104,0.013446,-3635557.449,0.026161,238.8969,-57880.9571,0.017814,-30.3344,0.5248,0.70105,0.00787677,21.334,16.8772,42.5164,176.7958,2114.3124,151.3047,3204.5771,28.9014,801.1309,375.6545,231.3381,140.9075,8456.8831,499.5154,75.1409,4228.6869,1602.2744,102.1433,1025.5405,2510.231911,1150.122047,532.2590315,3522.449299,1.0
0.20903,-4716.792,1.92e-19,-3.48e-18,-3353.0506,-262560.7695,-2.3000000000000003e-22,-3331.4635,-1.68e-21,-6.98e-20,-3.5e-21,-4.1439,3.54e-19,-8.11e-19,-111469.4019,2.18e-19,-3945.9721,1.81e-20,6.6300000000000006e-21,-0.27001,0.27001,-3886.4519,-6922.1979,5.55e-20,-5249.5839,1.62e-19,155.3614,0.05088,-7.270000000000001e-21,4.17e-19,0.37825,1e-20,-2.01e-18,-1.53e-19,212.2838,160.2364,-5933.7228,-6.03e-21,-0.52722,1.7000000000000002e-22,7.16e-20,0.14663,1.09e-19,-73376.6611,0.65035,-0.2061,-0.65035,0.067778,-1.8e-19,-1.73e-18,-6.37e-20,-3.56e-19,4.4e-19,35.8466,0.088106,4.56e-22,0.11534,1.0900000000000001e-21,0.29039,292.73,-2.27e-18,481.9067,-217371.2395,-181005.0676,3.92e-22,-8e-22,-0.27976,-4.09e-20,3.6e-21,4.1200000000000005e-21,0.014342,0.028163,0.029306,130.4323,-25524.6643,0.029608,-105.3313,0.0094354,-36773.9178,-779458.5641,4.4201,248.9642,0.013173,0.014497,228.1696,-98442.1906,-185469.5726,-382337.5342,37.5191,232.2532,-1683182.105,-124.0273,234.9704,0.013636,-3614892.886,0.021426,238.5669,-57167.0637,0.015155,29.9918,0.61779,0.707,0.007890152,17.587,16.9917,42.9776,175.6299,2090.3941,151.2267,3172.2131,28.9717,792.442,372.9328,229.4646,140.8295,8371.9149,501.2936,74.7718,4187.8927,1585.2163,103.4959,1009.0875,2521.422539,1149.508245,523.6096047,3559.390175,1.0
0.34407,-2617.8557,-1.61e-18,4.18e-19,-1698.2866,-238228.4535,-3.91e-21,-8617.0839,-3.52e-21,-3.19e-19,1.33e-19,0.53018,8.98e-19,-2.7e-18,-103988.6719,2.1e-18,-2113.6002,-4.17e-20,1.47e-20,-0.85076,0.83705,-3377.3479,-5305.7314,3.3e-19,-3155.025,-4.05e-20,1067.1481,0.17676,7.27e-20,1.63e-19,1.0958,-6.06e-20,-1.15e-18,1.39e-19,348.7627,442.7779,-4043.4743,-2.98e-20,0.27528,-7.170000000000001e-21,3.45e-19,0.19426,-5.31e-19,-59079.4591,1.1299,-0.32616,-1.1547,0.26788,9.23e-20,6.16e-19,-2.22e-19,-1.54e-18,1.15e-18,6.9167,0.22125,-9.91e-19,0.36314,-5.1e-21,0.63875,1093.847,3.12e-18,492.837,-220696.5293,-186971.3684,-2.6300000000000002e-21,-2.04e-22,-0.63856,9.35e-20,2.82e-21,-1.4800000000000002e-21,0.014516,0.045878,0.037896,132.5061,-30202.2772,0.034445,-74.3705,0.016684,-43318.0578,-909324.1251,49.2817,259.2971,0.017935,0.02062,238.4994,-115465.3456,-216907.4743,-446464.7811,48.6158,243.2342,-1961345.313,-105.9534,246.625,0.016375,-4208051.946,0.03275,248.897,-67152.2969,0.019908,80.202,0.47045,0.65873,0.005830827,23.193,18.9536,47.8188,199.2057,2375.5836,153.3006,3621.5067,32.5568,903.4521,423.287,260.2916,142.9033,9560.1056,561.6855,84.6317,4791.2642,1807.4719,115.0007,1157.3488,2918.059518,1026.247448,604.4441627,3411.566818,1.0
0.29397,-3669.7952,-1.3e-18,5.4e-19,-2418.6264,-226644.7797,6.800000000000001e-22,-10511.623,-5.8700000000000006e-21,1.21e-20,-2.13e-19,-0.27601,5.29e-19,2.7e-19,-106123.3184,-1.03e-19,-3033.178,-1.28e-20,1.47e-20,-0.82791,0.77716,-3689.5145,-6668.0293,1.11e-19,-4131.5587,1.62e-19,995.6549,0.19643,2.18e-20,-1.2e-18,1.0353,-1.17e-20,1.95e-20,4.1e-20,361.8157,443.7566,-5084.2354,0.0,-0.17175,2.1200000000000003e-21,1.01e-19,0.23274,3.75e-19,-60571.5209,1.2368,-0.30502,-1.2063,0.25328,6.8e-20,-1.22e-18,-4.72e-19,2.25e-19,-1.68e-19,5.2395,0.20486,-1.75e-19,0.36977,0.0,0.58792,1011.8665,1.3e-19,474.0209,-209305.5736,-191460.3628,1.05e-20,6.12e-22,-0.59246,1.84e-19,-2.82e-21,-2.77e-20,0.010629,0.041121,0.028543,132.3124,-30000.9843,0.024025,-85.4886,0.01133,-42945.3087,-896362.9469,35.7113,258.3007,0.014044,0.016853,237.5014,-114029.9495,-213919.7689,-440169.2879,9.9945,242.187,-1933594.301,-117.6891,245.5485,0.0096937,-4148870.822,0.0255,247.8989,-66440.1409,0.021814,68.7667,0.37645,0.64467,0.005874585,29.116,18.6478,47.0606,195.9084,2338.893,153.107,3572.7352,31.9706,890.7959,416.5446,255.1317,142.7096,9432.5669,550.4735,83.185,4733.1965,1782.157,112.6597,1145.7581,2849.751594,1021.917235,614.7909857,3276.59548,1.0
0.24974,-4283.6655,-5.5e-19,1.35e-20,-2791.5527,-234458.0248,-1.68e-21,-10817.3347,-4.4e-22,-8.49e-20,0.0,-1.2779,9.22e-19,7.55e-19,-106985.867,1.17e-18,-3519.2174,5.33e-21,-3.39e-20,-0.70797,0.70381,-4708.0808,-7798.2592,4.03e-20,-4998.5118,2.43e-20,1129.3985,0.22491,-1.18e-19,3.07e-18,1.04,1.5e-20,-8.08e-19,-1.69e-19,313.6394,584.6377,-6220.6592,-7.45e-21,-0.68082,-7.73e-21,7.58e-20,0.21711,1.5e-18,-64921.1338,1.2586,-0.26598,-1.2448,0.26824,0.0,-8.29e-19,3.84e-19,-5.63e-19,-1.29e-18,10.742,0.15933,5.47e-20,0.43833,-4e-21,0.49713,714.6311,5.21e-19,572.3688,-212510.4054,-192022.5186,-5.02e-21,4.08e-22,-0.48102,5.84e-21,-3.4800000000000006e-21,4.84e-20,0.015422,0.031484,0.039745,132.7975,-31037.6525,0.034397,-96.6859,0.016678,-44462.5049,-929133.5145,36.8101,260.8083,0.018115,0.012595,240.0133,-118189.0616,-221813.0773,-456466.4403,30.0004,244.8791,-2003756.446,-119.4347,248.3707,0.015359,-4298487.124,0.037836,250.4106,-68822.9636,0.023185,59.4454,0.34446,0.64256,0.005486934,29.825,19.4898,49.1736,204.7002,2444.5578,153.5919,3713.1258,33.4665,927.5074,434.8604,267.7707,143.1947,9799.7128,577.8128,86.9921,4903.1673,1855.2867,118.2106,1187.2261,2795.742118,997.8868457,616.5169854,3345.210904,1.0
0.18874,-3044.2432,3.53e-19,-8.64e-19,-2954.2408,-226223.9991,-7.54e-21,-9284.8685,1.73e-21,-1.56e-19,2.52e-19,7.8891,2.07e-19,4.51e-19,-99848.3433,-1.21e-19,-3389.7157,-2.18e-20,-3.46e-21,-0.34932,0.33257,-3854.4137,-5576.2548,-1.92e-19,-3331.2098,-3.4e-19,396.6475,0.12043,-5.02e-19,-7.6e-19,0.42799,-2.44e-20,-6.78e-19,-6.310000000000001e-21,265.0122,247.4169,-4139.271,-1.78e-20,3.1747,-1.9300000000000003e-21,-1.06e-18,0.10123,1.25e-19,-81239.3234,0.51925,-0.16879,-0.46124,0.11801,-8.75e-20,7.11e-19,-1.46e-19,3e-19,-1.05e-19,87.2839,0.071442,6.38e-20,0.14532,-4.1700000000000006e-21,0.22382,213.1038,-2.41e-18,156.4063,-194252.6732,-141804.9157,-5.740000000000001e-21,-2.36e-21,-0.23941,1.64e-19,9.69e-22,3.4900000000000005e-21,0.021892,0.047072,0.050409,132.0447,-29371.5326,0.0498,-112.0064,0.034802,-42078.681,-878635.3556,17.9449,256.9211,0.022887,0.022455,236.1265,-111744.8034,-209646.1657,-431583.5729,29.8906,240.7569,-1895638.045,-134.9633,244.0076,0.022525,-4068008.904,0.0762,246.5237,-65107.6363,0.034732,40.7796,0.51084,0.72443,0.006161353,15.663,18.5803,46.814,194.9479,2331.5493,152.8391,3539.1517,31.8596,884.3494,414.324,254.5774,142.4419,9340.3161,549.609,82.8336,4672.4438,1768.8054,112.4997,1133.6609,2768.066451,1444.251303,769.6330935,3710.936325,1.0
0.21843,-3101.2484,8.32e-19,4.86e-19,-3061.5457,-226115.9223,6.610000000000001e-21,-8661.6116,7.97e-21,4.7e-20,2.45e-19,4.2677,1.15e-19,2.25e-19,-109230.9915,1.44e-19,-3490.8064,1.36e-20,-4.3e-20,-0.297,0.3566,-2738.8192,-6088.4574,-3.03e-20,-3332.6254,-3.08e-19,293.6304,0.11636,-2.64e-20,7.87e-19,0.54343,-1.64e-20,-6.52e-19,4.13e-20,284.8115,211.5734,-4464.5613,-8.63e-20,0.87757,-2.95e-22,-5.89e-20,0.21075,-1.84e-19,-83688.8693,0.7787,-0.22227,-0.82652,0.099294,2.04e-19,-2.64e-19,-1.34e-19,-1.76e-18,3.77e-19,45.4955,0.061946,5.83e-20,0.17922,-1.2300000000000002e-21,0.24215,163.9124,-1.95e-19,120.6295,-197322.1505,-154896.1586,2.67e-21,-5.860000000000001e-21,-0.2628,2.31e-19,2.42e-22,5.790000000000001e-21,0.023244,0.051203,0.044051,131.8324,-28823.6782,0.047792,-107.1249,0.021932,-41326.242,-864899.4599,24.5668,255.8431,0.022073,0.026464,235.0485,-109900.3692,-206280.8171,-424751.7239,24.7895,239.6028,-1866222.31,-127.1187,242.7769,0.01716,-4005289.655,0.040901,245.4457,-63992.3818,0.037593,44.5329,0.41944,0.72333,0.006410342,17.822,18.3032,46.1803,192.2235,2298.3548,152.6269,3488.565,31.4219,871.7083,408.4975,251.233,142.2297,9206.7758,542.2039,81.6828,4605.366,1743.5414,111.085,1116.8951,2213.725553,1243.091493,637.7919741,3374.340075,1.0
0.20309,-3205.368,-4.36e-19,-5.26e-19,-2871.8602,-234240.2948,5.91e-21,-8870.6332,6.15e-21,1.21e-20,1.54e-19,-6.4611,3.39e-20,-1.17e-18,-99771.143,1.77e-19,-3311.6149,3.97e-20,1.37e-20,-0.27623,0.29585,-2403.7782,-6037.5235,-1.21e-19,-3522.9401,3.24e-19,278.5743,0.10408,-1.16e-19,-8.37e-19,0.48296,-3.01e-20,-1.36e-18,-2.1e-21,301.6866,239.3308,-4620.7641,3.1800000000000004e-21,-1.8252,-4.13e-22,-3.45e-19,0.17189,-3.59e-19,-78424.9688,0.62861,-0.19296,-0.70333,0.095153,8.75e-20,1.99e-18,2.17e-19,1.2e-18,-7.44e-19,65.5773,0.056499,4.37e-20,0.17774,2.14e-21,0.22276,146.6662,2.17e-20,161.3889,-198741.1213,-143852.1116,3.6100000000000005e-21,-2.42e-21,-0.24005,1.17e-19,3.7e-21,1.18e-20,0.023691,0.045739,0.037008,131.8223,-28943.6503,0.04604,-133.0021,0.026438,-41458.8875,-864243.2203,-24.9008,255.791,0.0185,0.023305,234.9965,-109986.1477,-206272.7602,-424630.7445,-7.2062,239.582,-1864817.088,-175.474,242.7736,0.023645,-4002294.329,0.054951,245.3937,-64111.7535,0.032147,19.1105,0.40519,0.7371,0.0063472,18.231,18.4658,46.4978,193.3322,2313.6376,152.6167,3502.7314,31.6128,876.0464,410.8143,253.2061,142.2195,9243.321,546.2547,82.1744,4619.5335,1751.9991,111.7241,1121.2979,2482.392535,1343.396584,623.7764581,3425.895113,1.0
0.094558,-4466.0297,2.24e-20,3.02e-18,-3074.2418,-284818.8321,-9.56e-22,-3631.9918,6.3900000000000004e-21,3.03e-20,2.08e-19,-8.7086,1.23e-19,3.6e-18,-122542.4058,-1.74e-19,-3756.6804,-2.4400000000000002e-21,4.4400000000000004e-21,-0.25411,0.25411,-2732.0792,-6879.3116,2.34e-19,-5246.1507,4.01e-19,225.8382,0.082419,1.09e-19,7.24e-19,0.51028,4.95e-20,-1.3e-19,-4.730000000000001e-21,264.8646,534.0822,-5939.7211,6.58e-22,-3.4027,-2.95e-22,-8.42e-21,0.16844,-6.25e-20,-84432.3267,0.79767,-0.10327,-0.79767,0.082644,4.28e-19,-2.41e-18,1.96e-20,6e-19,2.88e-20,91.8193,0.051343,-3.16e-19,0.18661,5.980000000000001e-21,0.13036,130.8538,-7.38e-19,621.2575,-229290.173,-183231.5901,9.179999999999999e-23,4.59e-22,-0.13632,-3.21e-20,-1.4e-20,-1.48e-20,0.013594,0.034261,0.022751,130.8016,-26652.9321,0.026462,-165.7027,0.011163,-38241.6749,-801136.6686,-21.039,250.7122,0.012382,0.016719,229.9178,-101703.4141,-190911.0997,-393298.2014,-28.8658,234.1531,-1729635.428,-167.6893,237.0095,0.014349,-3713994.372,0.024068,240.315,-59222.2074,0.019303,-19.3109,0.33944,0.70612,0.007493308,25.625,17.1245,43.2018,179.7703,2150.7179,151.596,3263.066,29.3818,815.5113,382.0801,234.8709,141.1988,8611.5914,506.9904,76.3848,4307.6949,1631.0611,103.7923,1045.4675,2544.021459,1119.824908,549.6162414,3621.314909,1.0
0.25281,-4383.5865,5.46e-20,-7.02e-19,-3067.2042,-276209.0248,2.76e-21,-3340.3242,5.5100000000000004e-21,-7.28e-20,-2.73e-19,8.843,-5.47e-20,-1.85e-18,-100145.7415,-1.66e-19,-3795.0911,-2.36e-20,7.860000000000001e-21,-0.35236,0.35236,-3108.0732,-6965.127,7.06e-20,-5150.9696,1.71e-18,344.2131,0.099189,-2.18e-20,1.44e-18,0.47513,-3.65e-22,1.43e-18,-7.5e-20,266.0909,454.3342,-6160.0644,-3.89e-20,3.0795,-2.83e-21,1.52e-19,0.17375,5.16e-19,-64979.3792,0.66882,-0.28148,-0.66882,0.11266,-4.79e-19,6.35e-19,-1.53e-19,-6.17e-19,-2.72e-19,93.9577,0.12055,-1.68e-19,0.19553,-4.2500000000000004e-21,0.34534,484.6717,4.05e-19,474.7517,-222037.522,-164724.4876,6.12e-23,-2.4e-21,-0.32503,8.18e-20,-2.53e-20,5.290000000000001e-21,0.013929,0.030168,0.029176,130.6905,-26357.0795,0.028346,-140.1346,0.011942,-37845.1384,-794551.9047,-7.992,250.1699,0.013831,0.013323,229.3755,-100769.7524,-189243.3973,-389993.4478,11.2073,233.567,-1715526.43,-153.9488,236.3686,0.013567,-3683898.081,0.024978,239.7727,-58645.3629,0.017179,5.8707,0.46831,0.70275,0.007679235,18.765,17.038,42.9318,178.5903,2137.0901,151.4849,3239.9085,29.1862,809.9358,379.5238,233.2274,141.0877,8550.0641,503.638,75.8934,4274.8604,1619.884,103.0463,1038.1583,2470.086349,1140.020289,579.2189571,3682.977528,1.0
0.2019,-4540.8828,2.73e-21,-1.08e-19,-3099.7432,-293409.6314,1.7400000000000003e-21,-3160.3408,-2.4400000000000002e-21,5.91e-20,-5.08e-21,-0.28972,4.15e-20,-5.86e-19,-108145.6176,9.14e-19,-3886.4252,2.6600000000000002e-21,-2.54e-22,-0.32585,0.32585,-3472.0192,-6906.1814,-4.79e-20,-5364.8036,4.47e-18,297.5755,0.088105,-1.36e-20,-2.33e-18,0.46455,1.68e-20,4.01e-18,1.2e-19,320.8369,430.4446,-6145.0418,7.45e-21,0.10464,-9.74e-22,-4.74e-20,0.15836,-6.25e-20,-71056.5179,0.65365,-0.21001,-0.65365,0.10097,-1.19e-19,4.77e-19,-1.09e-19,-1.52e-19,1.57e-19,8.1257,0.097245,1.82e-21,0.17699,-1.7699999999999998e-23,0.2862,353.2462,1.43e-18,420.6137,-235082.4636,-172138.0933,1.04e-21,7.77e-22,-0.26099,-1.46e-20,1.0600000000000001e-21,8.910000000000001e-21,0.016215,0.033355,0.03602,130.5407,-26194.3009,0.033138,-133.2624,0.01587,-37571.3415,-785754.4499,10.2748,249.4421,0.014587,0.016017,228.6477,-99804.7736,-187272.7043,-385793.056,19.32,232.8186,-1696675.082,-135.3255,235.6079,0.015321,-3643682.637,0.037027,239.0449,-58146.716,0.017226,12.0951,0.45878,0.71816,0.007747418,20.075,16.9055,42.6251,177.1493,2120.2596,151.3351,3213.9699,28.9452,803.5036,376.4991,231.667,140.9379,8481.814,499.8278,75.2783,4241.8003,1606.9644,102.206,1029.9878,2547.773013,1152.564052,581.8928492,3725.377169,1.0
0.080473,-4534.7678,-2.1800000000000003e-21,8.77e-19,-3109.4449,-297715.4607,-1.27e-22,-8921.0795,-4.040000000000001e-21,3.64e-20,1.4e-20,-8.857,6.03e-20,-2.97e-18,-127132.9698,5.23e-20,-3886.7177,5.78e-21,-4.6900000000000004e-21,-0.077758,0.077758,-2984.3992,-6878.331,1.31e-19,-5359.8739,4.86e-20,12.523,0.0045586,3.91e-20,-1.63e-19,0.10576,-6.94e-21,4.17e-19,-7.68e-20,7.7594,7.4634,-5927.9422,2.89e-20,-3.0139,-5.78e-21,-4.21e-20,0.012481,1.88e-19,-94525.5898,0.14899,-0.073288,-0.14899,0.01461,1.75e-19,3.8e-19,3.03e-20,6.19e-19,-8.9e-20,95.085,0.021392,-1.46e-20,0.026381,-1.5600000000000002e-21,0.060993,29.6654,-2.28e-19,50.212,-230828.8273,-178233.2279,6.12e-23,-7.010000000000001e-21,-0.06359,-2.22e-19,3.08e-21,-1.4800000000000002e-21,0.020056,0.052656,0.054471,133.3232,-32422.9129,0.038048,-93.295,0.016758,-46382.5834,-966077.8475,53.5277,263.5895,0.026053,0.023906,242.7949,-123010.8144,-230667.4899,-474743.2315,74.2134,247.8434,-2082833.683,-103.7674,251.4882,0.018774,-4467023.578,0.03462,253.1922,-71706.8262,0.027305,61.5503,0.68941,0.73284,0.009842544,11.185,20.4308,51.0664,212.0841,2540.6437,154.1177,3852.3321,34.6529,963.0829,450.8289,276.3917,143.7204,10165.9691,596.7031,90.1312,5080.3713,1926.1862,122.2487,1237.0263,2905.700277,1480.53688,917.2988673,3949.530235,1.0
0.059563,-4660.2907,-3.71e-20,-1.11e-18,-3215.6281,-299342.4618,4.78e-21,-8738.0218,-6.350000000000001e-21,8.49e-20,1.4e-19,-8.7688,-2.86e-19,1.1e-18,-135584.0205,1.11e-19,-3908.0161,-1.2200000000000001e-21,-3.9300000000000005e-21,-0.068426,0.068426,-3247.3308,-6642.351,1.01e-19,-5318.2278,4.05e-19,24.105,0.014329,-1.82e-21,-1.81e-19,0.10396,-3.21e-20,5.73e-19,4.97e-20,8.6888,7.7089,-5635.5878,6.5800000000000004e-21,-3.1634,3.54e-22,-5.89e-20,0.011198,-6.25e-20,-102611.7201,0.089537,-0.06286,-0.13126,0.021091,-2.14e-19,1.13e-19,-6.31e-20,1.31e-19,-9.43e-20,92.9395,0.016515,1.6e-19,0.031832,-3.4300000000000004e-21,0.064982,18.6762,-1.63e-19,13.3299,-233426.8884,-185758.6403,-3.06e-22,-6.88e-22,-0.064996,-1.64e-19,8.28e-21,-5.8100000000000006e-21,0.014197,0.042211,0.035963,133.3024,-30851.6061,0.024218,-58.8945,0.017163,-44657.4521,-964660.3775,76.5076,263.5698,0.018295,0.016543,242.7712,-121222.0648,-229410.3867,-473201.4649,72.6404,247.6596,-2079769.612,-73.4095,251.1265,0.013951,-4460454.306,0.03343,253.171,-69867.1131,0.018619,91.7659,0.68447,0.7105,0.008977237,8.803,21.0351,54.1673,215.8212,2542.8014,154.0971,3829.2366,35.4675,958.3412,454.6913,284.8944,143.6998,10101.1926,617.7232,91.9108,5032.8162,1916.9757,127.7317,1214.9569,2997.956359,1445.430318,1008.892132,3949.066394,1.0
