tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.55156,-3140.1897,-3.84e-19,-2.81e-18,-2109.2214,-217441.1245,1.75e-22,-5318.3289,-3.6699999999999995e-23,-2.18e-19,4.06e-19,-0.13057,2.87e-19,7.11e-18,-80508.9298,1.76e-19,-2496.6918,2.28e-20,-1.24e-19,-0.685,0.68478,-2026.9597,-3434.573,2.62e-19,-3499.3066,3.24e-19,961.7098,0.15341,-1.75e-19,-5.43e-19,0.972,2.41e-20,1.56e-18,-2.75e-19,362.4425,397.9228,-4066.1669,7.98e-20,-0.37101,-5.02e-22,2.63e-20,0.17871,-2.5e-19,-52344.687,1.0903,-0.54902,-1.1133,0.23084,-8.94e-19,1.09e-18,-1.12e-18,3.53e-18,-4.71e-19,3.9107,0.19331,-1.75e-19,0.37519,2.6e-21,0.67779,884.6761,1.72e-18,377.3846,-212099.1544,-135176.894,-5.5700000000000004e-21,-2.1500000000000003e-21,-0.68717,-2.69e-19,-7.68e-20,-3.36e-20,0.19638,0.00041157,-2.077,2.3589,1.2437,1143858.166,0.13736,-2.4336,0.044518,0.19771,1.1661,-0.062168,7.0543,0.34515,-0.10235,0.46594,0.00022055,0.022381,0.31604,-0.96337,0.0018926,0.58051,0.68979,0.012025801,18.736,16.8907,41.7384,171.0901,2010.0489,151.2477,3059.0139,28.307,762.3129,361.0889,227.7995,140.8497,8082.6434,487.2268,73.0146,4033.613,1526.2086,101.9515,967.341,3018.06634,1207.787717,642.0752688,3984.037768,1.0
0.32741,-2857.9918,-1.25e-18,3.51e-19,-1899.1098,-247665.944,2.04e-21,-3919.6911,2.79e-21,4.12e-19,2.8e-19,-0.097351,-1.72e-19,-3.4e-18,-100766.6704,-4.18e-19,-2396.7851,-8.46e-20,5.33e-20,-0.68613,0.65634,-2743.6123,-2963.6496,-8.07e-20,-3277.8102,-2.33e-18,901.7924,0.13627,-3.93e-19,-1.28e-18,0.86522,4.38e-21,-4.25e-18,9.78e-20,432.272,529.3659,-4040.7513,-4.47e-20,0.041471,2.36e-22,-2.02e-19,0.19006,4.81e-19,-66384.2187,1.1063,-0.3698,-1.1477,0.21724,9.57e-19,1.44e-18,-1.2e-19,-7.5e-19,-3.04e-19,2.6347,0.14154,-2.92e-19,0.34241,-8.5e-22,0.51875,586.0541,-4.05e-18,457.037,-245048.1023,-160421.3985,0.0,9.790000000000001e-21,-0.5544,-7.48e-19,-3.45e-20,1.92e-20,0.30298,-0.00066676,-2.2794,1.8425,1.2959,1677402.657,-0.27277,-2.5681,0.63861,0.18794,1.1777,0.15083,8.1849,0.72966,-0.18908,1.5209,9.91e-05,-0.11353,0.2404,-0.3701,0.0018081,0.57726,0.70908,0.01141922,18.825,17.036,42.992,177.2761,2075.5804,152.5691,3223.4377,29.0384,796.4277,374.2009,234.6699,142.1662,8573.18,502.3348,75.5084,4328.2189,1598.4562,103.2575,1017.2862,3202.610177,1137.810622,639.5954234,3698.096453,1.0
0.42619,-2982.7461,4.02e-19,8.1e-19,-1862.8757,-231665.0524,1.91e-21,-5956.687,-5.730000000000001e-21,-9.7e-20,1.68e-19,-0.26193,3.62e-19,-3.42e-18,-90387.4692,5.34e-19,-2219.7113,2.92e-20,1.27e-21,-0.57129,0.60581,-3207.2505,-4567.5416,4.44e-19,-3732.2478,4.54e-19,836.3318,0.15163,7.64e-20,3.56e-18,0.7886,-1.53e-20,5.47e-19,8.65e-20,423.4058,598.8676,-4502.2967,7.58e-20,-0.27572,-4.96e-21,-1.68e-19,0.21501,5.63e-19,-58937.8251,1.071,-0.42813,-1.1026,0.20977,-7.77e-20,2.52e-18,4.26e-19,-2.25e-19,-1.89e-19,4.2563,0.1749,-5.83e-19,0.35369,-7.510000000000001e-21,0.608,789.8529,-1.46e-18,526.9271,-232876.0557,-150458.8445,-4.47e-21,7.65e-22,-0.52915,-4.21e-19,2.64e-21,9.73e-21,0.26521,5.43e-05,-2.4595,1.5957,1.3592,1829615.789,-0.50041,-2.6007,0.28873,0.19886,1.2305,0.019771,8.2207,0.0062823,-0.16051,0.9561,0.00010293,-0.29788,0.24777,-0.81983,0.00091215,0.62821,0.67996,0.011379815,15.145,18.5078,45.9655,177.8284,2114.2291,152.6973,3303.6642,29.313,816.9717,379.2226,238.0946,142.2956,8767.0674,496.8955,75.6023,4450.1647,1637.6404,107.1044,1063.4629,3101.281558,1165.11914,625.0462428,3891.978875,1.0
0.16567,-4410.1924,1.48e-19,1.35e-20,-3189.6606,-318991.7619,-3.14e-21,-9643.9125,-3.96e-21,-3.79e-20,-3.5e-21,7.7469,6.79e-20,-5.63e-20,-116795.4428,-1.17e-19,-3775.996,-1.64e-20,2.03e-20,-0.23164,0.23164,-13293.2761,-6819.8761,7.56e-21,-5124.1586,-4.86e-20,114.7238,0.05072,-5.09e-20,1.48e-18,0.24626,-4.02e-20,-3.65e-18,1.19e-19,148.5002,142.7568,-5795.1475,4.56e-20,1.7649,1.4200000000000002e-21,1.43e-19,0.069291,3.13e-19,-86179.6952,0.26466,-0.15568,-0.26466,0.054072,1.21e-20,1.18e-18,1.26e-20,3e-19,-1.62e-19,78.6217,0.042316,2.92e-20,0.087159,2.9e-21,0.13935,93.0217,-1.85e-19,344.006,-248837.7341,-167519.564,-6.12e-23,1.07e-21,-0.16654,3.5e-20,2.66e-20,5.0700000000000004e-21,0.25784,-0.00028415,-2.0386,0.45347,1.2062,1535200.781,-1.4422,-1.2204,-0.2411,0.21708,1.3175,-0.87704,6.868,-1.1608,-1.5846,2.5453,-9.4e-05,-0.96443,0.28982,-0.42834,-0.0008835,0.3514,0.77131,0.004504005,18.101,21.01,52.9997,220.3434,2633.5858,154.6778,3997.6599,36.0241,998.8672,468.1806,288.0841,144.2806,10550.3379,621.6612,93.6437,5277.3563,1997.9159,127.325,1279.3213,2834.306462,1276.035006,582.2993342,4097.531773,1.0
0.23012,-4304.4778,7.86e-20,8.1e-20,-3247.4035,-319294.8045,1.0600000000000001e-21,-9181.1688,-1.44e-20,3.03e-20,2.8e-20,1.1652,-1.13e-20,0.0,-107514.2872,-7.38e-19,-3589.8493,1.1e-20,2.0300000000000002e-21,-0.31831,0.31831,-12401.4478,-7104.847,-6.05e-20,-5025.3465,-3.24e-20,215.6092,0.069273,-9.77e-20,-8.14e-19,0.41093,2.27e-20,6.25e-19,-6.310000000000001e-21,117.5972,144.6539,-5666.8349,-4.73e-20,0.32881,2.27e-20,-8.42e-20,0.085064,1.25e-19,-79170.348,0.40749,-0.23151,-0.40749,0.080236,9.720000000000001e-21,3.6e-19,1.45e-19,-8.44e-20,-1.07e-19,8.0463,0.066571,-3.28e-20,0.10371,1.13e-20,0.25325,191.8339,3.15e-19,310.3674,-231502.3457,-153353.0673,-3.67e-22,-1.43e-20,-0.24133,-5.26e-20,2.91e-20,1.29e-20,0.24851,0.00036246,-2.0167,0.82728,1.2119,1721453.573,-1.0738,-1.1916,-0.12426,0.18996,1.3112,-1.2696,7.3616,-1.5045,-1.6339,2.1276,0.00029718,-0.69932,0.27508,-0.76379,-0.0032372,0.44122,0.7487,0.005780799,15.976,20.9025,52.6387,218.6256,2614.7855,154.5029,3964.0272,35.7299,990.9268,464.5126,286.1644,144.1057,10461.0951,617.1618,92.9255,5230.9619,1981.8936,126.2294,1269.1982,2777.309997,1315.219219,708.7415144,3907.525395,1.0
0.2158,-4511.8275,-5.67e-20,1.08e-19,-3241.0135,-304022.5669,-4.89e-22,-9425.9068,-2.2e-22,-1.21e-20,-5.95e-20,-8.1111,4.94e-19,6.76e-20,-103034.7261,-2.25e-19,-3787.4344,4.53e-21,-1.65e-21,-0.3584,0.3584,-12084.1649,-6581.7864,2.02e-20,-5410.2011,1.62e-20,356.4662,0.11382,1.62e-19,-6.33e-19,0.49484,1.24e-20,1.88e-18,-2.04e-19,147.2527,188.776,-5967.1682,-1.42e-20,-2.3351,-3.69e-22,-1.18e-19,0.14231,2.5e-19,-72857.3204,0.53272,-0.21697,-0.53272,0.11458,9.720000000000001e-21,-7.6e-19,1.2e-19,-2.81e-20,6.55e-19,84.4622,0.082482,6.56e-20,0.16727,-1.55e-22,0.2346,263.6605,1.11e-18,412.0726,-234263.6743,-152846.9956,-1.22e-22,0.0,-0.24972,-5.84e-20,-1.0600000000000001e-21,9.3e-21,0.25536,0.00060445,-2.618,0.52372,1.2625,1310191.289,-1.3604,-1.3934,0.078747,0.20375,1.3142,-0.75943,7.9217,-1.6793,-1.4615,2.0059,-4.54e-05,-0.42935,0.27148,-0.54625,-0.0032041,0.37811,0.72559,0.00487315,16.856,20.8982,52.7143,218.9954,2619.8882,154.5228,3971.0471,35.8021,992.7664,465.3713,286.7218,144.1256,10479.6125,618.3234,93.0851,5239.9414,1985.5289,126.486,1271.4936,3002.221929,1316.976295,679.9823581,3891.83822,1.0
0.22939,-3112.9912,-9.73e-19,1.62e-19,-2160.4201,-215642.7747,-6.120000000000001e-21,-8909.0171,1.76e-20,2.55e-19,-5.61e-19,-0.11986,2.56e-19,4.51e-20,-85396.8721,-3.09e-19,-2542.9678,-5.1800000000000006e-21,7.86e-20,-0.43224,0.44161,-14207.6779,-4181.0574,-7.06e-20,-3887.1511,8.11e-20,617.3597,0.073191,5.67e-19,7.06e-19,0.57689,7.31e-21,5.23e-18,-1.17e-19,546.5589,168.0523,-3558.7341,2.1e-20,-0.84451,6.2500000000000006e-21,-3.37e-19,0.070708,-4.38e-18,-74461.6448,0.62086,-0.22958,-0.61235,0.16536,2.04e-19,-7.03e-20,2.15e-19,-3e-19,-4.03e-19,4.8468,0.090431,-2.77e-19,0.24116,6.73e-22,0.23959,318.925,1.54e-18,417.8942,-173200.793,-114141.7046,-1.15e-20,-5.1e-22,-0.3529,-4.38e-19,-4.0500000000000005e-21,1.54e-20,0.30882,-0.00038706,0.78673,-1.0629,1.145,1349517.029,-0.81962,-0.87298,-0.4198,0.19599,1.2463,-1.6904,5.5246,-0.61397,-0.095573,1.2444,-0.00016313,-0.60073,0.30695,0.23713,-0.0039506,0.29519,0.77879,0.004375606,24.164,21.243,53.5552,222.8378,2661.3793,154.8615,4042.5183,36.4266,1009.7964,473.4206,291.5649,144.4643,10669.1018,629.0644,94.7044,5338.4765,2019.8713,128.6762,1292.6341,2780.225264,1641.71887,723.6147751,3483.389512,0.0
0.28492,-3029.4881,-8.73e-20,1.01e-19,-2166.7342,-234699.6389,-5.91e-21,-8902.4437,-5.46e-21,2.43e-19,-2.38e-19,-0.10175,1.51e-19,2.31e-19,-89737.2193,4.64e-19,-2374.1261,2.4e-21,4.12e-20,-0.36153,0.33948,-11200.9253,-5892.3838,2.02e-19,-4026.5356,1.24e-19,388.0331,0.034728,1.08e-19,-7.26e-19,0.4781,-4.42e-20,1.38e-18,1.29e-19,547.9731,165.1856,-5248.9905,-1.32e-19,-0.071698,7.73e-21,-6.74e-20,0.043082,3.47e-18,-67156.9334,0.46256,-0.31048,-0.46742,0.1193,5.83e-20,-1.7e-18,-5.39e-19,-2.25e-19,-5.71e-19,3.1582,0.0848,1.68e-19,0.18655,2.4400000000000002e-21,0.29711,288.0661,-1.74e-19,324.7995,-191821.4468,-130686.8176,2.0300000000000002e-21,5.860000000000001e-21,-0.29796,1.11e-19,-6.3300000000000004e-21,-1.14e-20,0.25032,0.00037574,0.58414,-0.36493,1.1839,1997631.73,-1.8203,-1.2322,0.23357,0.21534,1.2337,-2.4111,4.4313,-0.080724,-0.54958,1.9121,-0.00032358,-0.76805,0.21378,-0.31958,-0.0042819,0.29879,0.80293,0.005274966,22.888,20.9561,52.8041,219.6114,2627.3013,154.5604,3981.3109,35.9003,995.4042,466.6499,287.2977,144.1632,10506.5322,620.044,93.3366,5252.6863,1990.7965,126.848,1274.7493,2452.83551,1285.156322,614.4027867,3507.242233,0.0
0.30523,-3323.4187,3.45e-19,-6.75e-20,-2219.4881,-233289.8604,2.5500000000000004e-21,-9854.3516,4.5500000000000006e-21,2.91e-19,1.12e-19,-0.1577,-5.05e-19,6.08e-19,-89627.6824,-1.08e-18,-2673.3652,3.47e-20,6.09e-21,-0.73367,0.7162,-15195.1001,-6244.1008,-6.05e-20,-4312.7989,1.38e-19,1142.8238,0.10144,-5.82e-20,2.71e-20,0.68688,-2.05e-20,-3.96e-18,5.78e-19,440.4451,113.5342,-5294.8396,7.72e-20,-0.028251,-6.2500000000000006e-21,-1.77e-19,0.064987,-2.78e-18,-67489.1162,0.50099,-0.33913,-0.48203,0.27227,-3.89e-20,-1.7e-18,-5.050000000000001e-21,-3.75e-19,7.57e-19,3.2221,0.18295,-1.17e-19,0.25013,-3.4e-21,0.54715,856.1432,-4.17e-18,297.4767,-192570.936,-129853.0759,-4.28e-21,6.27e-21,-0.52205,0.0,-1.21e-20,-1.33e-20,0.24042,-0.00024916,-1.103,-0.54888,1.1738,1490334.012,-1.3665,-0.61162,0.1736,0.20674,1.2736,-1.9124,5.8112,-1.6094,0.33056,1.8295,-0.00015971,-1.2538,0.19029,-0.57213,-0.0027239,0.20569,0.73961,0.004334704,26.026,21.3119,53.7717,223.4097,2673.1352,154.8063,4048.98,36.5188,1012.4822,474.7056,292.3688,144.4091,10684.8863,630.9152,94.9592,5340.6631,2024.9245,128.9992,1296.4276,2747.441795,1420.976247,855.637492,3489.440555,0.0
0.15371,-3127.9942,-1.05e-19,-4.52e-19,-3160.648,-285148.5701,6.27e-21,-9583.8313,3.1900000000000003e-21,1.03e-19,6.3e-20,-7.7927,-2.45e-20,6.76e-20,-124479.6678,4.71e-20,-3643.9935,6.7e-21,-1.0100000000000002e-21,-0.1778,0.16761,-4448.9821,-6423.9423,4.54e-20,-3415.8791,-1.62e-20,55.3696,0.017662,-3.14e-20,4.41e-20,0.12992,-6.620000000000001e-21,4.24e-19,-5.26e-20,4.0733,4.3959,-4557.5554,-2.46e-20,-3.4406,-6.12e-22,1.6e-19,0.007665,4.45e-19,-86721.4704,0.081598,-0.14592,-0.076698,0.035278,3.89e-20,-2.67e-20,-6.31e-22,9.38e-20,9.83e-20,83.5293,0.044638,1.61e-19,0.031606,-7.47e-21,0.19022,99.1805,1.11e-19,8.9799,-227871.6579,-186225.3147,5.930000000000001e-21,-1.11e-20,-0.19514,-8.18e-20,-5.97e-21,1.26e-20,0.38221,-0.00022556,1.7477,2.4698,1.1637,1314126.262,-0.24919,-0.34063,-0.35612,0.11448,1.0939,-4.5134,0.59306,2.8592,1.5553,2.0427,0.00048849,-2.2049,0.41059,0.29666,-0.0036669,0.45038,0.80944,0.007310325,5.598,18.8813,47.5275,197.7556,2366.1214,152.975,3584.4257,32.3232,896.2777,420.2131,258.673,142.5778,9459.1122,558.4695,84.0383,4728.6513,1792.5061,114.1741,1147.6163,2646.825226,1366.802844,569.6222274,3890.98586,1.0
0.18267,-3086.4115,2.92e-20,3.64e-19,-3192.2444,-288391.4431,6.120000000000001e-21,-9393.4631,-1.04e-20,-5.01e-20,5.6e-20,4.866,5.47e-20,-9.8e-19,-124471.5211,-5.01e-19,-3754.7135,1.46e-20,-1.05e-20,-0.20286,0.24564,-5229.4791,-6264.2239,-6.56e-20,-3346.8566,-8.92e-20,102.701,0.077645,-1.31e-19,1.22e-19,0.22914,9.13e-21,1.82e-19,-1.01e-19,17.452,15.0148,-4469.5533,-1.23e-20,1.9711,1.33e-22,4.54e-19,0.044214,2.73e-19,-87245.3508,0.20665,-0.17269,-0.2228,0.052069,7.77e-20,-3.24e-19,1.06e-19,-2.06e-19,-2.81e-20,43.5164,0.05336,-3.92e-20,0.054549,-1.5600000000000002e-21,0.2333,128.1016,4.89e-20,25.1025,-233550.4651,-186271.5921,9.54e-21,-2.14e-21,-0.22108,2.34e-20,-8.810000000000001e-21,-4.97e-21,0.3706,0.00092493,0.45264,1.6775,1.2062,1145882.977,-0.87632,-0.36005,-0.47601,0.12967,1.1503,-4.5973,1.8029,2.2077,2.1272,3.1764,0.00027925,-1.2282,0.41382,-0.05225,0.0022956,0.64849,0.73462,0.006381791,6.861,18.5454,46.7832,194.3954,2328.2803,152.5964,3512.3315,31.7891,879.4927,412.8755,254.5601,142.1991,9267.352,550.0426,82.6432,4624.6262,1758.699,112.3168,1124.3153,2180.550365,1139.244694,591.8197066,3286.338637,1.0
0.085174,-3153.4868,-2.35e-20,2.84e-19,-3419.966,-301560.9306,-5.990000000000001e-21,-9789.0474,-1.24e-20,1.93e-20,-2.1e-20,2.9394,2.45e-20,-1.15e-18,-136883.8822,8.61e-20,-3806.6338,3.88e-21,2.98e-21,-0.089036,0.11661,-6104.6831,-6469.7625,-1.97e-19,-3371.5918,-8.11e-21,23.4318,0.027581,-1.64e-20,5.43e-20,0.096937,-3.7400000000000005e-21,-2.67e-19,2.6e-20,1.5971,1.825,-4521.9479,-2.13e-20,0.28571,2.6900000000000002e-21,-2.27e-19,0.018426,-5.16e-19,-99266.8012,0.071729,-0.08138,-0.078124,0.021088,5.35e-20,-1.41e-20,-1.31e-20,7.13e-19,2.62e-20,28.9917,0.023927,2.64e-20,0.022883,2.9900000000000004e-21,0.1091,35.0922,4.34e-20,3.2845,-239969.6132,-195533.9153,2.52e-22,4.350000000000001e-21,-0.10118,-4.67e-20,-9.25e-22,6.290000000000001e-21,0.30971,0.00014936,1.5875,3.3176,1.1981,1488764.686,0.3628,-0.94944,-1.2614,0.10017,1.0957,-4.237,0.83889,2.6687,1.334,1.8011,-2.44e-05,-1.8537,0.33052,0.17552,0.0049876,0.43866,0.80358,0.005844644,4.898,18.8842,47.7711,199.1189,2379.4546,153.1867,3615.755,32.557,903.1106,423.1785,260.2506,142.7894,9543.0414,561.5837,84.598,4776.2983,1806.4335,115.0283,1157.1435,2484.709421,1235.990111,506.5516965,4352.976755,1.0
0.38887,-3032.3782,1.06e-18,1.08e-19,-1900.2183,-193533.4939,6.540000000000001e-21,-9420.5755,-8.740000000000001e-21,-8.49e-20,5.25e-20,0.32604,-8.26e-19,2.48e-19,-71335.8948,2.3e-19,-2619.2017,-7.31e-21,6.67e-20,-0.69434,0.71643,-14214.2611,-5876.756,-8.57e-20,-3466.9176,1.91e-19,909.3813,0.21227,-1.25e-18,-1.49e-19,1.009,2.09e-19,-1.54e-18,-3.18e-19,334.4689,160.382,-4440.3118,7.89e-20,0.84397,3.5400000000000006e-21,4.61e-19,0.20646,-2.45e-18,-65185.1389,0.99859,-0.38782,-1.0032,0.23105,-2.92e-20,-7.66e-19,5.15e-19,6.42e-19,1.61e-18,5.9525,0.11611,1.75e-19,0.4042,-6.73e-22,0.4047,430.4828,-1.41e-18,486.695,-147187.0807,-97793.1537,-3.5500000000000005e-21,7.85e-21,-0.43187,-1.29e-19,2.45e-20,-4.76e-21,0.22829,-5.19e-05,-0.98493,-1.4516,1.2048,854811.1532,-0.84273,-0.25871,-1.2483,0.18062,1.1856,-1.1167,6.4447,-1.5567,0.77297,-0.29002,0.00053818,0.42619,0.33678,-0.44421,0.00064498,0.39428,0.68265,0.004354498,20.449,21.1652,53.3805,222.1811,2661.6296,154.6768,4026.7532,36.3132,1007.4001,472.2042,290.4859,144.2796,10626.0385,627.1872,94.4084,5309.7827,2014.5662,128.2809,1290.7512,2404.033197,1542.826007,683.2477607,3169.161986,0.0
0.3943,-3125.5111,8.34e-19,1.35e-19,-2127.6248,-187286.6973,-6.8e-21,-9777.1894,-8.66e-21,1.94e-19,-1.4e-19,0.13671,-1.21e-19,-1.35e-19,-86829.4934,-7.15e-19,-2657.5157,4.5e-20,3.62e-20,-0.56693,0.5618,-9237.1968,-5926.1007,4.03e-19,-3632.4936,8.11e-20,686.77,0.10016,-2.73e-19,-6.69e-19,0.80987,1.55e-19,-4.67e-18,8.84e-20,317.5738,282.2894,-4629.0229,2.41e-19,0.39796,4.07e-21,1.18e-19,0.13762,-6.88e-19,-72858.1187,0.85866,-0.39178,-0.84839,0.18213,-3.89e-20,-1.13e-18,-3.99e-19,-1.8e-18,2.11e-18,2.7032,0.098532,3.5e-19,0.2861,-2.6600000000000002e-21,0.39475,341.7267,3.26e-19,482.998,-150435.8249,-112145.2651,-2.6900000000000002e-21,-2.8500000000000002e-21,-0.40543,2.34e-19,-4.32e-21,-2.7500000000000003e-21,0.23209,-9.93e-05,-0.2278,-2.0427,1.1699,1486194.992,-0.94194,-0.40107,-0.85564,0.20805,1.1648,-0.996,6.8491,-1.3122,0.52571,0.095697,9.53e-05,-0.37681,0.41698,-0.46815,-0.004925,0.31383,0.75185,0.004660391,23.573,20.8082,52.4451,218.0726,2606.6105,154.4925,3953.3201,35.658,988.0699,463.3076,285.4312,144.0953,10432.9015,615.7921,92.6914,5216.7698,1976.2629,126.0469,1264.6629,2139.624306,1395.912461,630.07445,2958.681748,0.0
0.31301,-2859.2971,-6.28e-19,8.1e-20,-2187.39,-253272.9848,2.01e-20,-9200.2429,-1.85e-20,-1.4e-19,8.39e-20,-0.28552,-1.77e-19,-3.38e-20,-101988.0575,3.0300000000000003e-21,-2655.4048,6.94e-20,1.27e-20,-0.58193,0.58458,-9487.7668,-4958.3726,-6.3e-20,-3092.3059,5.76e-19,908.0441,0.17466,9.82e-20,-6.46e-19,0.9292,-1.32e-20,-3.17e-18,8.21e-20,166.6473,460.0052,-3710.7091,-2.1e-20,-0.091541,-9.68e-21,9.09e-19,0.26889,1.72e-18,-74924.2043,1.093,-0.29863,-1.0608,0.22072,6.8e-20,-2.07e-19,1.94e-19,8.63e-19,7.7e-19,3.8258,0.12466,3.28e-19,0.37643,1.47e-20,0.42017,485.452,-1.38e-18,693.9243,-191606.3875,-137921.4748,2.45e-22,-3.06e-22,-0.37924,-2.1e-19,2.82e-21,-5.16e-20,0.32414,0.00018216,-1.9634,-0.66171,1.3125,1696963.111,-0.6924,-0.19788,-1.4106,0.21466,1.2914,-1.721,7.968,-0.94613,0.70847,1.3605,-0.00056935,0.7719,0.4592,-1.1501,0.0021879,0.38991,0.67408,0.005185832,23.627,20.9091,53.3052,217.2789,2593.0549,154.3525,3924.7167,35.6896,981.5092,461.2365,289.1946,143.9553,10356.6363,616.5434,92.528,5174.3389,1963.0971,125.9612,1251.7262,2089.082263,1320.807503,664.453537,3234.086578,0.0
0.54298,-4757.4128,-4.3e-19,4.75e-18,-3355.4412,-199807.1454,-2.8500000000000002e-21,-2717.3833,1.1700000000000001e-21,-4.44e-20,-1.4e-20,7.6477,1.06e-19,-4.96e-19,-71185.627,-5.76e-19,-3919.0892,1.34e-20,4.59e-20,-0.56267,0.56267,-4146.704,-6863.4625,-4.73e-20,-5268.1944,1.98e-18,597.0082,0.12695,9.46e-20,-1.28e-19,0.80947,3.95e-20,3.75e-19,-4.97e-19,174.4409,178.4718,-5930.3103,-8.77e-20,2.3179,-2.01e-21,7.37e-21,0.21454,-2.34e-19,-43834.2706,0.95912,-0.56887,-0.95912,0.16077,-2.53e-19,-3.34e-18,4.44e-19,2.44e-19,-1.06e-18,78.9773,0.23091,2.92e-20,0.29564,6.09e-21,0.60835,1152.1813,-8.58e-19,445.017,-158754.6071,-124738.4229,1.22e-22,1.38e-20,-0.64336,-2.92e-20,-8.81e-22,2.56e-20,0.22077,0.00038253,-0.20227,-0.23081,1.3379,1511379.552,-0.74633,-1.5395,1.1061,0.18169,1.2073,-0.062117,8.8863,-1.5998,0.17916,-0.17621,8.82e-05,0.47327,0.28996,0.11506,0.0059782,0.58087,0.63359,0.008199121,17.215,16.4945,41.6358,173.3447,2073.2345,151.0641,3146.708,28.324,786.3121,368.4071,226.3671,140.6669,8304.6154,488.8281,73.648,4154.6765,1572.7007,99.9609,1007.9783,2392.762926,1230.375512,631.4354893,3290.403151,1.0
